dd,mm,yy,occurrence
1,1,1957,43
2,1,1957,12
3,1,1957,12
4,1,1957,5
5,1,1957,12
6,1,1957,9
7,1,1957,8
8,1,1957,9
9,1,1957,9
10,1,1957,7
11,1,1957,9
12,1,1957,13
13,1,1957,10
14,1,1957,11
15,1,1957,9
16,1,1957,8
17,1,1957,18
18,1,1957,8
19,1,1957,13
20,1,1957,13
21,1,1957,8
22,1,1957,10
23,1,1957,6
24,1,1957,3
25,1,1957,8
26,1,1957,11
27,1,1957,12
28,1,1957,11
29,1,1957,12
30,1,1957,9
31,1,1957,9
1,2,1957,16
2,2,1957,14
3,2,1957,10
4,2,1957,11
5,2,1957,14
6,2,1957,10
7,2,1957,13
8,2,1957,6
9,2,1957,13
10,2,1957,17
11,2,1957,12
12,2,1957,18
13,2,1957,9
14,2,1957,11
15,2,1957,16
16,2,1957,12
17,2,1957,10
18,2,1957,6
19,2,1957,10
20,2,1957,7
21,2,1957,10
22,2,1957,6
23,2,1957,8
24,2,1957,6
25,2,1957,8
26,2,1957,12
27,2,1957,15
28,2,1957,10
1,3,1957,12
2,3,1957,10
3,3,1957,13
4,3,1957,8
5,3,1957,12
6,3,1957,13
7,3,1957,7
8,3,1957,17
9,3,1957,10
10,3,1957,7
11,3,1957,6
12,3,1957,19
13,3,1957,21
14,3,1957,8
15,3,1957,7
16,3,1957,13
17,3,1957,21
18,3,1957,10
19,3,1957,8
20,3,1957,9
21,3,1957,10
22,3,1957,8
23,3,1957,13
24,3,1957,16
25,3,1957,8
26,3,1957,12
27,3,1957,6
28,3,1957,12
29,3,1957,9
30,3,1957,15
31,3,1957,11
1,4,1957,11
2,4,1957,13
3,4,1957,7
4,4,1957,6
5,4,1957,13
6,4,1957,19
7,4,1957,13
8,4,1957,13
9,4,1957,9
10,4,1957,10
11,4,1957,17
12,4,1957,11
13,4,1957,11
14,4,1957,20
15,4,1957,9
16,4,1957,13
17,4,1957,6
18,4,1957,11
19,4,1957,10
20,4,1957,9
21,4,1957,5
22,4,1957,8
23,4,1957,8
24,4,1957,7
25,4,1957,12
26,4,1957,9
27,4,1957,6
28,4,1957,9
29,4,1957,13
30,4,1957,16
1,5,1957,18
2,5,1957,8
3,5,1957,8
4,5,1957,16
5,5,1957,8
6,5,1957,8
7,5,1957,8
8,5,1957,7
9,5,1957,13
10,5,1957,8
11,5,1957,16
12,5,1957,12
13,5,1957,14
14,5,1957,10
15,5,1957,8
16,5,1957,9
17,5,1957,9
18,5,1957,10
19,5,1957,11
20,5,1957,14
21,5,1957,9
22,5,1957,10
23,5,1957,9
24,5,1957,8
25,5,1957,10
26,5,1957,10
27,5,1957,14
28,5,1957,8
29,5,1957,10
30,5,1957,15
31,5,1957,4
1,6,1957,6
2,6,1957,7
3,6,1957,6
4,6,1957,13
5,6,1957,9
6,6,1957,12
7,6,1957,11
8,6,1957,12
9,6,1957,9
10,6,1957,11
11,6,1957,9
12,6,1957,7
13,6,1957,13
14,6,1957,5
15,6,1957,10
16,6,1957,9
17,6,1957,8
18,6,1957,8
19,6,1957,7
20,6,1957,7
21,6,1957,3
22,6,1957,11
23,6,1957,7
24,6,1957,13
25,6,1957,15
26,6,1957,11
27,6,1957,7
28,6,1957,9
29,6,1957,11
30,6,1957,12
1,7,1957,16
2,7,1957,4
3,7,1957,12
4,7,1957,12
5,7,1957,10
6,7,1957,6
7,7,1957,14
8,7,1957,10
9,7,1957,10
10,7,1957,13
11,7,1957,14
12,7,1957,12
13,7,1957,12
14,7,1957,17
15,7,1957,11
16,7,1957,14
17,7,1957,9
18,7,1957,10
19,7,1957,7
20,7,1957,14
21,7,1957,9
22,7,1957,8
23,7,1957,11
24,7,1957,7
25,7,1957,7
26,7,1957,12
27,7,1957,8
28,7,1957,8
29,7,1957,10
30,7,1957,6
31,7,1957,7
1,8,1957,8
2,8,1957,22
3,8,1957,14
4,8,1957,12
5,8,1957,12
6,8,1957,8
7,8,1957,2
8,8,1957,8
9,8,1957,13
10,8,1957,16
11,8,1957,13
12,8,1957,13
13,8,1957,11
14,8,1957,16
15,8,1957,10
16,8,1957,9
17,8,1957,11
18,8,1957,20
19,8,1957,14
20,8,1957,14
21,8,1957,8
22,8,1957,7
23,8,1957,11
24,8,1957,5
25,8,1957,9
26,8,1957,14
27,8,1957,9
28,8,1957,10
29,8,1957,13
30,8,1957,11
31,8,1957,9
1,9,1957,14
2,9,1957,12
3,9,1957,14
4,9,1957,6
5,9,1957,12
6,9,1957,9
7,9,1957,11
8,9,1957,12
9,9,1957,14
10,9,1957,13
11,9,1957,7
12,9,1957,8
13,9,1957,11
14,9,1957,4
15,9,1957,9
16,9,1957,11
17,9,1957,15
18,9,1957,8
19,9,1957,9
20,9,1957,6
21,9,1957,7
22,9,1957,7
23,9,1957,11
24,9,1957,3
25,9,1957,8
26,9,1957,7
27,9,1957,14
28,9,1957,9
29,9,1957,10
30,9,1957,8
1,10,1957,10
2,10,1957,8
3,10,1957,7
4,10,1957,4
5,10,1957,13
6,10,1957,13
7,10,1957,8
8,10,1957,9
9,10,1957,4
10,10,1957,6
11,10,1957,4
12,10,1957,4
13,10,1957,9
14,10,1957,7
15,10,1957,11
16,10,1957,11
17,10,1957,8
18,10,1957,16
19,10,1957,6
20,10,1957,8
21,10,1957,8
22,10,1957,14
23,10,1957,5
24,10,1957,13
25,10,1957,10
26,10,1957,4
27,10,1957,14
28,10,1957,10
29,10,1957,7
30,10,1957,8
31,10,1957,15
1,11,1957,13
2,11,1957,15
3,11,1957,8
4,11,1957,10
5,11,1957,6
6,11,1957,7
7,11,1957,11
8,11,1957,6
9,11,1957,6
10,11,1957,10
11,11,1957,11
12,11,1957,10
13,11,1957,10
14,11,1957,8
15,11,1957,13
16,11,1957,10
17,11,1957,13
18,11,1957,7
19,11,1957,14
20,11,1957,9
21,11,1957,13
22,11,1957,12
23,11,1957,11
24,11,1957,8
25,11,1957,11
26,11,1957,6
27,11,1957,13
28,11,1957,10
29,11,1957,14
30,11,1957,6
1,12,1957,14
2,12,1957,6
3,12,1957,8
4,12,1957,9
5,12,1957,5
6,12,1957,5
7,12,1957,12
8,12,1957,7
9,12,1957,11
10,12,1957,24
11,12,1957,9
12,12,1957,9
13,12,1957,10
14,12,1957,12
15,12,1957,13
16,12,1957,16
17,12,1957,10
18,12,1957,9
19,12,1957,7
20,12,1957,4
21,12,1957,5
22,12,1957,15
23,12,1957,13
24,12,1957,6
25,12,1957,9
26,12,1957,7
27,12,1957,7
28,12,1957,12
29,12,1957,10
30,12,1957,9
31,12,1957,11
