dd,mm,yy,occurrence
1,1,1950,59
2,1,1950,13
3,1,1950,8
4,1,1950,4
5,1,1950,7
6,1,1950,6
7,1,1950,2
8,1,1950,9
9,1,1950,6
10,1,1950,11
11,1,1950,3
12,1,1950,5
13,1,1950,4
14,1,1950,3
15,1,1950,5
16,1,1950,6
17,1,1950,10
18,1,1950,6
19,1,1950,4
20,1,1950,8
21,1,1950,2
22,1,1950,9
23,1,1950,5
24,1,1950,9
25,1,1950,7
26,1,1950,5
27,1,1950,4
28,1,1950,4
29,1,1950,5
30,1,1950,3
31,1,1950,5
1,2,1950,7
2,2,1950,6
3,2,1950,5
4,2,1950,6
5,2,1950,6
6,2,1950,6
7,2,1950,5
8,2,1950,5
9,2,1950,6
10,2,1950,6
11,2,1950,4
12,2,1950,4
13,2,1950,3
14,2,1950,8
15,2,1950,9
16,2,1950,4
17,2,1950,9
18,2,1950,4
19,2,1950,4
20,2,1950,5
21,2,1950,10
22,2,1950,7
23,2,1950,4
24,2,1950,3
25,2,1950,6
26,2,1950,6
27,2,1950,3
28,2,1950,8
1,3,1950,10
2,3,1950,4
3,3,1950,9
4,3,1950,5
5,3,1950,5
6,3,1950,3
7,3,1950,8
8,3,1950,9
9,3,1950,6
10,3,1950,11
11,3,1950,8
12,3,1950,9
13,3,1950,5
14,3,1950,4
15,3,1950,4
16,3,1950,4
17,3,1950,5
18,3,1950,7
19,3,1950,4
20,3,1950,2
21,3,1950,8
22,3,1950,3
23,3,1950,5
24,3,1950,6
25,3,1950,9
26,3,1950,4
27,3,1950,2
28,3,1950,4
29,3,1950,3
30,3,1950,5
31,3,1950,6
1,4,1950,14
2,4,1950,5
3,4,1950,7
4,4,1950,5
5,4,1950,8
6,4,1950,2
7,4,1950,2
8,4,1950,5
9,4,1950,5
10,4,1950,4
11,4,1950,4
12,4,1950,4
13,4,1950,6
14,4,1950,7
15,4,1950,2
16,4,1950,2
17,4,1950,3
18,4,1950,8
19,4,1950,5
20,4,1950,10
21,4,1950,9
22,4,1950,6
23,4,1950,1
24,4,1950,2
25,4,1950,6
26,4,1950,6
27,4,1950,3
28,4,1950,4
29,4,1950,4
30,4,1950,6
1,5,1950,9
2,5,1950,11
3,5,1950,8
4,5,1950,2
5,5,1950,4
6,5,1950,5
7,5,1950,5
8,5,1950,6
9,5,1950,5
10,5,1950,7
11,5,1950,6
12,5,1950,6
13,5,1950,3
14,5,1950,8
15,5,1950,5
16,5,1950,4
17,5,1950,8
18,5,1950,3
19,5,1950,1
20,5,1950,1
21,5,1950,8
22,5,1950,5
23,5,1950,7
24,5,1950,6
25,5,1950,12
26,5,1950,5
27,5,1950,1
28,5,1950,4
29,5,1950,4
30,5,1950,4
31,5,1950,3
1,6,1950,3
2,6,1950,3
3,6,1950,5
4,6,1950,5
5,6,1950,6
6,6,1950,4
7,6,1950,8
8,6,1950,5
9,6,1950,5
10,6,1950,2
11,6,1950,5
12,6,1950,4
13,6,1950,3
14,6,1950,5
15,6,1950,8
16,6,1950,4
17,6,1950,1
18,6,1950,5
19,6,1950,6
20,6,1950,5
21,6,1950,8
22,6,1950,4
23,6,1950,7
24,6,1950,3
25,6,1950,5
26,6,1950,2
27,6,1950,5
28,6,1950,6
29,6,1950,1
30,6,1950,5
1,7,1950,7
2,7,1950,4
3,7,1950,4
4,7,1950,5
5,7,1950,6
6,7,1950,3
7,7,1950,6
8,7,1950,4
9,7,1950,2
10,7,1950,4
11,7,1950,5
12,7,1950,7
13,7,1950,2
14,7,1950,13
15,7,1950,4
16,7,1950,3
17,7,1950,4
18,7,1950,10
19,7,1950,6
20,7,1950,2
21,7,1950,6
22,7,1950,3
23,7,1950,5
24,7,1950,3
25,7,1950,6
26,7,1950,4
27,7,1950,6
28,7,1950,6
29,7,1950,7
30,7,1950,4
31,7,1950,7
1,8,1950,7
