dd,mm,yy,occurrence
4,9,1981,36
5,9,1981,39
6,9,1981,42
7,9,1981,38
8,9,1981,51
9,9,1981,48
10,9,1981,45
11,9,1981,49
12,9,1981,46
13,9,1981,47
14,9,1981,42
15,9,1981,47
16,9,1981,45
17,9,1981,51
18,9,1981,43
19,9,1981,39
20,9,1981,43
21,9,1981,47
22,9,1981,50
23,9,1981,36
24,9,1981,51
25,9,1981,39
26,9,1981,46
27,9,1981,43
28,9,1981,50
29,9,1981,45
30,9,1981,39
1,10,1981,63
2,10,1981,36
3,10,1981,42
4,10,1981,33
5,10,1981,37
6,10,1981,39
7,10,1981,26
8,10,1981,33
9,10,1981,35
10,10,1981,47
11,10,1981,28
12,10,1981,32
13,10,1981,31
14,10,1981,46
15,10,1981,51
16,10,1981,39
17,10,1981,46
18,10,1981,34
19,10,1981,40
20,10,1981,54
21,10,1981,51
22,10,1981,49
23,10,1981,38
24,10,1981,36
25,10,1981,66
26,10,1981,36
27,10,1981,30
28,10,1981,36
29,10,1981,30
30,10,1981,32
31,10,1981,40
1,11,1981,41
2,11,1981,44
3,11,1981,34
4,11,1981,33
5,11,1981,44
6,11,1981,39
7,11,1981,44
8,11,1981,34
9,11,1981,37
10,11,1981,66
11,11,1981,46
12,11,1981,47
13,11,1981,46
14,11,1981,39
15,11,1981,47
16,11,1981,37
17,11,1981,42
18,11,1981,49
19,11,1981,46
20,11,1981,37
21,11,1981,43
22,11,1981,38
23,11,1981,43
24,11,1981,52
25,11,1981,46
26,11,1981,36
27,11,1981,38
28,11,1981,38
29,11,1981,40
30,11,1981,42
1,12,1981,43
2,12,1981,54
3,12,1981,42
4,12,1981,39
5,12,1981,48
6,12,1981,44
7,12,1981,42
8,12,1981,48
9,12,1981,41
10,12,1981,40
11,12,1981,56
12,12,1981,62
13,12,1981,44
14,12,1981,39
15,12,1981,45
16,12,1981,40
17,12,1981,43
18,12,1981,49
19,12,1981,38
20,12,1981,35
21,12,1981,45
22,12,1981,35
23,12,1981,47
24,12,1981,47
25,12,1981,36
26,12,1981,53
27,12,1981,56
28,12,1981,49
29,12,1981,52
30,12,1981,33
31,12,1981,38
