dd,mm,yy,occurrence
1,1,1990,297
2,1,1990,76
3,1,1990,56
4,1,1990,59
5,1,1990,63
6,1,1990,56
7,1,1990,45
8,1,1990,55
9,1,1990,66
10,1,1990,88
11,1,1990,78
12,1,1990,57
13,1,1990,61
14,1,1990,55
15,1,1990,67
16,1,1990,66
17,1,1990,79
18,1,1990,61
19,1,1990,57
20,1,1990,46
21,1,1990,66
22,1,1990,58
23,1,1990,71
24,1,1990,76
25,1,1990,79
26,1,1990,60
27,1,1990,65
28,1,1990,52
29,1,1990,70
30,1,1990,68
31,1,1990,75
1,2,1990,81
2,2,1990,84
3,2,1990,58
4,2,1990,66
5,2,1990,53
6,2,1990,46
7,2,1990,62
8,2,1990,66
9,2,1990,54
10,2,1990,53
11,2,1990,67
12,2,1990,75
13,2,1990,82
14,2,1990,82
15,2,1990,81
16,2,1990,76
17,2,1990,61
18,2,1990,53
19,2,1990,74
20,2,1990,60
21,2,1990,68
22,2,1990,76
23,2,1990,67
24,2,1990,58
25,2,1990,63
26,2,1990,66
27,2,1990,68
28,2,1990,78
1,3,1990,61
2,3,1990,76
3,3,1990,72
4,3,1990,59
5,3,1990,68
6,3,1990,52
7,3,1990,51
8,3,1990,58
9,3,1990,60
10,3,1990,67
11,3,1990,62
12,3,1990,71
13,3,1990,65
14,3,1990,66
15,3,1990,70
16,3,1990,75
17,3,1990,51
18,3,1990,45
19,3,1990,69
20,3,1990,59
21,3,1990,87
22,3,1990,61
23,3,1990,80
24,3,1990,73
25,3,1990,49
26,3,1990,75
27,3,1990,65
28,3,1990,61
29,3,1990,72
30,3,1990,46
31,3,1990,65
1,4,1990,82
2,4,1990,59
3,4,1990,60
4,4,1990,73
5,4,1990,68
6,4,1990,61
7,4,1990,57
8,4,1990,60
9,4,1990,69
10,4,1990,73
11,4,1990,71
12,4,1990,74
13,4,1990,60
14,4,1990,52
15,4,1990,57
16,4,1990,65
17,4,1990,57
18,4,1990,71
19,4,1990,53
20,4,1990,63
21,4,1990,64
22,4,1990,59
23,4,1990,58
24,4,1990,68
25,4,1990,54
26,4,1990,63
27,4,1990,78
28,4,1990,57
29,4,1990,59
30,4,1990,53
1,5,1990,71
2,5,1990,72
3,5,1990,53
4,5,1990,64
5,5,1990,72
6,5,1990,60
7,5,1990,73
8,5,1990,80
9,5,1990,63
10,5,1990,66
11,5,1990,88
12,5,1990,81
13,5,1990,67
14,5,1990,75
15,5,1990,87
16,5,1990,81
17,5,1990,71
18,5,1990,76
19,5,1990,61
20,5,1990,51
21,5,1990,69
22,5,1990,78
23,5,1990,78
24,5,1990,72
25,5,1990,68
26,5,1990,67
27,5,1990,57
28,5,1990,69
29,5,1990,74
30,5,1990,47
31,5,1990,63
1,6,1990,88
2,6,1990,65
3,6,1990,57
4,6,1990,64
5,6,1990,80
6,6,1990,68
7,6,1990,59
8,6,1990,59
9,6,1990,68
10,6,1990,58
11,6,1990,54
12,6,1990,65
13,6,1990,70
14,6,1990,55
15,6,1990,66
16,6,1990,62
17,6,1990,52
18,6,1990,80
19,6,1990,81
20,6,1990,57
21,6,1990,59
22,6,1990,72
23,6,1990,74
24,6,1990,61
25,6,1990,50
26,6,1990,57
27,6,1990,66
28,6,1990,64
29,6,1990,79
30,6,1990,58
1,7,1990,71
2,7,1990,51
3,7,1990,56
4,7,1990,52
5,7,1990,66
6,7,1990,60
7,7,1990,77
8,7,1990,52
9,7,1990,57
10,7,1990,73
11,7,1990,57
12,7,1990,67
13,7,1990,72
14,7,1990,54
15,7,1990,66
16,7,1990,49
17,7,1990,68
18,7,1990,66
19,7,1990,76
20,7,1990,56
21,7,1990,71
22,7,1990,69
23,7,1990,57
24,7,1990,61
25,7,1990,72
26,7,1990,67
27,7,1990,61
28,7,1990,54
29,7,1990,60
30,7,1990,66
31,7,1990,66
1,8,1990,74
2,8,1990,64
3,8,1990,61
4,8,1990,46
5,8,1990,40
6,8,1990,63
7,8,1990,57
8,8,1990,72
9,8,1990,52
10,8,1990,76
11,8,1990,72
12,8,1990,65
13,8,1990,62
14,8,1990,74
15,8,1990,75
16,8,1990,51
17,8,1990,65
18,8,1990,58
19,8,1990,58
20,8,1990,65
21,8,1990,64
22,8,1990,64
23,8,1990,59
24,8,1990,66
25,8,1990,51
26,8,1990,49
27,8,1990,82
28,8,1990,71
29,8,1990,76
30,8,1990,60
31,8,1990,53
1,9,1990,64
2,9,1990,57
3,9,1990,60
4,9,1990,58
5,9,1990,42
6,9,1990,55
7,9,1990,81
8,9,1990,49
9,9,1990,52
10,9,1990,50
11,9,1990,64
12,9,1990,69
13,9,1990,74
14,9,1990,73
15,9,1990,62
16,9,1990,65
17,9,1990,44
18,9,1990,41
19,9,1990,71
20,9,1990,48
21,9,1990,68
22,9,1990,68
23,9,1990,51
24,9,1990,58
25,9,1990,79
26,9,1990,52
27,9,1990,51
28,9,1990,59
29,9,1990,61
30,9,1990,47
1,10,1990,64
2,10,1990,50
3,10,1990,35
