dd,mm,yy,occurrence
1,1,2006,50
2,1,2006,8
3,1,2006,2
4,1,2006,5
5,1,2006,5
6,1,2006,3
7,1,2006,9
8,1,2006,5
9,1,2006,5
10,1,2006,6
11,1,2006,7
12,1,2006,11
13,1,2006,8
14,1,2006,14
15,1,2006,8
16,1,2006,5
17,1,2006,8
18,1,2006,5
19,1,2006,3
20,1,2006,7
21,1,2006,4
22,1,2006,5
23,1,2006,9
24,1,2006,8
25,1,2006,6
26,1,2006,6
27,1,2006,6
28,1,2006,5
29,1,2006,4
30,1,2006,6
31,1,2006,4
1,2,2006,15
2,2,2006,11
3,2,2006,8
4,2,2006,6
5,2,2006,9
6,2,2006,7
7,2,2006,8
8,2,2006,3
9,2,2006,4
10,2,2006,9
11,2,2006,8
12,2,2006,6
13,2,2006,7
14,2,2006,12
15,2,2006,3
16,2,2006,9
17,2,2006,8
18,2,2006,3
19,2,2006,5
20,2,2006,7
21,2,2006,9
22,2,2006,6
23,2,2006,6
24,2,2006,10
25,2,2006,4
26,2,2006,4
27,2,2006,8
28,2,2006,7
1,3,2006,8
2,3,2006,10
3,3,2006,12
4,3,2006,5
5,3,2006,5
6,3,2006,5
7,3,2006,11
8,3,2006,7
9,3,2006,8
10,3,2006,5
11,3,2006,6
12,3,2006,6
13,3,2006,7
14,3,2006,5
15,3,2006,5
16,3,2006,1
17,3,2006,7
18,3,2006,8
19,3,2006,4
20,3,2006,9
21,3,2006,2
22,3,2006,5
23,3,2006,7
24,3,2006,6
25,3,2006,6
26,3,2006,4
27,3,2006,6
28,3,2006,5
29,3,2006,5
30,3,2006,4
31,3,2006,8
1,4,2006,12
2,4,2006,16
3,4,2006,12
4,4,2006,12
5,4,2006,8
6,4,2006,7
7,4,2006,2
8,4,2006,4
9,4,2006,1
10,4,2006,11
11,4,2006,4
12,4,2006,12
13,4,2006,2
14,4,2006,8
15,4,2006,3
16,4,2006,6
17,4,2006,8
18,4,2006,5
19,4,2006,7
20,4,2006,7
21,4,2006,8
22,4,2006,5
23,4,2006,9
24,4,2006,3
25,4,2006,4
26,4,2006,5
27,4,2006,5
28,4,2006,8
29,4,2006,6
30,4,2006,5
1,5,2006,7
2,5,2006,6
3,5,2006,6
4,5,2006,7
5,5,2006,18
6,5,2006,8
7,5,2006,4
8,5,2006,2
9,5,2006,5
10,5,2006,8
11,5,2006,3
12,5,2006,11
