dd,mm,yy,occurrence
1,1,1983,111
2,1,1983,79
3,1,1983,46
4,1,1983,42
5,1,1983,50
6,1,1983,43
7,1,1983,50
8,1,1983,48
9,1,1983,41
10,1,1983,74
11,1,1983,50
12,1,1983,46
13,1,1983,61
14,1,1983,56
15,1,1983,65
16,1,1983,54
17,1,1983,55
18,1,1983,51
19,1,1983,46
20,1,1983,55
21,1,1983,47
22,1,1983,53
23,1,1983,52
24,1,1983,58
25,1,1983,53
26,1,1983,46
27,1,1983,57
28,1,1983,51
29,1,1983,59
30,1,1983,57
31,1,1983,58
1,2,1983,51
2,2,1983,101
3,2,1983,52
4,2,1983,47
5,2,1983,42
6,2,1983,54
7,2,1983,50
8,2,1983,45
9,2,1983,42
10,2,1983,69
11,2,1983,55
12,2,1983,60
13,2,1983,52
14,2,1983,73
15,2,1983,65
16,2,1983,59
17,2,1983,56
18,2,1983,49
19,2,1983,54
20,2,1983,50
21,2,1983,62
22,2,1983,48
23,2,1983,67
24,2,1983,54
25,2,1983,63
26,2,1983,39
27,2,1983,47
28,2,1983,66
1,3,1983,77
2,3,1983,80
3,3,1983,64
4,3,1983,47
5,3,1983,50
6,3,1983,69
7,3,1983,40
8,3,1983,58
9,3,1983,46
10,3,1983,53
11,3,1983,65
12,3,1983,43
13,3,1983,54
14,3,1983,48
15,3,1983,53
16,3,1983,49
17,3,1983,59
18,3,1983,42
19,3,1983,45
20,3,1983,51
21,3,1983,54
22,3,1983,51
23,3,1983,64
24,3,1983,55
25,3,1983,68
26,3,1983,47
27,3,1983,64
28,3,1983,57
29,3,1983,60
30,3,1983,52
31,3,1983,51
1,4,1983,65
2,4,1983,103
3,4,1983,65
4,4,1983,76
5,4,1983,66
6,4,1983,45
7,4,1983,55
8,4,1983,38
9,4,1983,43
10,4,1983,69
11,4,1983,64
12,4,1983,59
13,4,1983,50
14,4,1983,48
15,4,1983,68
16,4,1983,51
17,4,1983,49
18,4,1983,63
19,4,1983,49
20,4,1983,47
21,4,1983,56
22,4,1983,58
23,4,1983,55
24,4,1983,47
25,4,1983,62
26,4,1983,60
27,4,1983,58
28,4,1983,65
29,4,1983,50
30,4,1983,52
1,5,1983,59
2,5,1983,102
3,5,1983,47
4,5,1983,60
5,5,1983,59
6,5,1983,59
7,5,1983,42
8,5,1983,59
9,5,1983,61
10,5,1983,59
11,5,1983,51
12,5,1983,54
13,5,1983,60
14,5,1983,64
15,5,1983,58
16,5,1983,44
17,5,1983,63
18,5,1983,43
19,5,1983,62
20,5,1983,62
21,5,1983,61
22,5,1983,48
23,5,1983,68
24,5,1983,43
25,5,1983,59
26,5,1983,48
27,5,1983,51
28,5,1983,56
29,5,1983,48
30,5,1983,44
31,5,1983,51
1,6,1983,65
2,6,1983,90
3,6,1983,50
4,6,1983,42
5,6,1983,66
6,6,1983,56
7,6,1983,46
8,6,1983,49
9,6,1983,55
10,6,1983,52
11,6,1983,53
12,6,1983,52
13,6,1983,59
14,6,1983,58
15,6,1983,57
16,6,1983,56
17,6,1983,58
18,6,1983,54
19,6,1983,49
20,6,1983,61
21,6,1983,60
22,6,1983,45
23,6,1983,60
24,6,1983,52
25,6,1983,51
26,6,1983,57
27,6,1983,68
28,6,1983,58
29,6,1983,48
30,6,1983,68
1,7,1983,65
2,7,1983,86
3,7,1983,58
4,7,1983,60
5,7,1983,61
6,7,1983,73
7,7,1983,53
8,7,1983,60
9,7,1983,38
10,7,1983,64
11,7,1983,63
12,7,1983,61
13,7,1983,63
14,7,1983,59
15,7,1983,75
16,7,1983,57
17,7,1983,52
18,7,1983,63
19,7,1983,64
20,7,1983,45
21,7,1983,61
22,7,1983,69
23,7,1983,39
24,7,1983,48
25,7,1983,60
26,7,1983,55
27,7,1983,64
28,7,1983,55
29,7,1983,85
30,7,1983,64
31,7,1983,58
1,8,1983,49
2,8,1983,85
3,8,1983,54
4,8,1983,53
5,8,1983,51
6,8,1983,59
7,8,1983,60
8,8,1983,64
9,8,1983,39
10,8,1983,71
11,8,1983,64
12,8,1983,72
13,8,1983,56
14,8,1983,49
15,8,1983,58
16,8,1983,57
17,8,1983,49
18,8,1983,52
19,8,1983,57
20,8,1983,43
21,8,1983,41
22,8,1983,71
23,8,1983,55
24,8,1983,45
25,8,1983,63
26,8,1983,60
27,8,1983,48
28,8,1983,41
29,8,1983,62
30,8,1983,49
31,8,1983,47
1,9,1983,48
2,9,1983,90
3,9,1983,64
4,9,1983,38
5,9,1983,48
6,9,1983,45
7,9,1983,52
8,9,1983,37
9,9,1983,39
10,9,1983,64
11,9,1983,56
12,9,1983,60
13,9,1983,42
14,9,1983,56
15,9,1983,61
16,9,1983,46
17,9,1983,52
18,9,1983,53
19,9,1983,71
20,9,1983,58
21,9,1983,52
22,9,1983,59
23,9,1983,58
24,9,1983,41
25,9,1983,53
26,9,1983,45
27,9,1983,72
28,9,1983,45
29,9,1983,52
30,9,1983,54
1,10,1983,77
2,10,1983,36
3,10,1983,41
4,10,1983,34
5,10,1983,53
6,10,1983,46
7,10,1983,56
8,10,1983,45
9,10,1983,37
10,10,1983,43
11,10,1983,36
12,10,1983,41
13,10,1983,30
14,10,1983,50
15,10,1983,56
16,10,1983,60
17,10,1983,40
18,10,1983,37
19,10,1983,46
20,10,1983,36
21,10,1983,47
22,10,1983,48
23,10,1983,56
24,10,1983,45
25,10,1983,79
26,10,1983,58
27,10,1983,34
28,10,1983,29
29,10,1983,53
30,10,1983,45
31,10,1983,36
1,11,1983,56
2,11,1983,52
3,11,1983,44
4,11,1983,37
5,11,1983,51
6,11,1983,50
7,11,1983,43
8,11,1983,60
9,11,1983,55
10,11,1983,65
11,11,1983,61
12,11,1983,50
13,11,1983,39
14,11,1983,54
15,11,1983,40
16,11,1983,60
17,11,1983,44
18,11,1983,61
19,11,1983,48
20,11,1983,40
21,11,1983,68
22,11,1983,51
23,11,1983,52
24,11,1983,54
25,11,1983,46
26,11,1983,35
27,11,1983,43
28,11,1983,45
29,11,1983,61
30,11,1983,48
1,12,1983,44
2,12,1983,58
3,12,1983,49
4,12,1983,46
5,12,1983,57
6,12,1983,47
7,12,1983,47
8,12,1983,54
9,12,1983,60
10,12,1983,47
11,12,1983,57
12,12,1983,50
13,12,1983,66
14,12,1983,51
15,12,1983,64
16,12,1983,58
17,12,1983,62
18,12,1983,66
19,12,1983,40
20,12,1983,41
21,12,1983,49
22,12,1983,71
23,12,1983,61
24,12,1983,48
25,12,1983,57
26,12,1983,57
27,12,1983,52
28,12,1983,50
29,12,1983,41
30,12,1983,47
31,12,1983,55
