dd,mm,yy,occurrence
19,7,1977,44
20,7,1977,24
21,7,1977,29
22,7,1977,37
23,7,1977,42
24,7,1977,35
25,7,1977,27
26,7,1977,35
27,7,1977,46
28,7,1977,34
29,7,1977,34
30,7,1977,37
31,7,1977,47
1,8,1977,31
2,8,1977,84
3,8,1977,39
4,8,1977,32
5,8,1977,52
6,8,1977,36
7,8,1977,36
8,8,1977,38
9,8,1977,34
10,8,1977,42
11,8,1977,40
12,8,1977,34
13,8,1977,27
14,8,1977,42
15,8,1977,41
16,8,1977,26
17,8,1977,36
18,8,1977,37
19,8,1977,34
20,8,1977,31
21,8,1977,29
22,8,1977,46
23,8,1977,47
24,8,1977,33
25,8,1977,27
26,8,1977,32
27,8,1977,30
28,8,1977,24
29,8,1977,29
30,8,1977,31
31,8,1977,24
1,9,1977,32
2,9,1977,68
3,9,1977,28
4,9,1977,29
5,9,1977,40
6,9,1977,34
7,9,1977,43
8,9,1977,39
9,9,1977,41
10,9,1977,31
11,9,1977,38
12,9,1977,34
13,9,1977,28
14,9,1977,30
15,9,1977,36
16,9,1977,39
17,9,1977,30
18,9,1977,35
19,9,1977,36
20,9,1977,32
21,9,1977,44
22,9,1977,48
23,9,1977,38
24,9,1977,31
25,9,1977,38
26,9,1977,28
27,9,1977,30
28,9,1977,38
29,9,1977,47
30,9,1977,39
1,10,1977,47
2,10,1977,31
3,10,1977,22
4,10,1977,20
5,10,1977,33
6,10,1977,29
7,10,1977,37
8,10,1977,28
9,10,1977,15
10,10,1977,33
11,10,1977,32
12,10,1977,25
13,10,1977,32
14,10,1977,26
15,10,1977,27
16,10,1977,29
17,10,1977,27
18,10,1977,35
19,10,1977,25
20,10,1977,35
21,10,1977,42
22,10,1977,33
23,10,1977,29
24,10,1977,31
25,10,1977,53
26,10,1977,33
27,10,1977,23
28,10,1977,29
29,10,1977,31
30,10,1977,41
31,10,1977,35
1,11,1977,40
2,11,1977,36
3,11,1977,23
4,11,1977,20
5,11,1977,31
6,11,1977,24
7,11,1977,29
8,11,1977,39
9,11,1977,29
10,11,1977,39
11,11,1977,36
12,11,1977,33
13,11,1977,34
14,11,1977,33
15,11,1977,27
16,11,1977,28
17,11,1977,29
18,11,1977,28
19,11,1977,38
20,11,1977,26
21,11,1977,32
22,11,1977,29
23,11,1977,31
24,11,1977,30
25,11,1977,42
26,11,1977,32
27,11,1977,28
28,11,1977,29
29,11,1977,45
30,11,1977,32
1,12,1977,31
2,12,1977,40
3,12,1977,45
4,12,1977,38
5,12,1977,31
6,12,1977,26
7,12,1977,48
8,12,1977,33
9,12,1977,36
10,12,1977,34
11,12,1977,32
12,12,1977,52
13,12,1977,26
14,12,1977,36
15,12,1977,48
16,12,1977,44
17,12,1977,28
18,12,1977,30
19,12,1977,38
20,12,1977,35
21,12,1977,47
22,12,1977,31
23,12,1977,40
24,12,1977,33
25,12,1977,43
26,12,1977,47
27,12,1977,43
28,12,1977,39
29,12,1977,37
30,12,1977,22
31,12,1977,34
