dd,mm,yy,occurrence
1,1,1979,102
2,1,1979,68
3,1,1979,35
4,1,1979,27
5,1,1979,40
6,1,1979,36
7,1,1979,33
8,1,1979,31
9,1,1979,32
10,1,1979,35
11,1,1979,33
12,1,1979,56
13,1,1979,43
14,1,1979,41
15,1,1979,40
16,1,1979,33
17,1,1979,40
18,1,1979,41
19,1,1979,28
20,1,1979,45
21,1,1979,42
22,1,1979,35
23,1,1979,33
24,1,1979,46
25,1,1979,37
26,1,1979,50
27,1,1979,36
28,1,1979,32
29,1,1979,33
30,1,1979,35
31,1,1979,38
1,2,1979,38
2,2,1979,84
3,2,1979,50
4,2,1979,35
5,2,1979,44
6,2,1979,44
7,2,1979,38
8,2,1979,27
9,2,1979,49
10,2,1979,41
11,2,1979,48
12,2,1979,48
13,2,1979,35
14,2,1979,49
15,2,1979,39
16,2,1979,30
17,2,1979,32
18,2,1979,26
19,2,1979,27
20,2,1979,35
21,2,1979,47
22,2,1979,29
23,2,1979,45
24,2,1979,27
25,2,1979,34
26,2,1979,39
27,2,1979,39
28,2,1979,34
1,3,1979,47
2,3,1979,83
3,3,1979,41
4,3,1979,26
5,3,1979,30
6,3,1979,30
7,3,1979,36
8,3,1979,41
9,3,1979,35
10,3,1979,41
11,3,1979,43
12,3,1979,34
13,3,1979,46
14,3,1979,45
15,3,1979,40
16,3,1979,30
17,3,1979,36
18,3,1979,38
19,3,1979,40
20,3,1979,37
21,3,1979,42
22,3,1979,48
23,3,1979,46
24,3,1979,30
25,3,1979,45
26,3,1979,37
27,3,1979,30
28,3,1979,52
29,3,1979,37
30,3,1979,49
31,3,1979,41
1,4,1979,61
2,4,1979,90
3,4,1979,45
4,4,1979,48
5,4,1979,43
6,4,1979,40
7,4,1979,49
8,4,1979,37
9,4,1979,39
10,4,1979,53
11,4,1979,42
12,4,1979,43
13,4,1979,49
14,4,1979,37
15,4,1979,32
16,4,1979,41
17,4,1979,34
18,4,1979,46
19,4,1979,39
20,4,1979,31
21,4,1979,42
22,4,1979,51
23,4,1979,37
24,4,1979,45
25,4,1979,44
26,4,1979,36
27,4,1979,33
28,4,1979,32
29,4,1979,42
30,4,1979,34
1,5,1979,50
2,5,1979,68
3,5,1979,57
4,5,1979,34
5,5,1979,29
6,5,1979,34
7,5,1979,44
8,5,1979,36
9,5,1979,42
10,5,1979,44
11,5,1979,56
12,5,1979,39
13,5,1979,32
14,5,1979,50
15,5,1979,44
16,5,1979,39
17,5,1979,53
18,5,1979,33
19,5,1979,34
20,5,1979,36
21,5,1979,51
22,5,1979,47
23,5,1979,33
24,5,1979,57
25,5,1979,49
26,5,1979,30
27,5,1979,36
28,5,1979,42
29,5,1979,41
30,5,1979,48
31,5,1979,31
1,6,1979,61
2,6,1979,70
3,6,1979,47
4,6,1979,26
5,6,1979,37
6,6,1979,40
7,6,1979,30
8,6,1979,36
9,6,1979,36
10,6,1979,44
11,6,1979,45
12,6,1979,34
13,6,1979,34
14,6,1979,42
15,6,1979,34
16,6,1979,35
17,6,1979,51
18,6,1979,41
19,6,1979,42
20,6,1979,36
21,6,1979,43
22,6,1979,42
23,6,1979,48
24,6,1979,37
25,6,1979,33
26,6,1979,33
27,6,1979,37
28,6,1979,29
29,6,1979,34
30,6,1979,52
1,7,1979,42
2,7,1979,79
3,7,1979,42
4,7,1979,45
5,7,1979,41
6,7,1979,38
7,7,1979,43
8,7,1979,48
9,7,1979,30
10,7,1979,45
11,7,1979,46
12,7,1979,47
13,7,1979,51
14,7,1979,38
15,7,1979,24
16,7,1979,40
17,7,1979,40
18,7,1979,50
19,7,1979,38
20,7,1979,42
21,7,1979,39
22,7,1979,36
23,7,1979,33
24,7,1979,43
25,7,1979,36
26,7,1979,47
27,7,1979,41
28,7,1979,39
29,7,1979,43
30,7,1979,50
31,7,1979,43
1,8,1979,43
2,8,1979,71
3,8,1979,55
4,8,1979,33
5,8,1979,44
6,8,1979,50
7,8,1979,40
8,8,1979,60
9,8,1979,42
10,8,1979,47
11,8,1979,33
12,8,1979,32
13,8,1979,36
14,8,1979,42
15,8,1979,46
16,8,1979,43
17,8,1979,43
18,8,1979,32
19,8,1979,37
20,8,1979,29
21,8,1979,40
22,8,1979,34
23,8,1979,34
24,8,1979,41
25,8,1979,44
26,8,1979,32
