dd,mm,yy,occurrence
1,1,1972,65
2,1,1972,50
3,1,1972,26
4,1,1972,25
5,1,1972,19
6,1,1972,31
7,1,1972,23
8,1,1972,20
9,1,1972,16
10,1,1972,29
11,1,1972,23
12,1,1972,20
13,1,1972,37
14,1,1972,23
15,1,1972,21
16,1,1972,22
17,1,1972,22
18,1,1972,21
19,1,1972,26
20,1,1972,29
21,1,1972,23
22,1,1972,33
23,1,1972,32
24,1,1972,22
25,1,1972,28
26,1,1972,26
27,1,1972,26
28,1,1972,30
29,1,1972,28
30,1,1972,26
31,1,1972,23
1,2,1972,33
2,2,1972,52
3,2,1972,21
4,2,1972,26
5,2,1972,24
6,2,1972,20
7,2,1972,24
8,2,1972,17
9,2,1972,24
10,2,1972,28
11,2,1972,22
12,2,1972,29
13,2,1972,20
14,2,1972,34
15,2,1972,45
16,2,1972,24
17,2,1972,32
18,2,1972,33
19,2,1972,22
20,2,1972,22
21,2,1972,31
22,2,1972,23
23,2,1972,32
24,2,1972,24
25,2,1972,31
26,2,1972,19
27,2,1972,23
28,2,1972,20
29,2,1972,26
1,3,1972,36
2,3,1972,56
3,3,1972,29
4,3,1972,26
5,3,1972,25
6,3,1972,34
7,3,1972,21
8,3,1972,28
9,3,1972,29
10,3,1972,40
11,3,1972,22
12,3,1972,28
13,3,1972,26
14,3,1972,45
15,3,1972,29
16,3,1972,22
17,3,1972,30
18,3,1972,24
19,3,1972,23
20,3,1972,17
21,3,1972,24
22,3,1972,29
23,3,1972,30
24,3,1972,26
25,3,1972,30
26,3,1972,23
27,3,1972,24
28,3,1972,21
29,3,1972,24
30,3,1972,28
31,3,1972,28
1,4,1972,34
2,4,1972,63
3,4,1972,30
4,4,1972,26
5,4,1972,32
6,4,1972,26
7,4,1972,30
8,4,1972,25
9,4,1972,27
10,4,1972,33
11,4,1972,19
12,4,1972,35
13,4,1972,31
14,4,1972,36
15,4,1972,35
16,4,1972,16
17,4,1972,22
18,4,1972,36
19,4,1972,28
20,4,1972,20
21,4,1972,28
22,4,1972,28
23,4,1972,28
24,4,1972,21
25,4,1972,27
26,4,1972,28
27,4,1972,26
28,4,1972,27
29,4,1972,29
30,4,1972,26
1,5,1972,23
2,5,1972,75
3,5,1972,26
4,5,1972,24
5,5,1972,21
6,5,1972,21
7,5,1972,18
8,5,1972,23
9,5,1972,29
10,5,1972,26
11,5,1972,26
12,5,1972,20
13,5,1972,24
14,5,1972,30
15,5,1972,23
16,5,1972,31
17,5,1972,26
18,5,1972,26
19,5,1972,27
20,5,1972,25
21,5,1972,32
22,5,1972,25
23,5,1972,33
24,5,1972,23
25,5,1972,34
26,5,1972,28
27,5,1972,35
28,5,1972,18
29,5,1972,32
30,5,1972,31
31,5,1972,24
1,6,1972,26
2,6,1972,66
3,6,1972,24
4,6,1972,16
5,6,1972,23
6,6,1972,22
7,6,1972,28
8,6,1972,18
9,6,1972,37
10,6,1972,24
11,6,1972,26
12,6,1972,19
13,6,1972,18
14,6,1972,18
15,6,1972,20
16,6,1972,34
17,6,1972,40
18,6,1972,33
19,6,1972,32
20,6,1972,24
21,6,1972,24
22,6,1972,27
23,6,1972,23
24,6,1972,22
25,6,1972,21
26,6,1972,23
27,6,1972,23
28,6,1972,24
29,6,1972,30
30,6,1972,24
1,7,1972,22
2,7,1972,52
3,7,1972,23
4,7,1972,28
5,7,1972,25
6,7,1972,22
7,7,1972,27
8,7,1972,32
9,7,1972,23
10,7,1972,28
11,7,1972,36
12,7,1972,28
13,7,1972,18
14,7,1972,28
15,7,1972,30
16,7,1972,27
17,7,1972,24
18,7,1972,19
19,7,1972,21
20,7,1972,26
21,7,1972,23
22,7,1972,34
23,7,1972,30
24,7,1972,30
25,7,1972,23
26,7,1972,31
27,7,1972,26
28,7,1972,30
29,7,1972,23
30,7,1972,28
31,7,1972,26
1,8,1972,30
2,8,1972,61
3,8,1972,26
4,8,1972,22
5,8,1972,31
6,8,1972,22
7,8,1972,30
8,8,1972,36
9,8,1972,32
10,8,1972,31
11,8,1972,27
12,8,1972,34
13,8,1972,25
14,8,1972,26
15,8,1972,28
16,8,1972,29
17,8,1972,25
18,8,1972,20
19,8,1972,29
20,8,1972,21
21,8,1972,20
22,8,1972,21
23,8,1972,22
24,8,1972,15
25,8,1972,28
26,8,1972,22
27,8,1972,18
28,8,1972,23
29,8,1972,18
30,8,1972,22
31,8,1972,19
1,9,1972,29
2,9,1972,53
3,9,1972,24
4,9,1972,24
5,9,1972,22
6,9,1972,22
7,9,1972,29
8,9,1972,33
9,9,1972,28
10,9,1972,14
11,9,1972,24
12,9,1972,19
13,9,1972,20
14,9,1972,26
15,9,1972,25
16,9,1972,24
17,9,1972,18
18,9,1972,33
19,9,1972,29
20,9,1972,23
21,9,1972,27
22,9,1972,20
23,9,1972,30
24,9,1972,24
25,9,1972,32
26,9,1972,30
27,9,1972,23
28,9,1972,26
29,9,1972,37
30,9,1972,28
1,10,1972,40
2,10,1972,20
3,10,1972,15
4,10,1972,13
5,10,1972,21
6,10,1972,22
7,10,1972,26
8,10,1972,18
9,10,1972,25
10,10,1972,19
11,10,1972,17
12,10,1972,18
13,10,1972,14
14,10,1972,15
15,10,1972,25
16,10,1972,29
17,10,1972,25
18,10,1972,24
19,10,1972,25
20,10,1972,21
21,10,1972,21
22,10,1972,22
23,10,1972,21
24,10,1972,24
25,10,1972,48
26,10,1972,20
27,10,1972,20
28,10,1972,19
29,10,1972,25
30,10,1972,26
31,10,1972,27
1,11,1972,20
2,11,1972,24
3,11,1972,27
4,11,1972,31
5,11,1972,21
6,11,1972,25
7,11,1972,31
8,11,1972,22
9,11,1972,35
10,11,1972,22
11,11,1972,29
12,11,1972,25
13,11,1972,24
14,11,1972,32
15,11,1972,32
16,11,1972,23
17,11,1972,23
18,11,1972,27
19,11,1972,18
20,11,1972,20
21,11,1972,24
22,11,1972,30
23,11,1972,29
24,11,1972,24
25,11,1972,23
26,11,1972,25
27,11,1972,25
28,11,1972,28
29,11,1972,24
30,11,1972,26
1,12,1972,30
2,12,1972,23
3,12,1972,28
4,12,1972,25
5,12,1972,26
6,12,1972,15
7,12,1972,30
8,12,1972,20
9,12,1972,18
10,12,1972,31
11,12,1972,24
12,12,1972,24
13,12,1972,24
14,12,1972,30
15,12,1972,25
16,12,1972,29
17,12,1972,21
18,12,1972,33
19,12,1972,22
20,12,1972,21
21,12,1972,22
22,12,1972,23
23,12,1972,20
24,12,1972,20
25,12,1972,23
26,12,1972,27
27,12,1972,29
28,12,1972,17
29,12,1972,24
30,12,1972,18
31,12,1972,25
