dd,mm,yy,occurrence
1,1,1958,43
2,1,1958,24
3,1,1958,7
4,1,1958,4
5,1,1958,12
6,1,1958,10
7,1,1958,13
8,1,1958,10
9,1,1958,14
10,1,1958,16
11,1,1958,16
12,1,1958,11
13,1,1958,12
14,1,1958,8
15,1,1958,10
16,1,1958,10
17,1,1958,12
18,1,1958,14
19,1,1958,12
20,1,1958,11
21,1,1958,11
22,1,1958,15
23,1,1958,10
24,1,1958,8
25,1,1958,11
26,1,1958,14
27,1,1958,9
28,1,1958,12
29,1,1958,12
30,1,1958,11
31,1,1958,8
1,2,1958,12
2,2,1958,12
3,2,1958,10
4,2,1958,7
5,2,1958,10
6,2,1958,9
7,2,1958,10
8,2,1958,9
9,2,1958,10
10,2,1958,13
11,2,1958,12
12,2,1958,16
13,2,1958,10
14,2,1958,14
15,2,1958,10
16,2,1958,14
17,2,1958,9
18,2,1958,14
19,2,1958,14
20,2,1958,9
21,2,1958,9
22,2,1958,13
23,2,1958,10
24,2,1958,9
25,2,1958,11
26,2,1958,6
27,2,1958,16
28,2,1958,9
1,3,1958,12
2,3,1958,9
3,3,1958,9
4,3,1958,10
5,3,1958,7
6,3,1958,8
7,3,1958,14
8,3,1958,13
9,3,1958,8
10,3,1958,15
11,3,1958,10
12,3,1958,7
13,3,1958,14
14,3,1958,13
15,3,1958,13
16,3,1958,13
17,3,1958,12
18,3,1958,17
19,3,1958,12
20,3,1958,9
21,3,1958,14
22,3,1958,15
23,3,1958,10
24,3,1958,12
25,3,1958,14
26,3,1958,11
27,3,1958,13
28,3,1958,14
29,3,1958,9
30,3,1958,13
31,3,1958,14
1,4,1958,19
2,4,1958,17
3,4,1958,11
4,4,1958,9
5,4,1958,7
6,4,1958,13
7,4,1958,11
8,4,1958,17
9,4,1958,15
10,4,1958,14
11,4,1958,9
12,4,1958,11
13,4,1958,13
14,4,1958,17
15,4,1958,10
16,4,1958,7
17,4,1958,11
18,4,1958,9
19,4,1958,14
20,4,1958,8
21,4,1958,8
22,4,1958,9
23,4,1958,15
24,4,1958,12
25,4,1958,15
26,4,1958,18
27,4,1958,11
28,4,1958,13
29,4,1958,5
30,4,1958,14
1,5,1958,15
2,5,1958,17
3,5,1958,9
4,5,1958,17
5,5,1958,8
6,5,1958,15
7,5,1958,12
8,5,1958,8
9,5,1958,20
10,5,1958,12
11,5,1958,14
12,5,1958,15
13,5,1958,6
14,5,1958,11
15,5,1958,9
16,5,1958,19
17,5,1958,11
18,5,1958,16
19,5,1958,10
20,5,1958,18
21,5,1958,12
22,5,1958,9
23,5,1958,7
24,5,1958,17
25,5,1958,10
26,5,1958,14
27,5,1958,13
28,5,1958,10
29,5,1958,13
30,5,1958,10
31,5,1958,13
1,6,1958,16
2,6,1958,11
3,6,1958,8
4,6,1958,8
5,6,1958,16
6,6,1958,10
7,6,1958,15
8,6,1958,13
9,6,1958,10
10,6,1958,11
11,6,1958,14
12,6,1958,11
13,6,1958,14
14,6,1958,9
15,6,1958,8
16,6,1958,10
17,6,1958,6
18,6,1958,9
19,6,1958,11
20,6,1958,8
21,6,1958,13
22,6,1958,7
23,6,1958,11
24,6,1958,9
25,6,1958,9
26,6,1958,12
27,6,1958,6
28,6,1958,6
29,6,1958,13
30,6,1958,13
1,7,1958,7
2,7,1958,8
3,7,1958,11
4,7,1958,6
5,7,1958,12
6,7,1958,9
7,7,1958,6
8,7,1958,6
9,7,1958,7
10,7,1958,6
11,7,1958,13
12,7,1958,9
13,7,1958,10
14,7,1958,11
15,7,1958,13
16,7,1958,15
17,7,1958,7
18,7,1958,8
19,7,1958,11
20,7,1958,9
21,7,1958,12
22,7,1958,11
23,7,1958,6
24,7,1958,9
25,7,1958,16
26,7,1958,13
27,7,1958,7
28,7,1958,10
29,7,1958,15
30,7,1958,4
31,7,1958,12
1,8,1958,12
2,8,1958,12
3,8,1958,6
4,8,1958,14
5,8,1958,12
6,8,1958,15
7,8,1958,4
8,8,1958,10
9,8,1958,10
10,8,1958,10
11,8,1958,12
12,8,1958,6
13,8,1958,9
14,8,1958,17
15,8,1958,12
16,8,1958,7
17,8,1958,16
18,8,1958,7
19,8,1958,13
20,8,1958,9
21,8,1958,20
22,8,1958,9
23,8,1958,6
24,8,1958,14
25,8,1958,13
26,8,1958,10
27,8,1958,7
28,8,1958,14
29,8,1958,14
30,8,1958,8
31,8,1958,12
1,9,1958,19
2,9,1958,17
3,9,1958,13
4,9,1958,12
5,9,1958,19
6,9,1958,7
7,9,1958,15
8,9,1958,18
9,9,1958,17
10,9,1958,13
11,9,1958,17
12,9,1958,13
13,9,1958,10
14,9,1958,13
15,9,1958,21
16,9,1958,12
17,9,1958,9
18,9,1958,8
19,9,1958,19
20,9,1958,7
21,9,1958,13
22,9,1958,12
23,9,1958,10
24,9,1958,11
25,9,1958,15
26,9,1958,17
27,9,1958,19
28,9,1958,15
29,9,1958,10
30,9,1958,15
1,10,1958,9
2,10,1958,5
3,10,1958,6
4,10,1958,6
5,10,1958,10
6,10,1958,12
7,10,1958,10
8,10,1958,10
9,10,1958,10
10,10,1958,8
11,10,1958,10
12,10,1958,6
13,10,1958,4
14,10,1958,6
15,10,1958,7
16,10,1958,7
17,10,1958,7
18,10,1958,6
19,10,1958,11
20,10,1958,14
21,10,1958,12
22,10,1958,10
23,10,1958,11
24,10,1958,11
25,10,1958,13
26,10,1958,6
27,10,1958,10
28,10,1958,13
29,10,1958,10
30,10,1958,8
31,10,1958,13
1,11,1958,15
2,11,1958,16
3,11,1958,11
4,11,1958,8
5,11,1958,8
