dd,mm,yy,occurrence
1,1,1948,15
2,1,1948,5
3,1,1948,9
4,1,1948,4
5,1,1948,5
6,1,1948,2
7,1,1948,2
8,1,1948,3
9,1,1948,1
10,1,1948,6
11,1,1948,3
12,1,1948,3
13,1,1948,3
14,1,1948,1
15,1,1948,2
16,1,1948,7
17,1,1948,4
18,1,1948,2
19,1,1948,2
20,1,1948,1
21,1,1948,1
22,1,1948,6
23,1,1948,2
24,1,1948,1
25,1,1948,9
26,1,1948,4
27,1,1948,1
28,1,1948,4
29,1,1948,0
30,1,1948,2
31,1,1948,4
1,2,1948,2
2,2,1948,3
3,2,1948,2
4,2,1948,5
5,2,1948,4
6,2,1948,3
7,2,1948,2
8,2,1948,5
9,2,1948,3
10,2,1948,3
11,2,1948,3
12,2,1948,4
13,2,1948,5
14,2,1948,6
15,2,1948,3
16,2,1948,2
17,2,1948,8
18,2,1948,4
19,2,1948,4
20,2,1948,4
21,2,1948,4
22,2,1948,2
23,2,1948,3
24,2,1948,4
25,2,1948,1
26,2,1948,1
27,2,1948,3
28,2,1948,1
29,2,1948,2
1,3,1948,6
2,3,1948,5
3,3,1948,4
4,3,1948,1
5,3,1948,2
6,3,1948,3
7,3,1948,4
8,3,1948,7
9,3,1948,2
10,3,1948,1
11,3,1948,4
12,3,1948,3
13,3,1948,7
14,3,1948,3
15,3,1948,2
16,3,1948,3
17,3,1948,1
18,3,1948,0
19,3,1948,3
20,3,1948,1
21,3,1948,3
22,3,1948,1
23,3,1948,4
24,3,1948,4
25,3,1948,4
26,3,1948,4
27,3,1948,7
28,3,1948,5
29,3,1948,0
30,3,1948,0
31,3,1948,4
1,4,1948,6
2,4,1948,2
3,4,1948,4
4,4,1948,3
5,4,1948,1
6,4,1948,2
7,4,1948,2
8,4,1948,4
9,4,1948,3
10,4,1948,2
11,4,1948,4
12,4,1948,2
13,4,1948,1
14,4,1948,5
15,4,1948,3
16,4,1948,3
17,4,1948,3
18,4,1948,3
19,4,1948,4
20,4,1948,3
21,4,1948,4
22,4,1948,2
23,4,1948,2
24,4,1948,2
25,4,1948,7
26,4,1948,2
27,4,1948,0
28,4,1948,1
29,4,1948,3
30,4,1948,2
1,5,1948,7
2,5,1948,3
3,5,1948,1
4,5,1948,4
5,5,1948,4
6,5,1948,4
7,5,1948,1
8,5,1948,3
9,5,1948,4
10,5,1948,2
11,5,1948,6
12,5,1948,4
13,5,1948,1
14,5,1948,2
15,5,1948,1
16,5,1948,0
17,5,1948,3
18,5,1948,8
19,5,1948,5
20,5,1948,3
21,5,1948,3
22,5,1948,1
23,5,1948,4
24,5,1948,5
25,5,1948,0
26,5,1948,1
27,5,1948,4
28,5,1948,1
29,5,1948,2
30,5,1948,3
31,5,1948,4
1,6,1948,3
2,6,1948,5
3,6,1948,1
4,6,1948,4
5,6,1948,1
6,6,1948,5
7,6,1948,0
8,6,1948,4
9,6,1948,5
10,6,1948,5
11,6,1948,4
12,6,1948,1
13,6,1948,3
14,6,1948,2
15,6,1948,3
16,6,1948,2
17,6,1948,2
18,6,1948,3
19,6,1948,3
20,6,1948,4
21,6,1948,2
22,6,1948,2
23,6,1948,2
24,6,1948,4
25,6,1948,1
26,6,1948,0
27,6,1948,5
28,6,1948,1
29,6,1948,3
30,6,1948,0
1,7,1948,5
2,7,1948,3
3,7,1948,0
4,7,1948,3
5,7,1948,3
6,7,1948,3
7,7,1948,4
8,7,1948,2
9,7,1948,3
10,7,1948,1
11,7,1948,8
12,7,1948,2
13,7,1948,2
14,7,1948,3
15,7,1948,3
16,7,1948,5
17,7,1948,1
18,7,1948,2
19,7,1948,3
20,7,1948,1
21,7,1948,4
22,7,1948,5
23,7,1948,5
24,7,1948,3
25,7,1948,5
26,7,1948,3
27,7,1948,3
28,7,1948,4
29,7,1948,3
30,7,1948,3
31,7,1948,3
1,8,1948,4
2,8,1948,5
3,8,1948,2
4,8,1948,2
5,8,1948,2
6,8,1948,4
7,8,1948,5
8,8,1948,8
9,8,1948,6
10,8,1948,5
11,8,1948,5
12,8,1948,4
13,8,1948,5
14,8,1948,3
15,8,1948,9
16,8,1948,5
17,8,1948,3
18,8,1948,6
19,8,1948,1
20,8,1948,3
21,8,1948,3
22,8,1948,7
23,8,1948,4
24,8,1948,4
25,8,1948,4
26,8,1948,4
27,8,1948,6
28,8,1948,2
29,8,1948,7
30,8,1948,2
31,8,1948,3
1,9,1948,5
2,9,1948,5
3,9,1948,4
4,9,1948,5
5,9,1948,4
6,9,1948,3
7,9,1948,2
8,9,1948,4
9,9,1948,3
10,9,1948,7
11,9,1948,0
12,9,1948,4
13,9,1948,3
14,9,1948,5
15,9,1948,4
16,9,1948,3
17,9,1948,6
18,9,1948,6
19,9,1948,4
20,9,1948,5
21,9,1948,2
22,9,1948,4
23,9,1948,3
24,9,1948,2
25,9,1948,2
26,9,1948,3
27,9,1948,3
28,9,1948,6
29,9,1948,6
30,9,1948,4
1,10,1948,2
2,10,1948,3
3,10,1948,2
4,10,1948,3
5,10,1948,2
6,10,1948,3
7,10,1948,4
8,10,1948,1
9,10,1948,3
10,10,1948,3
