dd,mm,yy,occurrence
1,1,1982,107
2,1,1982,77
3,1,1982,38
4,1,1982,45
5,1,1982,38
6,1,1982,65
7,1,1982,50
8,1,1982,35
9,1,1982,41
10,1,1982,49
11,1,1982,58
12,1,1982,47
13,1,1982,35
14,1,1982,49
15,1,1982,50
16,1,1982,58
17,1,1982,40
18,1,1982,46
19,1,1982,51
20,1,1982,47
21,1,1982,44
22,1,1982,52
23,1,1982,56
24,1,1982,48
25,1,1982,54
26,1,1982,37
27,1,1982,52
28,1,1982,38
29,1,1982,69
30,1,1982,40
31,1,1982,43
1,2,1982,49
2,2,1982,98
3,2,1982,59
4,2,1982,47
5,2,1982,43
6,2,1982,45
7,2,1982,47
8,2,1982,45
9,2,1982,51
10,2,1982,49
11,2,1982,49
12,2,1982,55
13,2,1982,42
14,2,1982,49
15,2,1982,46
16,2,1982,63
17,2,1982,59
18,2,1982,56
19,2,1982,56
20,2,1982,44
21,2,1982,42
22,2,1982,50
23,2,1982,61
24,2,1982,49
25,2,1982,53
26,2,1982,39
27,2,1982,49
28,2,1982,40
1,3,1982,52
2,3,1982,94
3,3,1982,53
4,3,1982,61
5,3,1982,43
6,3,1982,39
7,3,1982,43
8,3,1982,46
9,3,1982,43
10,3,1982,45
11,3,1982,58
12,3,1982,50
13,3,1982,49
14,3,1982,51
15,3,1982,37
16,3,1982,40
17,3,1982,40
18,3,1982,50
19,3,1982,50
20,3,1982,38
21,3,1982,41
22,3,1982,44
23,3,1982,51
24,3,1982,47
25,3,1982,47
26,3,1982,52
27,3,1982,44
28,3,1982,67
29,3,1982,63
30,3,1982,49
31,3,1982,56
1,4,1982,55
2,4,1982,98
3,4,1982,44
4,4,1982,57
5,4,1982,45
6,4,1982,41
7,4,1982,49
8,4,1982,53
9,4,1982,50
10,4,1982,60
11,4,1982,31
12,4,1982,59
13,4,1982,46
14,4,1982,51
15,4,1982,60
16,4,1982,35
17,4,1982,42
18,4,1982,46
19,4,1982,39
20,4,1982,38
21,4,1982,45
22,4,1982,50
23,4,1982,53
24,4,1982,47
25,4,1982,45
26,4,1982,45
27,4,1982,45
28,4,1982,36
29,4,1982,51
30,4,1982,49
1,5,1982,46
2,5,1982,94
3,5,1982,51
4,5,1982,46
5,5,1982,63
6,5,1982,47
7,5,1982,41
8,5,1982,42
9,5,1982,48
10,5,1982,44
11,5,1982,53
12,5,1982,58
13,5,1982,44
14,5,1982,49
15,5,1982,56
16,5,1982,43
17,5,1982,50
18,5,1982,58
19,5,1982,42
20,5,1982,37
21,5,1982,46
22,5,1982,55
23,5,1982,47
24,5,1982,47
25,5,1982,46
26,5,1982,48
27,5,1982,50
28,5,1982,35
29,5,1982,45
30,5,1982,43
31,5,1982,65
1,6,1982,52
2,6,1982,84
3,6,1982,54
4,6,1982,58
5,6,1982,55
6,6,1982,55
7,6,1982,46
8,6,1982,42
9,6,1982,43
10,6,1982,52
11,6,1982,41
12,6,1982,44
13,6,1982,50
14,6,1982,61
15,6,1982,41
16,6,1982,47
17,6,1982,54
18,6,1982,56
19,6,1982,56
20,6,1982,44
21,6,1982,50
22,6,1982,55
23,6,1982,35
24,6,1982,46
25,6,1982,41
26,6,1982,43
27,6,1982,44
28,6,1982,47
29,6,1982,59
30,6,1982,57
1,7,1982,51
2,7,1982,110
3,7,1982,48
4,7,1982,52
5,7,1982,40
6,7,1982,56
7,7,1982,70
8,7,1982,51
9,7,1982,46
10,7,1982,50
11,7,1982,47
12,7,1982,61
13,7,1982,66
14,7,1982,48
15,7,1982,49
16,7,1982,48
17,7,1982,40
18,7,1982,43
19,7,1982,49
20,7,1982,44
21,7,1982,55
22,7,1982,46
23,7,1982,51
24,7,1982,50
25,7,1982,42
26,7,1982,53
27,7,1982,56
28,7,1982,56
29,7,1982,53
30,7,1982,59
31,7,1982,55
1,8,1982,52
2,8,1982,95
3,8,1982,51
4,8,1982,53
5,8,1982,43
6,8,1982,58
7,8,1982,55
8,8,1982,47
9,8,1982,50
10,8,1982,57
11,8,1982,64
12,8,1982,46
13,8,1982,59
14,8,1982,55
15,8,1982,39
16,8,1982,47
17,8,1982,50
18,8,1982,58
19,8,1982,51
20,8,1982,46
21,8,1982,48
22,8,1982,40
23,8,1982,50
24,8,1982,53
25,8,1982,41
26,8,1982,41
27,8,1982,39
28,8,1982,38
29,8,1982,62
30,8,1982,50
31,8,1982,51
1,9,1982,38
2,9,1982,68
3,9,1982,51
4,9,1982,43
5,9,1982,41
6,9,1982,48
7,9,1982,72
8,9,1982,51
9,9,1982,50
10,9,1982,47
11,9,1982,46
12,9,1982,50
13,9,1982,54
14,9,1982,60
15,9,1982,42
16,9,1982,36
17,9,1982,50
18,9,1982,51
19,9,1982,51
20,9,1982,34
21,9,1982,55
22,9,1982,48
23,9,1982,66
24,9,1982,47
25,9,1982,51
26,9,1982,44
27,9,1982,36
28,9,1982,58
29,9,1982,61
30,9,1982,46
1,10,1982,75
2,10,1982,36
3,10,1982,34
4,10,1982,34
5,10,1982,37
6,10,1982,42
7,10,1982,37
8,10,1982,48
9,10,1982,43
10,10,1982,39
11,10,1982,38
12,10,1982,37
13,10,1982,30
14,10,1982,30
15,10,1982,46
16,10,1982,34
17,10,1982,37
18,10,1982,44
19,10,1982,32
20,10,1982,44
21,10,1982,36
22,10,1982,41
23,10,1982,38
24,10,1982,43
25,10,1982,75
26,10,1982,43
27,10,1982,31
28,10,1982,40
29,10,1982,46
30,10,1982,45
31,10,1982,39
1,11,1982,50
2,11,1982,49
3,11,1982,48
4,11,1982,47
5,11,1982,57
6,11,1982,48
7,11,1982,56
8,11,1982,37
9,11,1982,40
10,11,1982,51
11,11,1982,60
12,11,1982,55
13,11,1982,52
14,11,1982,54
15,11,1982,36
16,11,1982,68
17,11,1982,61
18,11,1982,54
19,11,1982,41
20,11,1982,42
21,11,1982,49
22,11,1982,61
23,11,1982,59
24,11,1982,55
25,11,1982,49
26,11,1982,51
27,11,1982,53
28,11,1982,53
29,11,1982,51
30,11,1982,54
1,12,1982,51
2,12,1982,43
3,12,1982,54
4,12,1982,55
5,12,1982,35
6,12,1982,56
7,12,1982,36
8,12,1982,49
9,12,1982,55
10,12,1982,57
11,12,1982,41
12,12,1982,75
13,12,1982,54
14,12,1982,43
15,12,1982,48
16,12,1982,57
