dd,mm,yy,occurrence
1,1,1976,81
2,1,1976,67
3,1,1976,36
4,1,1976,27
5,1,1976,40
6,1,1976,41
7,1,1976,33
8,1,1976,22
9,1,1976,29
10,1,1976,31
11,1,1976,34
12,1,1976,44
13,1,1976,47
14,1,1976,27
15,1,1976,34
16,1,1976,37
17,1,1976,31
18,1,1976,35
19,1,1976,43
20,1,1976,34
21,1,1976,35
22,1,1976,34
23,1,1976,37
24,1,1976,32
25,1,1976,39
26,1,1976,30
27,1,1976,38
28,1,1976,32
29,1,1976,37
30,1,1976,44
31,1,1976,44
1,2,1976,45
2,2,1976,83
3,2,1976,34
4,2,1976,29
5,2,1976,38
6,2,1976,32
7,2,1976,30
8,2,1976,39
9,2,1976,32
10,2,1976,42
11,2,1976,23
12,2,1976,32
13,2,1976,27
14,2,1976,37
15,2,1976,39
16,2,1976,41
17,2,1976,33
18,2,1976,34
19,2,1976,29
20,2,1976,35
21,2,1976,42
22,2,1976,28
23,2,1976,36
24,2,1976,34
25,2,1976,35
26,2,1976,36
27,2,1976,37
28,2,1976,30
29,2,1976,26
1,3,1976,47
2,3,1976,58
3,3,1976,40
4,3,1976,28
5,3,1976,30
6,3,1976,29
7,3,1976,25
8,3,1976,43
9,3,1976,37
10,3,1976,35
11,3,1976,24
12,3,1976,40
13,3,1976,35
14,3,1976,27
15,3,1976,40
16,3,1976,36
17,3,1976,24
18,3,1976,33
19,3,1976,44
20,3,1976,41
21,3,1976,24
22,3,1976,39
23,3,1976,33
24,3,1976,31
25,3,1976,34
26,3,1976,40
27,3,1976,38
28,3,1976,33
29,3,1976,36
30,3,1976,46
31,3,1976,25
1,4,1976,45
2,4,1976,71
3,4,1976,41
4,4,1976,33
5,4,1976,31
6,4,1976,35
7,4,1976,34
8,4,1976,37
9,4,1976,40
10,4,1976,36
11,4,1976,36
12,4,1976,48
13,4,1976,41
14,4,1976,47
15,4,1976,38
16,4,1976,27
17,4,1976,31
18,4,1976,32
19,4,1976,30
20,4,1976,32
21,4,1976,33
22,4,1976,49
23,4,1976,29
24,4,1976,26
25,4,1976,37
26,4,1976,28
27,4,1976,30
28,4,1976,25
29,4,1976,39
30,4,1976,20
1,5,1976,45
2,5,1976,79
3,5,1976,34
4,5,1976,42
5,5,1976,35
6,5,1976,44
7,5,1976,32
8,5,1976,30
9,5,1976,32
10,5,1976,30
11,5,1976,35
12,5,1976,35
13,5,1976,38
14,5,1976,25
15,5,1976,27
16,5,1976,33
17,5,1976,32
18,5,1976,30
19,5,1976,34
20,5,1976,28
21,5,1976,31
22,5,1976,15
23,5,1976,31
24,5,1976,35
25,5,1976,46
26,5,1976,37
27,5,1976,39
28,5,1976,36
29,5,1976,41
30,5,1976,25
31,5,1976,35
1,6,1976,32
2,6,1976,68
3,6,1976,22
4,6,1976,41
5,6,1976,27
6,6,1976,31
7,6,1976,36
8,6,1976,32
9,6,1976,27
10,6,1976,30
11,6,1976,34
12,6,1976,35
13,6,1976,34
14,6,1976,42
15,6,1976,37
16,6,1976,35
17,6,1976,35
18,6,1976,32
19,6,1976,39
20,6,1976,25
21,6,1976,34
22,6,1976,45
23,6,1976,47
24,6,1976,31
25,6,1976,35
26,6,1976,37
27,6,1976,38
28,6,1976,33
29,6,1976,38
30,6,1976,39
1,7,1976,41
2,7,1976,68
3,7,1976,29
4,7,1976,32
5,7,1976,34
6,7,1976,46
7,7,1976,48
8,7,1976,27
9,7,1976,37
10,7,1976,33
11,7,1976,30
12,7,1976,44
13,7,1976,32
14,7,1976,40
15,7,1976,39
16,7,1976,43
17,7,1976,31
18,7,1976,36
19,7,1976,30
20,7,1976,33
21,7,1976,36
22,7,1976,45
23,7,1976,36
24,7,1976,27
25,7,1976,36
26,7,1976,38
27,7,1976,31
28,7,1976,43
29,7,1976,32
30,7,1976,33
31,7,1976,44
1,8,1976,29
2,8,1976,73
3,8,1976,26
4,8,1976,42
5,8,1976,31
6,8,1976,39
7,8,1976,34
8,8,1976,46
9,8,1976,30
10,8,1976,33
11,8,1976,36
12,8,1976,37
13,8,1976,35
14,8,1976,39
15,8,1976,28
16,8,1976,39
17,8,1976,40
18,8,1976,33
19,8,1976,41
20,8,1976,28
21,8,1976,43
22,8,1976,34
23,8,1976,31
24,8,1976,32
25,8,1976,30
26,8,1976,23
27,8,1976,35
28,8,1976,31
29,8,1976,29
30,8,1976,29
31,8,1976,21
1,9,1976,34
2,9,1976,68
3,9,1976,35
4,9,1976,34
5,9,1976,32
6,9,1976,41
7,9,1976,34
8,9,1976,36
9,9,1976,37
10,9,1976,29
11,9,1976,34
12,9,1976,29
13,9,1976,41
14,9,1976,26
15,9,1976,29
16,9,1976,29
17,9,1976,42
18,9,1976,30
19,9,1976,26
20,9,1976,30
21,9,1976,34
22,9,1976,23
23,9,1976,25
24,9,1976,47
25,9,1976,43
26,9,1976,27
27,9,1976,26
28,9,1976,33
29,9,1976,37
30,9,1976,26
1,10,1976,63
2,10,1976,22
3,10,1976,24
4,10,1976,30
5,10,1976,32
6,10,1976,24
7,10,1976,28
8,10,1976,31
9,10,1976,26
10,10,1976,30
11,10,1976,21
12,10,1976,26
13,10,1976,27
14,10,1976,23
15,10,1976,35
16,10,1976,25
17,10,1976,32
18,10,1976,35
19,10,1976,35
20,10,1976,29
21,10,1976,21
22,10,1976,27
23,10,1976,33
24,10,1976,40
25,10,1976,54
26,10,1976,25
27,10,1976,26
28,10,1976,28
29,10,1976,27
30,10,1976,36
31,10,1976,36
1,11,1976,36
2,11,1976,31
3,11,1976,27
4,11,1976,22
5,11,1976,28
6,11,1976,30
7,11,1976,30
8,11,1976,25
9,11,1976,30
10,11,1976,33
11,11,1976,33
12,11,1976,34
13,11,1976,29
14,11,1976,38
15,11,1976,29
16,11,1976,32
17,11,1976,33
18,11,1976,33
19,11,1976,22
20,11,1976,24
21,11,1976,31
22,11,1976,38
23,11,1976,27
24,11,1976,39
25,11,1976,34
26,11,1976,33
27,11,1976,22
28,11,1976,30
29,11,1976,34
30,11,1976,26
1,12,1976,38
2,12,1976,30
3,12,1976,26
4,12,1976,26
5,12,1976,28
