dd,mm,yy,occurrence
1,1,2007,35
2,1,2007,3
3,1,2007,6
4,1,2007,2
5,1,2007,6
6,1,2007,5
7,1,2007,6
8,1,2007,6
9,1,2007,7
10,1,2007,7
11,1,2007,10
12,1,2007,5
13,1,2007,6
14,1,2007,6
15,1,2007,6
16,1,2007,5
17,1,2007,13
18,1,2007,6
19,1,2007,6
20,1,2007,10
21,1,2007,2
22,1,2007,4
23,1,2007,7
24,1,2007,8
25,1,2007,10
26,1,2007,6
27,1,2007,4
28,1,2007,0
29,1,2007,4
30,1,2007,6
31,1,2007,9
1,2,2007,12
2,2,2007,18
3,2,2007,13
4,2,2007,4
5,2,2007,7
6,2,2007,4
7,2,2007,3
8,2,2007,8
9,2,2007,3
10,2,2007,12
11,2,2007,7
12,2,2007,8
13,2,2007,6
14,2,2007,12
15,2,2007,3
16,2,2007,4
17,2,2007,3
18,2,2007,7
19,2,2007,6
20,2,2007,8
21,2,2007,5
22,2,2007,6
23,2,2007,8
24,2,2007,3
25,2,2007,8
26,2,2007,7
27,2,2007,8
28,2,2007,5
1,3,2007,12
2,3,2007,24
3,3,2007,18
4,3,2007,17
5,3,2007,9
6,3,2007,8
7,3,2007,4
8,3,2007,4
9,3,2007,6
10,3,2007,9
11,3,2007,9
12,3,2007,5
13,3,2007,7
14,3,2007,6
15,3,2007,9
16,3,2007,10
17,3,2007,7
18,3,2007,1
19,3,2007,6
20,3,2007,13
21,3,2007,6
22,3,2007,8
23,3,2007,5
24,3,2007,1
25,3,2007,7
26,3,2007,3
27,3,2007,4
28,3,2007,2
29,3,2007,6
30,3,2007,4
31,3,2007,4
1,4,2007,9
2,4,2007,15
3,4,2007,20
4,4,2007,16
5,4,2007,11
6,4,2007,9
7,4,2007,6
8,4,2007,7
9,4,2007,4
10,4,2007,12
11,4,2007,11
12,4,2007,7
13,4,2007,6
14,4,2007,6
15,4,2007,8
16,4,2007,7
17,4,2007,3
18,4,2007,10
19,4,2007,3
20,4,2007,11
21,4,2007,8
22,4,2007,5
23,4,2007,3
24,4,2007,6
25,4,2007,12
26,4,2007,9
27,4,2007,4
28,4,2007,6
29,4,2007,10
30,4,2007,4
1,5,2007,11
2,5,2007,9
3,5,2007,12
4,5,2007,13
5,5,2007,12
6,5,2007,5
7,5,2007,3
8,5,2007,6
9,5,2007,6
10,5,2007,12
11,5,2007,6
12,5,2007,2
13,5,2007,4
14,5,2007,9
15,5,2007,9
16,5,2007,6
17,5,2007,3
18,5,2007,7
19,5,2007,8
20,5,2007,20
21,5,2007,7
22,5,2007,7
23,5,2007,3
24,5,2007,4
25,5,2007,9
26,5,2007,9
27,5,2007,5
28,5,2007,3
29,5,2007,5
30,5,2007,11
31,5,2007,5
1,6,2007,13
2,6,2007,6
3,6,2007,8
4,6,2007,6
5,6,2007,9
6,6,2007,8
7,6,2007,4
8,6,2007,3
9,6,2007,12
10,6,2007,5
11,6,2007,2
12,6,2007,2
13,6,2007,10
14,6,2007,4
15,6,2007,3
16,6,2007,11
17,6,2007,11
18,6,2007,4
19,6,2007,8
20,6,2007,16
21,6,2007,6
22,6,2007,4
23,6,2007,19
24,6,2007,4
25,6,2007,3
26,6,2007,5
27,6,2007,2
28,6,2007,1
29,6,2007,6
30,6,2007,5
1,7,2007,8
2,7,2007,8
3,7,2007,5
4,7,2007,8
5,7,2007,4
6,7,2007,5
7,7,2007,33
8,7,2007,6
9,7,2007,2
10,7,2007,4
11,7,2007,9
12,7,2007,9
13,7,2007,7
14,7,2007,15
15,7,2007,5
16,7,2007,8
17,7,2007,11
18,7,2007,6
19,7,2007,13
20,7,2007,61
21,7,2007,9
22,7,2007,7
23,7,2007,4
24,7,2007,4
25,7,2007,6
26,7,2007,3
27,7,2007,10
28,7,2007,11
29,7,2007,7
30,7,2007,7
31,7,2007,3
1,8,2007,6
2,8,2007,8
3,8,2007,13
4,8,2007,10
5,8,2007,6
6,8,2007,5
7,8,2007,8
8,8,2007,3
9,8,2007,3
10,8,2007,14
11,8,2007,14
12,8,2007,6
13,8,2007,6
14,8,2007,10
15,8,2007,7
16,8,2007,4
17,8,2007,7
18,8,2007,9
19,8,2007,8
20,8,2007,7
21,8,2007,9
22,8,2007,3
23,8,2007,4
24,8,2007,9
25,8,2007,16
26,8,2007,4
27,8,2007,7
28,8,2007,6
29,8,2007,5
30,8,2007,9
31,8,2007,10
1,9,2007,35
2,9,2007,4
3,9,2007,10
4,9,2007,4
5,9,2007,3
6,9,2007,8
7,9,2007,11
8,9,2007,6
9,9,2007,11
10,9,2007,5
11,9,2007,6
12,9,2007,7
13,9,2007,6
14,9,2007,8
15,9,2007,16
16,9,2007,9
17,9,2007,8
18,9,2007,9
19,9,2007,10
20,9,2007,0
21,9,2007,8
22,9,2007,15
23,9,2007,7
24,9,2007,7
25,9,2007,12
26,9,2007,10
27,9,2007,5
28,9,2007,5
29,9,2007,13
30,9,2007,7
1,10,2007,13
2,10,2007,3
3,10,2007,3
4,10,2007,6
5,10,2007,9
6,10,2007,6
7,10,2007,9
8,10,2007,3
9,10,2007,5
10,10,2007,7
11,10,2007,4
12,10,2007,2
13,10,2007,5
14,10,2007,3
15,10,2007,15
16,10,2007,7
17,10,2007,5
18,10,2007,4
19,10,2007,7
20,10,2007,0
21,10,2007,5
22,10,2007,0
23,10,2007,3
24,10,2007,3
25,10,2007,11
26,10,2007,12
27,10,2007,6
28,10,2007,5
29,10,2007,9
30,10,2007,5
31,10,2007,4
1,11,2007,10
2,11,2007,10
3,11,2007,11
4,11,2007,4
5,11,2007,5
6,11,2007,5
7,11,2007,4
8,11,2007,4
9,11,2007,6
10,11,2007,13
11,11,2007,23
12,11,2007,7
13,11,2007,9
14,11,2007,7
15,11,2007,6
16,11,2007,9
17,11,2007,7
18,11,2007,3
19,11,2007,6
20,11,2007,8
21,11,2007,9
22,11,2007,7
23,11,2007,14
24,11,2007,8
25,11,2007,6
26,11,2007,7
27,11,2007,7
28,11,2007,9
29,11,2007,5
30,11,2007,12
1,12,2007,8
2,12,2007,2
3,12,2007,6
4,12,2007,6
5,12,2007,4
6,12,2007,2
7,12,2007,6
8,12,2007,4
9,12,2007,2
10,12,2007,10
11,12,2007,5
12,12,2007,10
13,12,2007,6
14,12,2007,6
15,12,2007,10
16,12,2007,9
17,12,2007,3
18,12,2007,5
19,12,2007,10
20,12,2007,5
21,12,2007,7
22,12,2007,6
23,12,2007,6
24,12,2007,5
25,12,2007,11
26,12,2007,4
27,12,2007,9
28,12,2007,10
29,12,2007,9
30,12,2007,8
31,12,2007,10
