dd,mm,yy,occurrence
31,7,1978,47
1,8,1978,50
2,8,1978,56
3,8,1978,34
4,8,1978,52
5,8,1978,39
6,8,1978,43
7,8,1978,47
8,8,1978,42
9,8,1978,42
10,8,1978,42
11,8,1978,48
12,8,1978,38
13,8,1978,53
14,8,1978,33
15,8,1978,43
16,8,1978,40
17,8,1978,38
18,8,1978,40
19,8,1978,48
20,8,1978,29
21,8,1978,31
22,8,1978,35
23,8,1978,32
24,8,1978,33
25,8,1978,32
26,8,1978,28
27,8,1978,31
28,8,1978,34
29,8,1978,29
30,8,1978,38
31,8,1978,34
1,9,1978,34
2,9,1978,63
3,9,1978,33
4,9,1978,35
5,9,1978,35
6,9,1978,28
7,9,1978,28
8,9,1978,34
9,9,1978,32
10,9,1978,28
11,9,1978,36
12,9,1978,42
13,9,1978,39
14,9,1978,37
15,9,1978,45
16,9,1978,34
17,9,1978,46
18,9,1978,31
19,9,1978,52
20,9,1978,36
21,9,1978,28
22,9,1978,43
23,9,1978,49
24,9,1978,32
25,9,1978,42
26,9,1978,40
27,9,1978,43
28,9,1978,36
29,9,1978,39
30,9,1978,41
1,10,1978,49
2,10,1978,23
3,10,1978,23
4,10,1978,29
5,10,1978,33
6,10,1978,28
7,10,1978,36
8,10,1978,33
9,10,1978,33
10,10,1978,34
11,10,1978,37
12,10,1978,32
13,10,1978,31
14,10,1978,36
15,10,1978,34
16,10,1978,30
17,10,1978,29
18,10,1978,36
19,10,1978,35
20,10,1978,40
21,10,1978,35
22,10,1978,31
23,10,1978,32
24,10,1978,23
25,10,1978,57
26,10,1978,26
27,10,1978,30
28,10,1978,29
29,10,1978,23
30,10,1978,40
31,10,1978,27
1,11,1978,38
2,11,1978,36
3,11,1978,36
4,11,1978,26
5,11,1978,34
6,11,1978,34
7,11,1978,37
8,11,1978,40
9,11,1978,28
10,11,1978,41
11,11,1978,50
12,11,1978,35
13,11,1978,35
14,11,1978,29
15,11,1978,40
16,11,1978,36
17,11,1978,36
18,11,1978,30
19,11,1978,34
20,11,1978,39
21,11,1978,28
22,11,1978,47
23,11,1978,32
24,11,1978,47
25,11,1978,50
26,11,1978,55
27,11,1978,52
28,11,1978,37
29,11,1978,28
30,11,1978,36
1,12,1978,43
2,12,1978,42
3,12,1978,37
4,12,1978,41
5,12,1978,42
6,12,1978,41
7,12,1978,33
8,12,1978,34
9,12,1978,26
10,12,1978,34
11,12,1978,47
12,12,1978,45
13,12,1978,34
14,12,1978,40
15,12,1978,43
16,12,1978,47
17,12,1978,32
18,12,1978,34
19,12,1978,51
20,12,1978,32
21,12,1978,51
22,12,1978,50
23,12,1978,30
24,12,1978,25
25,12,1978,35
26,12,1978,29
27,12,1978,28
28,12,1978,40
29,12,1978,37
30,12,1978,38
31,12,1978,29
