dd,mm,yy,occurrence
20,11,1959,7
21,11,1959,13
22,11,1959,18
23,11,1959,11
24,11,1959,10
25,11,1959,10
26,11,1959,12
27,11,1959,10
28,11,1959,12
29,11,1959,11
30,11,1959,13
1,12,1959,16
2,12,1959,12
3,12,1959,7
4,12,1959,10
5,12,1959,15
6,12,1959,6
7,12,1959,7
8,12,1959,7
9,12,1959,13
10,12,1959,17
11,12,1959,9
12,12,1959,18
13,12,1959,11
14,12,1959,14
15,12,1959,12
16,12,1959,11
17,12,1959,11
18,12,1959,19
19,12,1959,17
20,12,1959,14
21,12,1959,23
22,12,1959,14
23,12,1959,7
24,12,1959,10
25,12,1959,10
26,12,1959,11
27,12,1959,4
28,12,1959,20
29,12,1959,10
30,12,1959,6
31,12,1959,9
