dd,mm,yy,occurrence
1,1,1951,28
2,1,1951,9
3,1,1951,10
4,1,1951,4
5,1,1951,2
6,1,1951,6
7,1,1951,2
8,1,1951,5
9,1,1951,4
10,1,1951,6
11,1,1951,6
12,1,1951,9
13,1,1951,6
14,1,1951,3
15,1,1951,7
16,1,1951,4
17,1,1951,5
18,1,1951,3
19,1,1951,16
20,1,1951,2
21,1,1951,9
22,1,1951,3
23,1,1951,8
24,1,1951,9
25,1,1951,5
26,1,1951,8
27,1,1951,8
28,1,1951,9
29,1,1951,7
30,1,1951,3
31,1,1951,5
1,2,1951,10
2,2,1951,10
3,2,1951,1
4,2,1951,5
5,2,1951,5
6,2,1951,5
7,2,1951,9
8,2,1951,6
9,2,1951,4
10,2,1951,5
11,2,1951,6
12,2,1951,12
13,2,1951,2
14,2,1951,3
15,2,1951,7
16,2,1951,7
17,2,1951,4
18,2,1951,7
19,2,1951,7
20,2,1951,4
21,2,1951,7
22,2,1951,1
23,2,1951,6
24,2,1951,2
25,2,1951,4
26,2,1951,5
27,2,1951,6
28,2,1951,8
1,3,1951,7
2,3,1951,4
3,3,1951,5
4,3,1951,7
5,3,1951,4
6,3,1951,3
7,3,1951,4
8,3,1951,12
9,3,1951,6
10,3,1951,9
11,3,1951,3
12,3,1951,6
13,3,1951,11
14,3,1951,5
15,3,1951,11
16,3,1951,6
17,3,1951,3
18,3,1951,6
19,3,1951,7
20,3,1951,4
21,3,1951,8
22,3,1951,7
23,3,1951,7
24,3,1951,8
25,3,1951,5
26,3,1951,8
27,3,1951,6
28,3,1951,5
29,3,1951,3
30,3,1951,6
31,3,1951,5
1,4,1951,9
2,4,1951,5
3,4,1951,5
4,4,1951,6
5,4,1951,4
6,4,1951,3
7,4,1951,4
8,4,1951,2
9,4,1951,3
10,4,1951,6
11,4,1951,5
12,4,1951,3
13,4,1951,5
14,4,1951,8
15,4,1951,7
16,4,1951,13
17,4,1951,2
18,4,1951,11
19,4,1951,7
20,4,1951,7
21,4,1951,5
22,4,1951,2
23,4,1951,6
24,4,1951,10
25,4,1951,7
26,4,1951,3
27,4,1951,5
28,4,1951,5
29,4,1951,4
30,4,1951,5
1,5,1951,11
2,5,1951,2
3,5,1951,10
4,5,1951,9
5,5,1951,10
6,5,1951,6
7,5,1951,3
8,5,1951,3
9,5,1951,6
10,5,1951,5
11,5,1951,4
