dd,mm,yy,occurrence
28,5,1938,1
29,5,1938,1
30,5,1938,1
31,5,1938,2
1,6,1938,0
2,6,1938,0
3,6,1938,1
4,6,1938,1
5,6,1938,3
6,6,1938,1
7,6,1938,1
8,6,1938,2
9,6,1938,0
10,6,1938,1
11,6,1938,1
12,6,1938,1
13,6,1938,0
14,6,1938,1
15,6,1938,1
16,6,1938,1
17,6,1938,1
18,6,1938,1
19,6,1938,1
20,6,1938,0
21,6,1938,1
22,6,1938,1
23,6,1938,1
24,6,1938,0
25,6,1938,1
26,6,1938,0
27,6,1938,0
28,6,1938,2
29,6,1938,1
30,6,1938,0
1,7,1938,3
2,7,1938,0
3,7,1938,1
4,7,1938,3
5,7,1938,1
6,7,1938,1
7,7,1938,0
8,7,1938,0
9,7,1938,2
10,7,1938,0
11,7,1938,1
12,7,1938,1
13,7,1938,0
14,7,1938,1
15,7,1938,1
16,7,1938,0
17,7,1938,0
18,7,1938,3
19,7,1938,0
20,7,1938,0
21,7,1938,0
22,7,1938,0
23,7,1938,0
24,7,1938,0
25,7,1938,2
26,7,1938,1
27,7,1938,0
28,7,1938,2
29,7,1938,0
30,7,1938,0
31,7,1938,2
1,8,1938,1
2,8,1938,0
3,8,1938,1
4,8,1938,1
5,8,1938,3
6,8,1938,1
7,8,1938,0
8,8,1938,2
9,8,1938,0
10,8,1938,0
11,8,1938,1
12,8,1938,1
13,8,1938,0
14,8,1938,2
15,8,1938,3
16,8,1938,1
17,8,1938,0
18,8,1938,1
19,8,1938,0
20,8,1938,1
21,8,1938,3
22,8,1938,0
23,8,1938,3
24,8,1938,0
25,8,1938,3
26,8,1938,2
27,8,1938,2
28,8,1938,1
29,8,1938,3
30,8,1938,1
31,8,1938,0
1,9,1938,2
2,9,1938,2
3,9,1938,3
4,9,1938,1
5,9,1938,1
6,9,1938,1
7,9,1938,1
8,9,1938,0
9,9,1938,0
10,9,1938,0
11,9,1938,2
12,9,1938,1
13,9,1938,1
14,9,1938,1
15,9,1938,0
16,9,1938,1
17,9,1938,0
18,9,1938,0
19,9,1938,1
20,9,1938,0
21,9,1938,0
22,9,1938,1
23,9,1938,0
24,9,1938,0
25,9,1938,1
26,9,1938,0
27,9,1938,1
28,9,1938,1
29,9,1938,1
30,9,1938,0
1,10,1938,0
2,10,1938,0
3,10,1938,0
4,10,1938,2
5,10,1938,0
6,10,1938,0
7,10,1938,2
8,10,1938,0
9,10,1938,1
10,10,1938,0
11,10,1938,0
12,10,1938,0
13,10,1938,0
14,10,1938,0
15,10,1938,0
16,10,1938,0
17,10,1938,0
18,10,1938,0
19,10,1938,0
20,10,1938,1
21,10,1938,1
22,10,1938,0
23,10,1938,0
24,10,1938,0
25,10,1938,0
26,10,1938,1
27,10,1938,0
28,10,1938,0
29,10,1938,0
30,10,1938,0
31,10,1938,0
1,11,1938,2
2,11,1938,1
3,11,1938,3
4,11,1938,1
5,11,1938,1
6,11,1938,1
7,11,1938,1
8,11,1938,1
9,11,1938,1
10,11,1938,0
11,11,1938,0
12,11,1938,0
13,11,1938,0
14,11,1938,0
15,11,1938,2
16,11,1938,2
17,11,1938,1
18,11,1938,1
19,11,1938,3
20,11,1938,1
21,11,1938,0
22,11,1938,0
23,11,1938,0
24,11,1938,0
25,11,1938,2
26,11,1938,0
27,11,1938,0
28,11,1938,0
29,11,1938,1
30,11,1938,0
1,12,1938,2
2,12,1938,3
3,12,1938,0
4,12,1938,0
5,12,1938,1
6,12,1938,1
7,12,1938,5
8,12,1938,0
9,12,1938,0
10,12,1938,0
11,12,1938,0
12,12,1938,0
13,12,1938,0
14,12,1938,1
15,12,1938,1
16,12,1938,0
17,12,1938,1
18,12,1938,2
19,12,1938,1
20,12,1938,0
21,12,1938,1
22,12,1938,1
23,12,1938,2
24,12,1938,0
25,12,1938,0
26,12,1938,0
27,12,1938,0
28,12,1938,1
29,12,1938,1
30,12,1938,1
31,12,1938,0
