dd,mm,yy,occurrence
1,1,1989,138
2,1,1989,84
3,1,1989,51
4,1,1989,58
5,1,1989,55
6,1,1989,54
7,1,1989,62
8,1,1989,52
9,1,1989,49
10,1,1989,67
11,1,1989,69
12,1,1989,74
13,1,1989,59
14,1,1989,71
15,1,1989,52
16,1,1989,74
17,1,1989,56
18,1,1989,65
19,1,1989,79
20,1,1989,65
21,1,1989,90
22,1,1989,65
23,1,1989,63
24,1,1989,64
25,1,1989,57
26,1,1989,64
27,1,1989,51
28,1,1989,64
29,1,1989,57
30,1,1989,55
31,1,1989,58
1,2,1989,74
2,2,1989,101
3,2,1989,69
4,2,1989,43
5,2,1989,65
6,2,1989,62
7,2,1989,62
8,2,1989,62
9,2,1989,71
10,2,1989,51
11,2,1989,51
12,2,1989,60
13,2,1989,66
14,2,1989,68
15,2,1989,62
16,2,1989,72
17,2,1989,73
18,2,1989,53
19,2,1989,48
20,2,1989,51
21,2,1989,65
22,2,1989,89
23,2,1989,85
24,2,1989,58
25,2,1989,59
26,2,1989,57
27,2,1989,48
28,2,1989,67
1,3,1989,83
2,3,1989,82
3,3,1989,64
4,3,1989,53
5,3,1989,56
6,3,1989,61
7,3,1989,70
8,3,1989,59
9,3,1989,52
10,3,1989,80
11,3,1989,62
12,3,1989,62
13,3,1989,67
14,3,1989,71
15,3,1989,64
16,3,1989,49
17,3,1989,55
18,3,1989,53
19,3,1989,52
20,3,1989,45
21,3,1989,54
22,3,1989,63
23,3,1989,65
24,3,1989,56
25,3,1989,53
26,3,1989,55
27,3,1989,71
28,3,1989,51
29,3,1989,59
30,3,1989,63
31,3,1989,55
1,4,1989,66
2,4,1989,83
3,4,1989,64
4,4,1989,61
5,4,1989,54
6,4,1989,59
7,4,1989,65
8,4,1989,60
9,4,1989,53
10,4,1989,61
11,4,1989,50
12,4,1989,57
13,4,1989,62
14,4,1989,59
15,4,1989,56
16,4,1989,57
17,4,1989,51
18,4,1989,56
19,4,1989,57
20,4,1989,51
21,4,1989,62
22,4,1989,60
23,4,1989,57
24,4,1989,62
25,4,1989,58
26,4,1989,58
27,4,1989,58
28,4,1989,61
29,4,1989,68
30,4,1989,48
1,5,1989,79
2,5,1989,92
3,5,1989,61
4,5,1989,60
5,5,1989,86
6,5,1989,61
7,5,1989,59
8,5,1989,73
9,5,1989,56
10,5,1989,60
11,5,1989,64
12,5,1989,69
13,5,1989,58
14,5,1989,48
15,5,1989,67
16,5,1989,85
17,5,1989,69
18,5,1989,66
19,5,1989,59
20,5,1989,66
21,5,1989,61
22,5,1989,66
23,5,1989,57
24,5,1989,66
25,5,1989,68
26,5,1989,51
27,5,1989,56
28,5,1989,63
29,5,1989,83
30,5,1989,69
31,5,1989,53
1,6,1989,61
2,6,1989,98
3,6,1989,69
4,6,1989,50
5,6,1989,67
6,6,1989,62
7,6,1989,46
8,6,1989,60
9,6,1989,58
10,6,1989,65
11,6,1989,70
12,6,1989,59
13,6,1989,67
14,6,1989,49
15,6,1989,50
16,6,1989,57
17,6,1989,74
18,6,1989,54
19,6,1989,58
20,6,1989,55
21,6,1989,64
22,6,1989,76
23,6,1989,67
24,6,1989,59
25,6,1989,52
26,6,1989,67
27,6,1989,62
28,6,1989,54
29,6,1989,77
30,6,1989,72
1,7,1989,68
2,7,1989,82
3,7,1989,63
4,7,1989,56
5,7,1989,59
6,7,1989,55
7,7,1989,69
8,7,1989,41
9,7,1989,39
10,7,1989,70
11,7,1989,71
12,7,1989,77
13,7,1989,68
14,7,1989,61
15,7,1989,60
16,7,1989,53
17,7,1989,75
18,7,1989,69
19,7,1989,68
20,7,1989,48
21,7,1989,76
22,7,1989,73
23,7,1989,62
24,7,1989,60
25,7,1989,60
26,7,1989,75
27,7,1989,59
28,7,1989,63
29,7,1989,51
30,7,1989,55
31,7,1989,53
1,8,1989,97
2,8,1989,103
3,8,1989,76
4,8,1989,62
5,8,1989,71
6,8,1989,52
7,8,1989,59
8,8,1989,71
9,8,1989,54
10,8,1989,78
11,8,1989,89
12,8,1989,56
13,8,1989,51
14,8,1989,60
15,8,1989,67
16,8,1989,56
17,8,1989,55
18,8,1989,66
19,8,1989,53
20,8,1989,47
21,8,1989,57
22,8,1989,52
23,8,1989,50
24,8,1989,55
25,8,1989,68
26,8,1989,55
27,8,1989,58
28,8,1989,56
29,8,1989,54
30,8,1989,67
31,8,1989,64
1,9,1989,129
2,9,1989,83
3,9,1989,41
4,9,1989,51
5,9,1989,49
6,9,1989,61
7,9,1989,53
8,9,1989,59
9,9,1989,68
10,9,1989,63
11,9,1989,79
12,9,1989,59
13,9,1989,54
14,9,1989,62
15,9,1989,74
16,9,1989,43
17,9,1989,39
