dd,mm,yy,occurrence
1,1,1999,98
2,1,1999,17
3,1,1999,17
4,1,1999,10
5,1,1999,21
6,1,1999,20
7,1,1999,15
8,1,1999,12
9,1,1999,19
10,1,1999,18
11,1,1999,32
12,1,1999,21
13,1,1999,19
14,1,1999,14
15,1,1999,22
16,1,1999,12
17,1,1999,15
18,1,1999,22
19,1,1999,17
20,1,1999,12
21,1,1999,16
22,1,1999,19
23,1,1999,19
24,1,1999,9
25,1,1999,14
26,1,1999,24
27,1,1999,26
28,1,1999,19
29,1,1999,16
30,1,1999,21
31,1,1999,13
1,2,1999,33
2,2,1999,20
3,2,1999,15
4,2,1999,26
5,2,1999,25
6,2,1999,17
7,2,1999,15
8,2,1999,25
9,2,1999,19
10,2,1999,16
11,2,1999,13
12,2,1999,27
13,2,1999,11
14,2,1999,21
15,2,1999,13
16,2,1999,17
17,2,1999,20
18,2,1999,17
19,2,1999,16
20,2,1999,14
21,2,1999,10
22,2,1999,15
23,2,1999,24
24,2,1999,14
25,2,1999,20
26,2,1999,22
27,2,1999,21
28,2,1999,14
1,3,1999,21
2,3,1999,23
3,3,1999,22
4,3,1999,17
5,3,1999,21
6,3,1999,14
7,3,1999,8
8,3,1999,13
9,3,1999,13
10,3,1999,18
11,3,1999,24
12,3,1999,17
13,3,1999,12
14,3,1999,12
15,3,1999,12
16,3,1999,24
17,3,1999,21
18,3,1999,11
19,3,1999,21
20,3,1999,13
21,3,1999,13
22,3,1999,18
23,3,1999,17
24,3,1999,25
25,3,1999,19
26,3,1999,24
27,3,1999,10
28,3,1999,12
29,3,1999,15
30,3,1999,18
31,3,1999,18
1,4,1999,27
2,4,1999,23
3,4,1999,13
4,4,1999,14
5,4,1999,15
6,4,1999,12
7,4,1999,20
8,4,1999,11
9,4,1999,23
10,4,1999,8
11,4,1999,15
12,4,1999,27
13,4,1999,19
14,4,1999,19
15,4,1999,20
16,4,1999,23
17,4,1999,12
18,4,1999,15
19,4,1999,12
20,4,1999,18
21,4,1999,15
22,4,1999,15
23,4,1999,15
24,4,1999,18
25,4,1999,22
26,4,1999,18
27,4,1999,22
28,4,1999,9
29,4,1999,20
30,4,1999,21
1,5,1999,13
2,5,1999,17
3,5,1999,14
4,5,1999,18
5,5,1999,16
6,5,1999,22
7,5,1999,8
8,5,1999,8
9,5,1999,10
10,5,1999,18
11,5,1999,15
12,5,1999,21
13,5,1999,17
14,5,1999,23
15,5,1999,11
16,5,1999,16
17,5,1999,13
18,5,1999,20
19,5,1999,19
20,5,1999,18
21,5,1999,16
22,5,1999,16
23,5,1999,20
24,5,1999,19
25,5,1999,17
26,5,1999,18
27,5,1999,12
28,5,1999,24
29,5,1999,14
30,5,1999,8
31,5,1999,17
1,6,1999,26
2,6,1999,14
3,6,1999,20
4,6,1999,19
5,6,1999,12
6,6,1999,13
7,6,1999,11
8,6,1999,16
9,6,1999,20
10,6,1999,27
11,6,1999,18
12,6,1999,7
13,6,1999,13
14,6,1999,14
15,6,1999,19
16,6,1999,15
17,6,1999,14
18,6,1999,25
19,6,1999,17
20,6,1999,11
21,6,1999,21
22,6,1999,19
23,6,1999,18
24,6,1999,25
25,6,1999,17
26,6,1999,12
27,6,1999,10
28,6,1999,14
29,6,1999,18
30,6,1999,10
1,7,1999,21
2,7,1999,21
3,7,1999,12
4,7,1999,11
5,7,1999,16
6,7,1999,13
7,7,1999,20
8,7,1999,18
9,7,1999,19
10,7,1999,18
11,7,1999,12
12,7,1999,19
13,7,1999,13
14,7,1999,25
15,7,1999,18
16,7,1999,15
17,7,1999,18
18,7,1999,19
19,7,1999,18
20,7,1999,17
21,7,1999,20
22,7,1999,17
23,7,1999,13
24,7,1999,14
25,7,1999,22
26,7,1999,22
27,7,1999,17
28,7,1999,7
29,7,1999,20
30,7,1999,9
31,7,1999,13
1,8,1999,14
2,8,1999,10
3,8,1999,20
4,8,1999,15
5,8,1999,20
6,8,1999,13
7,8,1999,16
8,8,1999,15
9,8,1999,13
10,8,1999,11
11,8,1999,9
12,8,1999,11
13,8,1999,13
14,8,1999,10
15,8,1999,13
16,8,1999,11
17,8,1999,23
18,8,1999,8
19,8,1999,13
20,8,1999,9
21,8,1999,9
22,8,1999,12
23,8,1999,16
24,8,1999,17
25,8,1999,20
26,8,1999,9
27,8,1999,13
28,8,1999,17
29,8,1999,9
30,8,1999,15
31,8,1999,9
1,9,1999,25
2,9,1999,15
3,9,1999,24
4,9,1999,13
5,9,1999,14
6,9,1999,17
7,9,1999,23
8,9,1999,6
9,9,1999,34
10,9,1999,19
11,9,1999,15
