dd,mm,yy,occurrence
15,12,1920,1
16,12,1920,0
17,12,1920,0
18,12,1920,0
19,12,1920,0
20,12,1920,0
21,12,1920,0
22,12,1920,2
23,12,1920,0
24,12,1920,2
25,12,1920,0
26,12,1920,0
27,12,1920,1
28,12,1920,1
29,12,1920,0
30,12,1920,1
31,12,1920,0
