dd,mm,yy,occurrence
1,1,1949,14
2,1,1949,16
3,1,1949,8
4,1,1949,6
5,1,1949,9
6,1,1949,7
7,1,1949,5
8,1,1949,7
9,1,1949,7
10,1,1949,5
11,1,1949,5
12,1,1949,9
13,1,1949,6
14,1,1949,4
15,1,1949,5
16,1,1949,4
17,1,1949,6
18,1,1949,11
19,1,1949,4
20,1,1949,0
21,1,1949,3
22,1,1949,1
23,1,1949,2
24,1,1949,3
25,1,1949,5
26,1,1949,3
27,1,1949,6
28,1,1949,8
29,1,1949,2
30,1,1949,2
31,1,1949,2
1,2,1949,5
2,2,1949,4
3,2,1949,5
4,2,1949,3
5,2,1949,9
6,2,1949,4
7,2,1949,1
8,2,1949,5
9,2,1949,8
10,2,1949,7
11,2,1949,4
12,2,1949,4
13,2,1949,9
14,2,1949,5
15,2,1949,11
16,2,1949,4
17,2,1949,2
18,2,1949,7
19,2,1949,4
20,2,1949,6
21,2,1949,4
22,2,1949,5
23,2,1949,13
24,2,1949,4
25,2,1949,5
26,2,1949,12
27,2,1949,1
28,2,1949,4
1,3,1949,10
2,3,1949,9
3,3,1949,5
4,3,1949,9
5,3,1949,4
6,3,1949,8
7,3,1949,7
8,3,1949,10
9,3,1949,0
10,3,1949,6
11,3,1949,2
12,3,1949,8
13,3,1949,4
14,3,1949,5
15,3,1949,10
16,3,1949,4
17,3,1949,11
18,3,1949,6
19,3,1949,11
20,3,1949,7
21,3,1949,8
22,3,1949,4
23,3,1949,5
24,3,1949,1
25,3,1949,3
26,3,1949,6
27,3,1949,5
28,3,1949,5
29,3,1949,2
30,3,1949,3
31,3,1949,5
1,4,1949,11
2,4,1949,3
3,4,1949,5
4,4,1949,5
5,4,1949,2
6,4,1949,5
7,4,1949,5
8,4,1949,6
9,4,1949,3
10,4,1949,5
11,4,1949,3
12,4,1949,5
13,4,1949,5
14,4,1949,9
15,4,1949,8
16,4,1949,5
17,4,1949,2
18,4,1949,3
19,4,1949,5
20,4,1949,2
21,4,1949,3
22,4,1949,4
23,4,1949,2
24,4,1949,7
25,4,1949,4
26,4,1949,2
27,4,1949,2
28,4,1949,5
29,4,1949,4
30,4,1949,1
1,5,1949,13
2,5,1949,7
3,5,1949,0
4,5,1949,5
5,5,1949,4
6,5,1949,7
7,5,1949,4
8,5,1949,2
9,5,1949,5
10,5,1949,1
11,5,1949,3
12,5,1949,6
13,5,1949,4
14,5,1949,0
15,5,1949,8
16,5,1949,3
17,5,1949,6
18,5,1949,7
19,5,1949,2
20,5,1949,5
21,5,1949,1
22,5,1949,4
23,5,1949,2
24,5,1949,3
25,5,1949,7
26,5,1949,2
27,5,1949,4
28,5,1949,2
29,5,1949,5
30,5,1949,3
31,5,1949,1
1,6,1949,3
2,6,1949,3
3,6,1949,7
4,6,1949,5
5,6,1949,3
6,6,1949,7
7,6,1949,5
8,6,1949,3
9,6,1949,6
10,6,1949,8
11,6,1949,3
12,6,1949,4
13,6,1949,5
14,6,1949,2
15,6,1949,5
16,6,1949,3
17,6,1949,5
18,6,1949,8
19,6,1949,7
20,6,1949,3
21,6,1949,3
22,6,1949,4
23,6,1949,4
24,6,1949,1
25,6,1949,7
26,6,1949,0
27,6,1949,5
28,6,1949,6
29,6,1949,8
30,6,1949,2
1,7,1949,4
2,7,1949,4
3,7,1949,2
4,7,1949,2
5,7,1949,9
6,7,1949,5
7,7,1949,5
8,7,1949,2
9,7,1949,6
10,7,1949,9
11,7,1949,5
12,7,1949,8
