dd,mm,yy,occurrence
1,1,1965,50
2,1,1965,20
3,1,1965,14
4,1,1965,17
5,1,1965,28
6,1,1965,12
7,1,1965,21
8,1,1965,14
9,1,1965,15
10,1,1965,18
11,1,1965,17
12,1,1965,23
13,1,1965,14
14,1,1965,14
15,1,1965,19
16,1,1965,11
17,1,1965,22
18,1,1965,13
19,1,1965,16
20,1,1965,14
21,1,1965,11
22,1,1965,17
23,1,1965,17
24,1,1965,16
25,1,1965,20
26,1,1965,15
27,1,1965,14
28,1,1965,14
29,1,1965,13
30,1,1965,21
31,1,1965,20
1,2,1965,19
2,2,1965,16
3,2,1965,13
4,2,1965,17
5,2,1965,20
6,2,1965,16
7,2,1965,14
8,2,1965,22
9,2,1965,18
10,2,1965,15
11,2,1965,16
12,2,1965,12
13,2,1965,13
14,2,1965,22
15,2,1965,16
16,2,1965,23
17,2,1965,7
18,2,1965,18
19,2,1965,15
20,2,1965,12
21,2,1965,19
22,2,1965,14
23,2,1965,17
24,2,1965,15
25,2,1965,13
26,2,1965,16
27,2,1965,18
28,2,1965,12
1,3,1965,15
2,3,1965,12
3,3,1965,12
4,3,1965,15
5,3,1965,17
6,3,1965,16
7,3,1965,19
8,3,1965,18
9,3,1965,10
10,3,1965,15
11,3,1965,18
12,3,1965,21
13,3,1965,23
14,3,1965,17
15,3,1965,15
16,3,1965,19
17,3,1965,19
18,3,1965,20
19,3,1965,22
20,3,1965,20
21,3,1965,14
22,3,1965,16
23,3,1965,17
24,3,1965,15
25,3,1965,23
26,3,1965,16
27,3,1965,11
28,3,1965,9
29,3,1965,15
30,3,1965,9
31,3,1965,15
1,4,1965,22
2,4,1965,15
3,4,1965,15
4,4,1965,19
5,4,1965,19
6,4,1965,8
7,4,1965,16
8,4,1965,18
9,4,1965,10
10,4,1965,16
11,4,1965,21
12,4,1965,19
13,4,1965,17
14,4,1965,10
15,4,1965,15
16,4,1965,19
17,4,1965,26
18,4,1965,14
19,4,1965,21
20,4,1965,15
21,4,1965,16
22,4,1965,17
23,4,1965,14
24,4,1965,15
25,4,1965,14
26,4,1965,12
27,4,1965,23
28,4,1965,23
29,4,1965,17
30,4,1965,10
1,5,1965,32
2,5,1965,18
3,5,1965,17
4,5,1965,20
5,5,1965,15
6,5,1965,21
7,5,1965,15
8,5,1965,13
9,5,1965,20
10,5,1965,15
11,5,1965,22
12,5,1965,10
13,5,1965,14
14,5,1965,17
15,5,1965,19
16,5,1965,21
17,5,1965,17
18,5,1965,8
19,5,1965,18
20,5,1965,14
21,5,1965,13
22,5,1965,18
23,5,1965,15
24,5,1965,10
25,5,1965,10
26,5,1965,15
27,5,1965,14
28,5,1965,13
29,5,1965,18
30,5,1965,20
31,5,1965,19
1,6,1965,17
2,6,1965,26
3,6,1965,18
4,6,1965,7
5,6,1965,13
6,6,1965,14
7,6,1965,15
8,6,1965,17
9,6,1965,12
10,6,1965,12
11,6,1965,22
12,6,1965,14
13,6,1965,14
14,6,1965,10
15,6,1965,11
16,6,1965,16
17,6,1965,14
18,6,1965,15
19,6,1965,16
20,6,1965,17
21,6,1965,11
22,6,1965,17
23,6,1965,17
24,6,1965,14
25,6,1965,11
26,6,1965,14
27,6,1965,13
28,6,1965,9
29,6,1965,9
30,6,1965,12
1,7,1965,24
2,7,1965,13
3,7,1965,18
4,7,1965,11
5,7,1965,17
6,7,1965,15
7,7,1965,15
8,7,1965,11
9,7,1965,12
10,7,1965,23
11,7,1965,15
12,7,1965,19
13,7,1965,15
14,7,1965,9
15,7,1965,11
16,7,1965,7
17,7,1965,11
18,7,1965,15
19,7,1965,14
20,7,1965,9
21,7,1965,14
22,7,1965,17
23,7,1965,17
24,7,1965,14
25,7,1965,18
26,7,1965,18
27,7,1965,17
28,7,1965,16
29,7,1965,13
30,7,1965,17
31,7,1965,16
1,8,1965,17
2,8,1965,11
3,8,1965,14
4,8,1965,22
5,8,1965,19
6,8,1965,14
7,8,1965,13
8,8,1965,12
9,8,1965,12
10,8,1965,15
11,8,1965,14
12,8,1965,23
13,8,1965,16
14,8,1965,22
15,8,1965,20
16,8,1965,17
17,8,1965,11
18,8,1965,14
19,8,1965,16
20,8,1965,11
21,8,1965,9
22,8,1965,23
23,8,1965,13
24,8,1965,14
25,8,1965,16
26,8,1965,17
27,8,1965,17
28,8,1965,23
29,8,1965,12
30,8,1965,27
31,8,1965,15
1,9,1965,30
2,9,1965,7
3,9,1965,14
4,9,1965,18
5,9,1965,12
6,9,1965,15
7,9,1965,11
8,9,1965,15
9,9,1965,16
10,9,1965,20
11,9,1965,12
12,9,1965,14
13,9,1965,15
14,9,1965,15
15,9,1965,19
16,9,1965,20
17,9,1965,8
18,9,1965,9
19,9,1965,13
20,9,1965,7
21,9,1965,16
22,9,1965,20
23,9,1965,18
24,9,1965,13
25,9,1965,13
26,9,1965,14
27,9,1965,9
28,9,1965,17
29,9,1965,17
30,9,1965,12
1,10,1965,12
2,10,1965,13
3,10,1965,12
4,10,1965,16
5,10,1965,11
6,10,1965,9
7,10,1965,16
8,10,1965,17
9,10,1965,13
10,10,1965,10
11,10,1965,10
12,10,1965,11
13,10,1965,12
14,10,1965,9
15,10,1965,10
16,10,1965,14
17,10,1965,8
18,10,1965,18
19,10,1965,13
20,10,1965,17
21,10,1965,12
22,10,1965,13
23,10,1965,9
24,10,1965,7
25,10,1965,11
26,10,1965,14
27,10,1965,6
28,10,1965,13
29,10,1965,12
30,10,1965,14
31,10,1965,7
1,11,1965,18
2,11,1965,20
3,11,1965,12
4,11,1965,14
5,11,1965,12
6,11,1965,9
7,11,1965,20
8,11,1965,11
9,11,1965,7
10,11,1965,22
11,11,1965,13
12,11,1965,22
13,11,1965,25
14,11,1965,15
15,11,1965,15
16,11,1965,11
17,11,1965,12
18,11,1965,16
19,11,1965,8
20,11,1965,18
21,11,1965,20
22,11,1965,9
23,11,1965,21
24,11,1965,10
25,11,1965,13
26,11,1965,16
27,11,1965,13
28,11,1965,13
29,11,1965,16
30,11,1965,18
1,12,1965,16
2,12,1965,14
3,12,1965,13
4,12,1965,14
5,12,1965,19
6,12,1965,13
7,12,1965,10
8,12,1965,18
9,12,1965,5
10,12,1965,22
11,12,1965,8
12,12,1965,20
13,12,1965,11
14,12,1965,13
15,12,1965,25
16,12,1965,9
17,12,1965,13
18,12,1965,19
19,12,1965,13
20,12,1965,14
21,12,1965,17
22,12,1965,19
23,12,1965,14
24,12,1965,8
25,12,1965,12
26,12,1965,12
27,12,1965,13
28,12,1965,14
29,12,1965,18
30,12,1965,10
31,12,1965,15
