dd,mm,yy,occurrence
1,1,1995,90
2,1,1995,39
3,1,1995,41
4,1,1995,21
5,1,1995,41
6,1,1995,43
7,1,1995,30
8,1,1995,26
9,1,1995,26
10,1,1995,36
11,1,1995,30
12,1,1995,53
13,1,1995,42
14,1,1995,42
15,1,1995,31
16,1,1995,41
17,1,1995,46
18,1,1995,47
19,1,1995,43
20,1,1995,40
21,1,1995,41
22,1,1995,35
23,1,1995,48
24,1,1995,36
25,1,1995,45
26,1,1995,42
27,1,1995,40
28,1,1995,29
29,1,1995,24
30,1,1995,36
31,1,1995,37
1,2,1995,55
2,2,1995,47
3,2,1995,35
4,2,1995,25
5,2,1995,26
6,2,1995,29
7,2,1995,37
8,2,1995,39
9,2,1995,32
10,2,1995,38
11,2,1995,39
12,2,1995,28
13,2,1995,50
14,2,1995,53
15,2,1995,44
16,2,1995,35
17,2,1995,45
18,2,1995,34
19,2,1995,35
20,2,1995,23
21,2,1995,37
22,2,1995,40
23,2,1995,46
24,2,1995,30
25,2,1995,26
26,2,1995,33
27,2,1995,38
28,2,1995,45
1,3,1995,43
2,3,1995,58
3,3,1995,44
4,3,1995,33
5,3,1995,30
6,3,1995,45
7,3,1995,41
8,3,1995,38
9,3,1995,29
10,3,1995,43
11,3,1995,44
12,3,1995,44
13,3,1995,39
14,3,1995,30
15,3,1995,39
16,3,1995,43
17,3,1995,40
18,3,1995,36
19,3,1995,28
20,3,1995,32
21,3,1995,37
22,3,1995,30
23,3,1995,38
24,3,1995,34
25,3,1995,36
26,3,1995,31
27,3,1995,27
28,3,1995,41
29,3,1995,49
30,3,1995,35
31,3,1995,30
1,4,1995,32
2,4,1995,39
3,4,1995,37
4,4,1995,60
5,4,1995,41
6,4,1995,37
7,4,1995,25
8,4,1995,32
9,4,1995,24
10,4,1995,41
11,4,1995,31
12,4,1995,35
13,4,1995,34
14,4,1995,38
15,4,1995,34
16,4,1995,32
17,4,1995,40
18,4,1995,35
19,4,1995,34
20,4,1995,26
21,4,1995,29
22,4,1995,32
23,4,1995,38
24,4,1995,45
25,4,1995,46
26,4,1995,38
27,4,1995,47
28,4,1995,49
29,4,1995,34
30,4,1995,33
1,5,1995,34
2,5,1995,41
3,5,1995,33
4,5,1995,39
5,5,1995,47
6,5,1995,38
7,5,1995,33
8,5,1995,26
9,5,1995,32
10,5,1995,37
11,5,1995,39
12,5,1995,50
13,5,1995,26
14,5,1995,42
15,5,1995,38
16,5,1995,43
17,5,1995,29
18,5,1995,50
19,5,1995,44
20,5,1995,35
21,5,1995,26
22,5,1995,46
23,5,1995,41
24,5,1995,31
25,5,1995,54
26,5,1995,36
27,5,1995,26
28,5,1995,35
