dd,mm,yy,occurrence
1,1,1986,160
2,1,1986,103
3,1,1986,62
4,1,1986,55
5,1,1986,45
6,1,1986,51
7,1,1986,51
8,1,1986,69
9,1,1986,46
10,1,1986,96
11,1,1986,55
12,1,1986,58
13,1,1986,57
14,1,1986,76
15,1,1986,75
16,1,1986,65
17,1,1986,62
18,1,1986,73
19,1,1986,68
20,1,1986,50
21,1,1986,63
22,1,1986,78
23,1,1986,50
24,1,1986,63
25,1,1986,78
26,1,1986,66
27,1,1986,61
28,1,1986,50
29,1,1986,50
30,1,1986,72
31,1,1986,52
1,2,1986,62
2,2,1986,109
3,2,1986,77
4,2,1986,48
5,2,1986,46
6,2,1986,65
7,2,1986,59
8,2,1986,54
9,2,1986,59
10,2,1986,67
11,2,1986,48
12,2,1986,62
13,2,1986,57
14,2,1986,85
15,2,1986,77
16,2,1986,56
17,2,1986,65
18,2,1986,76
19,2,1986,57
20,2,1986,65
21,2,1986,63
22,2,1986,81
23,2,1986,83
24,2,1986,60
25,2,1986,65
26,2,1986,56
27,2,1986,59
28,2,1986,70
1,3,1986,78
2,3,1986,104
3,3,1986,85
4,3,1986,47
5,3,1986,62
6,3,1986,64
7,3,1986,64
8,3,1986,88
9,3,1986,53
10,3,1986,65
11,3,1986,70
12,3,1986,65
13,3,1986,77
14,3,1986,68
15,3,1986,64
16,3,1986,61
17,3,1986,56
18,3,1986,65
19,3,1986,51
20,3,1986,68
21,3,1986,65
22,3,1986,68
23,3,1986,69
24,3,1986,48
25,3,1986,61
26,3,1986,66
27,3,1986,67
28,3,1986,60
29,3,1986,58
30,3,1986,75
31,3,1986,56
1,4,1986,62
2,4,1986,110
3,4,1986,79
4,4,1986,73
5,4,1986,64
6,4,1986,50
7,4,1986,60
8,4,1986,75
9,4,1986,67
10,4,1986,87
11,4,1986,64
12,4,1986,75
13,4,1986,54
14,4,1986,74
15,4,1986,60
16,4,1986,59
17,4,1986,68
18,4,1986,79
19,4,1986,66
20,4,1986,67
21,4,1986,62
22,4,1986,74
23,4,1986,76
24,4,1986,71
25,4,1986,60
26,4,1986,82
27,4,1986,57
28,4,1986,62
29,4,1986,64
30,4,1986,86
1,5,1986,70
2,5,1986,107
3,5,1986,72
4,5,1986,53
5,5,1986,65
6,5,1986,70
7,5,1986,54
8,5,1986,49
9,5,1986,72
10,5,1986,70
11,5,1986,75
12,5,1986,71
13,5,1986,69
14,5,1986,61
15,5,1986,69
16,5,1986,64
17,5,1986,61
18,5,1986,61
19,5,1986,71
20,5,1986,58
21,5,1986,78
22,5,1986,67
23,5,1986,74
24,5,1986,60
