dd,mm,yy,occurrence
1,1,1936,2
2,1,1936,0
3,1,1936,0
4,1,1936,0
5,1,1936,0
6,1,1936,1
7,1,1936,1
8,1,1936,1
9,1,1936,1
10,1,1936,1
11,1,1936,0
12,1,1936,2
13,1,1936,1
14,1,1936,1
15,1,1936,1
16,1,1936,0
17,1,1936,2
18,1,1936,0
19,1,1936,0
20,1,1936,0
21,1,1936,0
22,1,1936,0
23,1,1936,0
24,1,1936,1
25,1,1936,0
26,1,1936,1
27,1,1936,0
28,1,1936,0
29,1,1936,0
30,1,1936,1
31,1,1936,0
1,2,1936,1
2,2,1936,3
3,2,1936,0
4,2,1936,0
5,2,1936,1
6,2,1936,0
7,2,1936,0
8,2,1936,2
9,2,1936,0
10,2,1936,1
11,2,1936,0
12,2,1936,0
13,2,1936,0
14,2,1936,0
15,2,1936,0
16,2,1936,0
17,2,1936,1
18,2,1936,3
19,2,1936,0
20,2,1936,0
21,2,1936,0
22,2,1936,0
23,2,1936,0
24,2,1936,0
25,2,1936,0
26,2,1936,0
27,2,1936,0
28,2,1936,1
29,2,1936,1
1,3,1936,2
2,3,1936,1
3,3,1936,2
4,3,1936,1
5,3,1936,0
6,3,1936,0
7,3,1936,1
8,3,1936,2
9,3,1936,0
10,3,1936,0
11,3,1936,0
12,3,1936,2
13,3,1936,0
14,3,1936,0
15,3,1936,0
16,3,1936,1
17,3,1936,1
18,3,1936,0
19,3,1936,0
20,3,1936,0
21,3,1936,0
22,3,1936,0
23,3,1936,1
24,3,1936,0
25,3,1936,0
26,3,1936,1
27,3,1936,1
28,3,1936,0
29,3,1936,0
30,3,1936,0
31,3,1936,0
1,4,1936,0
2,4,1936,0
3,4,1936,0
4,4,1936,0
5,4,1936,0
6,4,1936,1
7,4,1936,0
8,4,1936,0
9,4,1936,0
10,4,1936,0
11,4,1936,1
12,4,1936,2
13,4,1936,0
14,4,1936,0
15,4,1936,2
16,4,1936,1
17,4,1936,1
18,4,1936,1
19,4,1936,1
20,4,1936,0
21,4,1936,0
22,4,1936,1
23,4,1936,2
24,4,1936,0
25,4,1936,0
26,4,1936,0
27,4,1936,0
28,4,1936,2
29,4,1936,0
30,4,1936,1
1,5,1936,2
2,5,1936,0
3,5,1936,1
4,5,1936,0
5,5,1936,1
6,5,1936,1
7,5,1936,0
8,5,1936,1
9,5,1936,4
10,5,1936,1
11,5,1936,0
12,5,1936,0
13,5,1936,0
14,5,1936,0
15,5,1936,1
16,5,1936,2
17,5,1936,0
18,5,1936,0
19,5,1936,0
20,5,1936,0
21,5,1936,1
22,5,1936,0
23,5,1936,0
24,5,1936,0
25,5,1936,0
26,5,1936,0
27,5,1936,0
28,5,1936,0
29,5,1936,1
30,5,1936,0
31,5,1936,0
1,6,1936,1
2,6,1936,1
3,6,1936,0
4,6,1936,0
5,6,1936,1
6,6,1936,2
7,6,1936,1
8,6,1936,1
9,6,1936,0
10,6,1936,0
11,6,1936,1
12,6,1936,2
13,6,1936,1
14,6,1936,0
15,6,1936,1
16,6,1936,1
17,6,1936,1
18,6,1936,0
19,6,1936,0
20,6,1936,0
21,6,1936,0
22,6,1936,1
23,6,1936,0
24,6,1936,1
25,6,1936,0
26,6,1936,0
27,6,1936,0
28,6,1936,0
29,6,1936,0
30,6,1936,1
1,7,1936,0
2,7,1936,0
3,7,1936,2
4,7,1936,0
5,7,1936,0
6,7,1936,0
7,7,1936,0
8,7,1936,0
9,7,1936,1
10,7,1936,1
11,7,1936,0
12,7,1936,1
13,7,1936,2
14,7,1936,2
15,7,1936,0
16,7,1936,2
17,7,1936,0
18,7,1936,3
19,7,1936,0
20,7,1936,0
21,7,1936,0
22,7,1936,0
23,7,1936,0
24,7,1936,0
25,7,1936,0
26,7,1936,0
27,7,1936,0
28,7,1936,1
29,7,1936,0
30,7,1936,0
31,7,1936,1
1,8,1936,0
2,8,1936,1
3,8,1936,0
4,8,1936,1
5,8,1936,1
6,8,1936,0
7,8,1936,1
8,8,1936,1
9,8,1936,1
10,8,1936,0
