dd,mm,yy,occurrence
1,1,2009,79
2,1,2009,23
3,1,2009,6
4,1,2009,3
5,1,2009,2
6,1,2009,4
7,1,2009,9
8,1,2009,8
9,1,2009,5
10,1,2009,12
11,1,2009,9
12,1,2009,9
13,1,2009,4
14,1,2009,11
15,1,2009,4
16,1,2009,5
17,1,2009,10
18,1,2009,8
19,1,2009,7
20,1,2009,7
21,1,2009,10
22,1,2009,6
23,1,2009,6
24,1,2009,2
25,1,2009,7
26,1,2009,5
27,1,2009,7
28,1,2009,5
29,1,2009,6
30,1,2009,6
31,1,2009,5
1,2,2009,27
2,2,2009,53
3,2,2009,20
4,2,2009,15
5,2,2009,8
6,2,2009,13
7,2,2009,5
8,2,2009,4
9,2,2009,6
10,2,2009,8
11,2,2009,7
12,2,2009,9
13,2,2009,13
14,2,2009,12
15,2,2009,4
16,2,2009,3
17,2,2009,5
18,2,2009,6
19,2,2009,5
20,2,2009,15
21,2,2009,5
22,2,2009,3
23,2,2009,10
24,2,2009,7
25,2,2009,6
26,2,2009,6
27,2,2009,9
28,2,2009,5
1,3,2009,27
2,3,2009,42
3,3,2009,42
4,3,2009,17
5,3,2009,10
6,3,2009,5
7,3,2009,2
8,3,2009,4
9,3,2009,5
10,3,2009,4
11,3,2009,8
12,3,2009,7
13,3,2009,10
14,3,2009,5
15,3,2009,8
16,3,2009,5
17,3,2009,8
18,3,2009,5
19,3,2009,12
20,3,2009,8
21,3,2009,4
22,3,2009,6
23,3,2009,10
24,3,2009,7
25,3,2009,9
26,3,2009,4
27,3,2009,8
28,3,2009,6
29,3,2009,2
30,3,2009,8
31,3,2009,8
1,4,2009,12
2,4,2009,15
3,4,2009,16
4,4,2009,12
5,4,2009,9
6,4,2009,3
7,4,2009,12
8,4,2009,4
9,4,2009,3
10,4,2009,5
11,4,2009,13
12,4,2009,7
13,4,2009,14
14,4,2009,6
15,4,2009,5
16,4,2009,10
17,4,2009,5
18,4,2009,5
19,4,2009,7
20,4,2009,9
21,4,2009,9
22,4,2009,2
23,4,2009,7
24,4,2009,13
25,4,2009,13
26,4,2009,6
27,4,2009,10
28,4,2009,5
29,4,2009,10
30,4,2009,5
1,5,2009,20
2,5,2009,6
3,5,2009,11
4,5,2009,8
5,5,2009,9
6,5,2009,8
7,5,2009,3
8,5,2009,4
9,5,2009,11
10,5,2009,5
11,5,2009,4
12,5,2009,4
13,5,2009,10
14,5,2009,7
15,5,2009,10
16,5,2009,5
17,5,2009,12
18,5,2009,8
19,5,2009,6
20,5,2009,11
21,5,2009,8
22,5,2009,5
23,5,2009,6
24,5,2009,1
25,5,2009,13
26,5,2009,5
27,5,2009,8
28,5,2009,10
29,5,2009,8
30,5,2009,1
31,5,2009,5
1,6,2009,5
2,6,2009,8
3,6,2009,12
4,6,2009,1
5,6,2009,13
6,6,2009,8
7,6,2009,7
8,6,2009,6
9,6,2009,2
10,6,2009,6
11,6,2009,14
12,6,2009,12
13,6,2009,6
14,6,2009,6
15,6,2009,7
16,6,2009,7
17,6,2009,4
18,6,2009,5
19,6,2009,4
20,6,2009,3
21,6,2009,3
22,6,2009,6
23,6,2009,10
24,6,2009,7
25,6,2009,4
26,6,2009,7
27,6,2009,7
28,6,2009,4
29,6,2009,7
30,6,2009,8
1,7,2009,6
2,7,2009,6
3,7,2009,0
4,7,2009,2
5,7,2009,5
6,7,2009,1
7,7,2009,9
8,7,2009,3
9,7,2009,3
10,7,2009,8
11,7,2009,8
12,7,2009,9
13,7,2009,10
14,7,2009,9
15,7,2009,14
16,7,2009,9
17,7,2009,9
18,7,2009,6
19,7,2009,6
20,7,2009,11
21,7,2009,4
22,7,2009,11
23,7,2009,8
24,7,2009,6
25,7,2009,10
26,7,2009,4
27,7,2009,6
28,7,2009,5
29,7,2009,9
30,7,2009,1
31,7,2009,8
1,8,2009,12
2,8,2009,3
3,8,2009,7
4,8,2009,5
5,8,2009,5
6,8,2009,0
7,8,2009,1
8,8,2009,18
9,8,2009,5
10,8,2009,4
11,8,2009,6
12,8,2009,11
13,8,2009,4
14,8,2009,7
15,8,2009,12
16,8,2009,4
17,8,2009,6
18,8,2009,5
19,8,2009,7
20,8,2009,43
21,8,2009,4
22,8,2009,9
23,8,2009,6
24,8,2009,7
25,8,2009,5
26,8,2009,7
27,8,2009,5
28,8,2009,5
29,8,2009,13
30,8,2009,2
31,8,2009,5
1,9,2009,29
2,9,2009,4
3,9,2009,7
4,9,2009,7
5,9,2009,6
6,9,2009,5
7,9,2009,3
8,9,2009,4
9,9,2009,25
10,9,2009,13
11,9,2009,6
12,9,2009,8
13,9,2009,6
14,9,2009,10
15,9,2009,10
16,9,2009,6
17,9,2009,4
18,9,2009,8
19,9,2009,17
20,9,2009,80
21,9,2009,4
22,9,2009,4
23,9,2009,3
24,9,2009,3
25,9,2009,9
26,9,2009,13
27,9,2009,5
28,9,2009,4
29,9,2009,12
30,9,2009,2
1,10,2009,40
2,10,2009,11
3,10,2009,10
4,10,2009,3
5,10,2009,6
6,10,2009,6
7,10,2009,9
8,10,2009,2
9,10,2009,4
10,10,2009,13
11,10,2009,2
12,10,2009,5
13,10,2009,4
14,10,2009,3
15,10,2009,36
16,10,2009,4
17,10,2009,4
18,10,2009,6
19,10,2009,7
20,10,2009,4
21,10,2009,3
22,10,2009,6
23,10,2009,7
24,10,2009,7
25,10,2009,11
26,10,2009,9
27,10,2009,2
28,10,2009,3
29,10,2009,3
30,10,2009,5
31,10,2009,4
1,11,2009,6
2,11,2009,2
3,11,2009,5
4,11,2009,7
5,11,2009,10
6,11,2009,8
7,11,2009,4
8,11,2009,3
9,11,2009,1
10,11,2009,6
11,11,2009,7
12,11,2009,7
13,11,2009,7
14,11,2009,5
15,11,2009,1
16,11,2009,8
17,11,2009,8
18,11,2009,7
19,11,2009,12
20,11,2009,6
21,11,2009,7
22,11,2009,5
23,11,2009,3
24,11,2009,7
25,11,2009,6
26,11,2009,5
27,11,2009,6
28,11,2009,7
29,11,2009,5
30,11,2009,4
1,12,2009,11
2,12,2009,6
3,12,2009,4
4,12,2009,8
5,12,2009,6
6,12,2009,4
7,12,2009,8
8,12,2009,5
9,12,2009,13
10,12,2009,8
11,12,2009,7
12,12,2009,9
13,12,2009,10
14,12,2009,9
15,12,2009,3
16,12,2009,9
17,12,2009,8
18,12,2009,6
19,12,2009,6
20,12,2009,2
21,12,2009,6
22,12,2009,13
23,12,2009,4
24,12,2009,10
25,12,2009,16
26,12,2009,10
27,12,2009,2
28,12,2009,6
29,12,2009,6
30,12,2009,7
31,12,2009,13
