dd,mm,yy,occurrence
1,8,1973,30
2,8,1973,64
3,8,1973,28
4,8,1973,24
5,8,1973,31
6,8,1973,23
7,8,1973,31
8,8,1973,33
9,8,1973,28
10,8,1973,33
11,8,1973,22
12,8,1973,25
13,8,1973,27
14,8,1973,37
15,8,1973,27
16,8,1973,24
17,8,1973,33
18,8,1973,28
19,8,1973,26
20,8,1973,17
21,8,1973,29
22,8,1973,20
23,8,1973,25
24,8,1973,21
25,8,1973,28
26,8,1973,22
27,8,1973,22
28,8,1973,32
29,8,1973,23
30,8,1973,26
31,8,1973,31
1,9,1973,30
2,9,1973,67
3,9,1973,28
4,9,1973,25
5,9,1973,27
6,9,1973,20
7,9,1973,32
8,9,1973,22
9,9,1973,27
10,9,1973,38
11,9,1973,28
12,9,1973,28
13,9,1973,21
14,9,1973,31
15,9,1973,33
16,9,1973,23
17,9,1973,30
18,9,1973,23
19,9,1973,22
20,9,1973,25
21,9,1973,27
22,9,1973,29
23,9,1973,25
24,9,1973,33
25,9,1973,30
26,9,1973,22
27,9,1973,34
28,9,1973,29
29,9,1973,24
30,9,1973,26
1,10,1973,63
2,10,1973,26
3,10,1973,19
4,10,1973,27
5,10,1973,28
6,10,1973,24
7,10,1973,22
8,10,1973,18
9,10,1973,19
10,10,1973,20
11,10,1973,27
12,10,1973,18
13,10,1973,20
14,10,1973,30
15,10,1973,28
16,10,1973,24
17,10,1973,17
18,10,1973,24
19,10,1973,26
20,10,1973,19
21,10,1973,24
22,10,1973,15
23,10,1973,29
24,10,1973,16
25,10,1973,49
26,10,1973,21
27,10,1973,18
28,10,1973,12
29,10,1973,20
30,10,1973,23
31,10,1973,19
1,11,1973,18
2,11,1973,21
3,11,1973,18
4,11,1973,22
5,11,1973,25
6,11,1973,24
7,11,1973,31
8,11,1973,23
9,11,1973,25
10,11,1973,29
11,11,1973,24
12,11,1973,17
13,11,1973,29
14,11,1973,32
15,11,1973,28
16,11,1973,26
17,11,1973,35
18,11,1973,31
19,11,1973,31
20,11,1973,22
21,11,1973,20
22,11,1973,31
23,11,1973,33
24,11,1973,26
25,11,1973,29
26,11,1973,31
27,11,1973,27
28,11,1973,30
29,11,1973,34
30,11,1973,22
1,12,1973,35
2,12,1973,30
3,12,1973,27
4,12,1973,21
5,12,1973,20
6,12,1973,26
7,12,1973,25
8,12,1973,30
9,12,1973,25
10,12,1973,32
11,12,1973,22
12,12,1973,40
13,12,1973,31
14,12,1973,35
15,12,1973,45
16,12,1973,25
17,12,1973,33
18,12,1973,27
19,12,1973,25
20,12,1973,29
21,12,1973,38
22,12,1973,28
23,12,1973,25
24,12,1973,32
25,12,1973,23
26,12,1973,21
27,12,1973,24
28,12,1973,26
29,12,1973,30
30,12,1973,19
31,12,1973,25
