dd,mm,yy,occurrence
17,7,1970,19
18,7,1970,27
19,7,1970,19
20,7,1970,19
21,7,1970,25
22,7,1970,21
23,7,1970,17
24,7,1970,15
25,7,1970,27
26,7,1970,25
27,7,1970,19
28,7,1970,28
29,7,1970,30
30,7,1970,17
31,7,1970,15
1,8,1970,27
2,8,1970,63
3,8,1970,31
4,8,1970,24
5,8,1970,17
6,8,1970,15
7,8,1970,20
8,8,1970,23
9,8,1970,20
10,8,1970,26
11,8,1970,31
12,8,1970,29
13,8,1970,29
14,8,1970,20
15,8,1970,26
16,8,1970,15
17,8,1970,17
18,8,1970,22
19,8,1970,24
20,8,1970,17
21,8,1970,26
22,8,1970,23
23,8,1970,21
24,8,1970,21
25,8,1970,22
26,8,1970,27
27,8,1970,25
28,8,1970,19
29,8,1970,15
30,8,1970,18
31,8,1970,20
1,9,1970,37
2,9,1970,50
3,9,1970,12
4,9,1970,18
5,9,1970,26
6,9,1970,23
7,9,1970,33
8,9,1970,21
9,9,1970,26
10,9,1970,18
11,9,1970,31
12,9,1970,20
13,9,1970,16
14,9,1970,23
15,9,1970,26
16,9,1970,19
17,9,1970,23
18,9,1970,25
19,9,1970,20
20,9,1970,19
21,9,1970,29
22,9,1970,34
23,9,1970,29
24,9,1970,19
25,9,1970,26
26,9,1970,26
27,9,1970,18
28,9,1970,24
29,9,1970,23
30,9,1970,26
1,10,1970,40
2,10,1970,13
3,10,1970,20
4,10,1970,19
5,10,1970,19
6,10,1970,15
7,10,1970,23
8,10,1970,20
9,10,1970,21
10,10,1970,24
11,10,1970,12
12,10,1970,16
13,10,1970,19
14,10,1970,20
15,10,1970,25
16,10,1970,20
17,10,1970,11
18,10,1970,22
19,10,1970,16
20,10,1970,21
21,10,1970,21
22,10,1970,22
23,10,1970,18
24,10,1970,22
25,10,1970,42
26,10,1970,20
27,10,1970,21
28,10,1970,13
29,10,1970,22
30,10,1970,21
31,10,1970,24
1,11,1970,20
2,11,1970,27
3,11,1970,16
4,11,1970,17
5,11,1970,28
6,11,1970,25
7,11,1970,13
8,11,1970,19
9,11,1970,19
10,11,1970,26
11,11,1970,33
12,11,1970,20
13,11,1970,24
14,11,1970,22
15,11,1970,30
16,11,1970,30
17,11,1970,22
18,11,1970,27
19,11,1970,23
20,11,1970,17
21,11,1970,26
22,11,1970,23
23,11,1970,19
24,11,1970,21
25,11,1970,16
26,11,1970,18
27,11,1970,26
28,11,1970,21
29,11,1970,23
30,11,1970,26
1,12,1970,25
2,12,1970,18
3,12,1970,14
4,12,1970,24
5,12,1970,22
6,12,1970,19
7,12,1970,16
8,12,1970,21
9,12,1970,29
10,12,1970,32
11,12,1970,29
12,12,1970,41
13,12,1970,23
14,12,1970,29
15,12,1970,24
16,12,1970,26
17,12,1970,27
18,12,1970,23
19,12,1970,27
20,12,1970,14
21,12,1970,15
22,12,1970,24
23,12,1970,22
24,12,1970,34
25,12,1970,17
26,12,1970,23
27,12,1970,25
28,12,1970,21
29,12,1970,13
30,12,1970,20
31,12,1970,28
