dd,mm,yy,occurrence
25,4,1962,14
26,4,1962,15
27,4,1962,19
28,4,1962,21
29,4,1962,23
30,4,1962,17
1,5,1962,20
2,5,1962,22
3,5,1962,17
4,5,1962,13
5,5,1962,16
6,5,1962,8
7,5,1962,13
8,5,1962,21
9,5,1962,12
10,5,1962,18
11,5,1962,23
12,5,1962,24
13,5,1962,12
14,5,1962,14
15,5,1962,16
16,5,1962,14
17,5,1962,12
18,5,1962,21
19,5,1962,18
20,5,1962,14
21,5,1962,11
22,5,1962,12
23,5,1962,20
24,5,1962,16
25,5,1962,14
26,5,1962,11
27,5,1962,13
28,5,1962,22
29,5,1962,15
30,5,1962,16
31,5,1962,14
1,6,1962,19
2,6,1962,17
3,6,1962,15
4,6,1962,17
5,6,1962,11
6,6,1962,21
7,6,1962,18
8,6,1962,15
9,6,1962,17
10,6,1962,15
11,6,1962,14
12,6,1962,14
13,6,1962,13
14,6,1962,13
15,6,1962,8
16,6,1962,9
17,6,1962,16
18,6,1962,17
19,6,1962,12
20,6,1962,17
21,6,1962,16
22,6,1962,22
23,6,1962,11
24,6,1962,15
25,6,1962,10
26,6,1962,12
27,6,1962,16
28,6,1962,14
29,6,1962,18
30,6,1962,15
1,7,1962,14
2,7,1962,10
3,7,1962,9
4,7,1962,10
5,7,1962,18
6,7,1962,16
7,7,1962,10
8,7,1962,9
9,7,1962,8
10,7,1962,19
11,7,1962,13
12,7,1962,22
13,7,1962,20
14,7,1962,16
15,7,1962,10
16,7,1962,17
17,7,1962,10
18,7,1962,15
19,7,1962,15
20,7,1962,13
21,7,1962,10
22,7,1962,9
23,7,1962,17
24,7,1962,11
25,7,1962,18
26,7,1962,16
27,7,1962,20
28,7,1962,14
29,7,1962,17
30,7,1962,8
31,7,1962,20
1,8,1962,16
2,8,1962,15
3,8,1962,22
4,8,1962,17
5,8,1962,9
6,8,1962,9
7,8,1962,11
8,8,1962,15
9,8,1962,23
10,8,1962,18
11,8,1962,10
12,8,1962,20
13,8,1962,11
14,8,1962,19
15,8,1962,19
16,8,1962,6
17,8,1962,18
18,8,1962,10
19,8,1962,13
20,8,1962,7
21,8,1962,7
22,8,1962,15
23,8,1962,13
24,8,1962,11
25,8,1962,24
26,8,1962,19
27,8,1962,10
28,8,1962,14
29,8,1962,16
30,8,1962,13
31,8,1962,11
1,9,1962,11
2,9,1962,21
3,9,1962,8
4,9,1962,18
5,9,1962,8
6,9,1962,13
7,9,1962,19
8,9,1962,15
9,9,1962,18
10,9,1962,12
11,9,1962,17
12,9,1962,7
13,9,1962,13
14,9,1962,22
15,9,1962,10
16,9,1962,13
17,9,1962,14
18,9,1962,16
19,9,1962,15
20,9,1962,17
21,9,1962,15
22,9,1962,13
23,9,1962,13
24,9,1962,14
25,9,1962,13
26,9,1962,11
27,9,1962,17
28,9,1962,15
29,9,1962,12
30,9,1962,20
1,10,1962,11
2,10,1962,10
3,10,1962,10
4,10,1962,12
5,10,1962,12
6,10,1962,10
7,10,1962,6
8,10,1962,8
9,10,1962,19
10,10,1962,14
11,10,1962,13
12,10,1962,12
13,10,1962,6
14,10,1962,9
15,10,1962,11
16,10,1962,11
17,10,1962,9
18,10,1962,11
19,10,1962,15
20,10,1962,14
21,10,1962,9
22,10,1962,12
23,10,1962,13
24,10,1962,13
25,10,1962,23
26,10,1962,13
27,10,1962,7
28,10,1962,3
29,10,1962,10
30,10,1962,16
31,10,1962,16
1,11,1962,23
2,11,1962,12
3,11,1962,13
4,11,1962,10
5,11,1962,13
6,11,1962,13
7,11,1962,17
8,11,1962,10
9,11,1962,11
10,11,1962,19
11,11,1962,15
12,11,1962,20
13,11,1962,14
14,11,1962,11
15,11,1962,12
16,11,1962,8
17,11,1962,13
18,11,1962,21
19,11,1962,22
20,11,1962,12
21,11,1962,16
22,11,1962,15
23,11,1962,17
24,11,1962,8
25,11,1962,15
26,11,1962,13
27,11,1962,15
28,11,1962,12
29,11,1962,15
30,11,1962,20
1,12,1962,11
2,12,1962,21
3,12,1962,12
4,12,1962,14
5,12,1962,11
6,12,1962,11
7,12,1962,15
8,12,1962,12
9,12,1962,15
10,12,1962,14
11,12,1962,18
12,12,1962,24
13,12,1962,20
14,12,1962,17
15,12,1962,13
16,12,1962,13
17,12,1962,11
18,12,1962,25
19,12,1962,16
20,12,1962,20
21,12,1962,13
22,12,1962,23
23,12,1962,17
24,12,1962,14
25,12,1962,11
26,12,1962,12
27,12,1962,12
28,12,1962,19
29,12,1962,11
30,12,1962,4
31,12,1962,10
