dd,mm,yy,occurrence
1,1,2002,22
2,1,2002,11
3,1,2002,13
4,1,2002,6
5,1,2002,10
6,1,2002,6
7,1,2002,11
8,1,2002,5
9,1,2002,9
10,1,2002,14
11,1,2002,10
12,1,2002,8
13,1,2002,10
14,1,2002,11
15,1,2002,7
16,1,2002,13
17,1,2002,6
18,1,2002,12
19,1,2002,14
20,1,2002,17
21,1,2002,7
22,1,2002,8
23,1,2002,7
24,1,2002,19
25,1,2002,15
26,1,2002,16
27,1,2002,8
28,1,2002,7
29,1,2002,7
30,1,2002,12
31,1,2002,7
1,2,2002,19
2,2,2002,18
3,2,2002,6
4,2,2002,11
5,2,2002,17
6,2,2002,9
7,2,2002,11
8,2,2002,5
9,2,2002,9
10,2,2002,11
11,2,2002,8
12,2,2002,8
13,2,2002,6
14,2,2002,12
15,2,2002,12
16,2,2002,10
17,2,2002,7
18,2,2002,11
19,2,2002,9
20,2,2002,88
21,2,2002,13
22,2,2002,26
23,2,2002,7
24,2,2002,6
25,2,2002,6
26,2,2002,10
27,2,2002,10
28,2,2002,7
1,3,2002,13
2,3,2002,7
3,3,2002,6
4,3,2002,6
5,3,2002,10
6,3,2002,12
7,3,2002,11
8,3,2002,7
9,3,2002,12
10,3,2002,4
11,3,2002,11
12,3,2002,14
13,3,2002,9
14,3,2002,15
15,3,2002,6
16,3,2002,10
17,3,2002,4
18,3,2002,5
19,3,2002,8
20,3,2002,10
21,3,2002,8
22,3,2002,8
23,3,2002,3
24,3,2002,3
25,3,2002,11
26,3,2002,12
27,3,2002,6
28,3,2002,9
29,3,2002,6
30,3,2002,18
31,3,2002,6
1,4,2002,19
2,4,2002,15
3,4,2002,15
4,4,2002,13
5,4,2002,10
6,4,2002,8
7,4,2002,7
8,4,2002,10
9,4,2002,8
10,4,2002,5
11,4,2002,12
12,4,2002,9
13,4,2002,4
14,4,2002,10
15,4,2002,11
16,4,2002,7
17,4,2002,3
18,4,2002,5
19,4,2002,13
20,4,2002,8
21,4,2002,7
22,4,2002,7
23,4,2002,11
24,4,2002,7
25,4,2002,5
26,4,2002,13
27,4,2002,11
28,4,2002,8
29,4,2002,9
30,4,2002,9
1,5,2002,12
2,5,2002,7
3,5,2002,5
4,5,2002,6
5,5,2002,6
6,5,2002,4
7,5,2002,12
8,5,2002,6
9,5,2002,10
10,5,2002,9
11,5,2002,3
12,5,2002,6
13,5,2002,7
14,5,2002,12
15,5,2002,15
16,5,2002,12
17,5,2002,7
18,5,2002,13
19,5,2002,7
20,5,2002,3
21,5,2002,5
22,5,2002,16
23,5,2002,8
24,5,2002,9
25,5,2002,10
26,5,2002,5
27,5,2002,8
28,5,2002,8
29,5,2002,15
30,5,2002,6
31,5,2002,6
1,6,2002,9
2,6,2002,6
3,6,2002,11
4,6,2002,3
5,6,2002,15
6,6,2002,10
7,6,2002,8
8,6,2002,7
9,6,2002,12
10,6,2002,10
11,6,2002,10
12,6,2002,9
13,6,2002,15
14,6,2002,11
15,6,2002,8
16,6,2002,6
17,6,2002,11
18,6,2002,10
19,6,2002,11
20,6,2002,7
21,6,2002,6
22,6,2002,8
23,6,2002,15
24,6,2002,6
25,6,2002,8
26,6,2002,11
27,6,2002,8
28,6,2002,9
29,6,2002,9
30,6,2002,6
1,7,2002,13
2,7,2002,3
3,7,2002,12
4,7,2002,5
5,7,2002,14
6,7,2002,5
7,7,2002,9
8,7,2002,9
9,7,2002,6
10,7,2002,10
11,7,2002,6
12,7,2002,8
13,7,2002,9
14,7,2002,9
15,7,2002,6
16,7,2002,10
17,7,2002,12
18,7,2002,11
19,7,2002,13
20,7,2002,5
21,7,2002,9
22,7,2002,7
23,7,2002,7
24,7,2002,9
25,7,2002,9
26,7,2002,9
27,7,2002,9
28,7,2002,8
29,7,2002,8
30,7,2002,9
31,7,2002,19
1,8,2002,11
2,8,2002,12
3,8,2002,15
4,8,2002,3
5,8,2002,6
6,8,2002,13
7,8,2002,12
8,8,2002,10
9,8,2002,13
10,8,2002,9
11,8,2002,8
12,8,2002,7
13,8,2002,8
14,8,2002,10
15,8,2002,10
16,8,2002,11
17,8,2002,9
18,8,2002,9
19,8,2002,4
20,8,2002,12
21,8,2002,7
22,8,2002,6
23,8,2002,6
24,8,2002,11
25,8,2002,3
26,8,2002,6
27,8,2002,14
28,8,2002,10
29,8,2002,8
30,8,2002,6
31,8,2002,8
1,9,2002,11
2,9,2002,10
3,9,2002,10
4,9,2002,5
5,9,2002,9
6,9,2002,9
7,9,2002,5
8,9,2002,10
9,9,2002,7
10,9,2002,9
11,9,2002,11
12,9,2002,6
13,9,2002,12
14,9,2002,10
15,9,2002,6
16,9,2002,4
17,9,2002,12
18,9,2002,8
19,9,2002,6
20,9,2002,5
21,9,2002,10
22,9,2002,11
23,9,2002,8
24,9,2002,11
25,9,2002,5
26,9,2002,11
27,9,2002,7
28,9,2002,8
29,9,2002,12
30,9,2002,2
1,10,2002,13
2,10,2002,8
3,10,2002,6
4,10,2002,3
5,10,2002,8
6,10,2002,6
7,10,2002,9
8,10,2002,7
9,10,2002,8
10,10,2002,77
11,10,2002,20
12,10,2002,4
13,10,2002,7
14,10,2002,5
15,10,2002,5
16,10,2002,10
17,10,2002,10
18,10,2002,12
19,10,2002,5
20,10,2002,4
21,10,2002,7
22,10,2002,2
23,10,2002,5
24,10,2002,15
25,10,2002,11
26,10,2002,10
27,10,2002,6
28,10,2002,7
29,10,2002,3
30,10,2002,6
31,10,2002,7
1,11,2002,9
2,11,2002,9
3,11,2002,2
4,11,2002,13
5,11,2002,7
6,11,2002,6
7,11,2002,4
8,11,2002,3
9,11,2002,5
10,11,2002,7
11,11,2002,18
12,11,2002,9
13,11,2002,10
14,11,2002,9
15,11,2002,6
16,11,2002,10
17,11,2002,7
18,11,2002,6
19,11,2002,6
20,11,2002,9
21,11,2002,5
22,11,2002,12
23,11,2002,9
24,11,2002,5
25,11,2002,2
26,11,2002,11
27,11,2002,5
28,11,2002,6
29,11,2002,6
30,11,2002,0
1,12,2002,6
2,12,2002,13
3,12,2002,6
4,12,2002,6
5,12,2002,11
6,12,2002,8
7,12,2002,2
8,12,2002,6
9,12,2002,9
10,12,2002,6
11,12,2002,10
12,12,2002,15
13,12,2002,6
14,12,2002,6
15,12,2002,6
16,12,2002,8
17,12,2002,7
18,12,2002,8
19,12,2002,11
20,12,2002,7
21,12,2002,6
22,12,2002,10
23,12,2002,10
24,12,2002,6
25,12,2002,14
26,12,2002,11
27,12,2002,11
28,12,2002,7
29,12,2002,5
30,12,2002,11
31,12,2002,8
