dd,mm,yy,occurrence
1,1,1980,354
2,1,1980,97
3,1,1980,43
4,1,1980,46
5,1,1980,43
6,1,1980,34
7,1,1980,54
8,1,1980,49
9,1,1980,55
10,1,1980,63
11,1,1980,59
12,1,1980,50
13,1,1980,42
14,1,1980,51
15,1,1980,42
16,1,1980,33
17,1,1980,39
18,1,1980,39
19,1,1980,45
20,1,1980,45
21,1,1980,41
22,1,1980,46
23,1,1980,53
24,1,1980,43
25,1,1980,42
26,1,1980,35
27,1,1980,43
28,1,1980,44
29,1,1980,55
30,1,1980,57
31,1,1980,43
1,2,1980,62
2,2,1980,71
3,2,1980,43
4,2,1980,46
5,2,1980,49
6,2,1980,45
7,2,1980,63
8,2,1980,45
9,2,1980,31
10,2,1980,44
11,2,1980,46
12,2,1980,57
13,2,1980,44
14,2,1980,48
15,2,1980,43
16,2,1980,35
17,2,1980,39
18,2,1980,39
19,2,1980,50
20,2,1980,51
21,2,1980,43
22,2,1980,47
23,2,1980,47
24,2,1980,43
25,2,1980,37
26,2,1980,37
27,2,1980,35
28,2,1980,39
29,2,1980,45
1,3,1980,68
2,3,1980,83
3,3,1980,45
4,3,1980,45
5,3,1980,45
6,3,1980,41
7,3,1980,46
8,3,1980,56
9,3,1980,39
10,3,1980,65
11,3,1980,54
12,3,1980,43
13,3,1980,58
14,3,1980,48
15,3,1980,48
16,3,1980,44
17,3,1980,27
18,3,1980,54
19,3,1980,60
20,3,1980,50
21,3,1980,41
22,3,1980,45
23,3,1980,52
24,3,1980,53
25,3,1980,51
26,3,1980,51
27,3,1980,38
28,3,1980,44
29,3,1980,38
30,3,1980,33
31,3,1980,53
1,4,1980,68
2,4,1980,78
3,4,1980,69
4,4,1980,45
5,4,1980,42
6,4,1980,51
7,4,1980,53
8,4,1980,49
9,4,1980,41
10,4,1980,43
11,4,1980,55
12,4,1980,51
13,4,1980,45
14,4,1980,40
15,4,1980,51
16,4,1980,43
17,4,1980,43
18,4,1980,39
19,4,1980,47
20,4,1980,49
21,4,1980,50
22,4,1980,42
23,4,1980,49
24,4,1980,42
25,4,1980,53
26,4,1980,43
27,4,1980,38
28,4,1980,48
29,4,1980,50
30,4,1980,46
1,5,1980,64
2,5,1980,81
3,5,1980,52
4,5,1980,49
5,5,1980,61
6,5,1980,47
7,5,1980,28
8,5,1980,45
9,5,1980,43
10,5,1980,45
11,5,1980,32
12,5,1980,53
13,5,1980,38
14,5,1980,38
15,5,1980,51
16,5,1980,42
17,5,1980,43
18,5,1980,48
19,5,1980,49
20,5,1980,44
21,5,1980,38
22,5,1980,58
23,5,1980,51
24,5,1980,40
25,5,1980,64
26,5,1980,36
27,5,1980,37
28,5,1980,49
29,5,1980,44
30,5,1980,49
31,5,1980,37
1,6,1980,49
2,6,1980,91
3,6,1980,40
4,6,1980,51
5,6,1980,53
6,6,1980,51
7,6,1980,37
8,6,1980,44
9,6,1980,46
10,6,1980,49
11,6,1980,56
12,6,1980,60
13,6,1980,42
14,6,1980,37
15,6,1980,42
16,6,1980,47
17,6,1980,46
18,6,1980,48
19,6,1980,40
20,6,1980,57
21,6,1980,54
22,6,1980,52
23,6,1980,59
24,6,1980,37
25,6,1980,37
26,6,1980,37
27,6,1980,50
28,6,1980,30
29,6,1980,43
30,6,1980,51
1,7,1980,59
2,7,1980,88
3,7,1980,54
4,7,1980,35
5,7,1980,44
6,7,1980,33
7,7,1980,63
8,7,1980,37
9,7,1980,44
10,7,1980,54
11,7,1980,51
12,7,1980,48
13,7,1980,37
14,7,1980,52
15,7,1980,55
16,7,1980,46
17,7,1980,51
18,7,1980,50
19,7,1980,36
20,7,1980,36
21,7,1980,48
22,7,1980,45
23,7,1980,42
24,7,1980,43
25,7,1980,51
26,7,1980,43
27,7,1980,41
28,7,1980,34
29,7,1980,48
30,7,1980,42
31,7,1980,51
1,8,1980,56
2,8,1980,82
3,8,1980,51
4,8,1980,40
5,8,1980,43
6,8,1980,43
7,8,1980,49
8,8,1980,42
9,8,1980,39
10,8,1980,50
11,8,1980,54
12,8,1980,51
13,8,1980,50
14,8,1980,41
15,8,1980,59
16,8,1980,55
17,8,1980,32
18,8,1980,45
19,8,1980,39
20,8,1980,39
21,8,1980,53
22,8,1980,40
23,8,1980,47
24,8,1980,33
25,8,1980,49
26,8,1980,31
27,8,1980,39
28,8,1980,40
29,8,1980,37
30,8,1980,43
31,8,1980,38
1,9,1980,57
2,9,1980,88
3,9,1980,49
4,9,1980,36
5,9,1980,35
6,9,1980,40
7,9,1980,44
8,9,1980,43
9,9,1980,49
10,9,1980,51
11,9,1980,40
12,9,1980,37
13,9,1980,47
14,9,1980,38
15,9,1980,33
16,9,1980,44
17,9,1980,41
18,9,1980,40
19,9,1980,52
20,9,1980,36
21,9,1980,50
22,9,1980,44
23,9,1980,41
24,9,1980,38
25,9,1980,43
26,9,1980,47
27,9,1980,42
28,9,1980,36
29,9,1980,54
30,9,1980,36
1,10,1980,54
2,10,1980,35
3,10,1980,34
4,10,1980,34
5,10,1980,33
6,10,1980,43
7,10,1980,36
8,10,1980,26
9,10,1980,30
10,10,1980,45
11,10,1980,36
12,10,1980,33
13,10,1980,28
14,10,1980,30
15,10,1980,39
16,10,1980,36
17,10,1980,34
18,10,1980,37
19,10,1980,42
20,10,1980,47
21,10,1980,36
22,10,1980,46
23,10,1980,33
24,10,1980,29
25,10,1980,60
26,10,1980,34
27,10,1980,39
28,10,1980,37
29,10,1980,33
30,10,1980,39
31,10,1980,30
1,11,1980,43
2,11,1980,38
3,11,1980,46
4,11,1980,39
5,11,1980,39
6,11,1980,38
7,11,1980,41
8,11,1980,44
9,11,1980,34
10,11,1980,50
11,11,1980,49
12,11,1980,44
13,11,1980,49
14,11,1980,35
15,11,1980,33
16,11,1980,47
17,11,1980,45
18,11,1980,46
19,11,1980,37
20,11,1980,38
21,11,1980,40
22,11,1980,28
23,11,1980,44
24,11,1980,47
25,11,1980,47
26,11,1980,24
27,11,1980,40
28,11,1980,44
29,11,1980,45
30,11,1980,33
1,12,1980,58
2,12,1980,51
3,12,1980,34
4,12,1980,33
5,12,1980,45
6,12,1980,32
7,12,1980,37
8,12,1980,39
9,12,1980,37
10,12,1980,45
11,12,1980,51
12,12,1980,59
13,12,1980,52
14,12,1980,47
15,12,1980,43
16,12,1980,45
17,12,1980,50
18,12,1980,50
19,12,1980,34
20,12,1980,36
21,12,1980,55
22,12,1980,47
23,12,1980,44
24,12,1980,41
25,12,1980,47
26,12,1980,40
27,12,1980,42
28,12,1980,43
29,12,1980,35
30,12,1980,46
31,12,1980,46
