dd,mm,yy,occurrence
1,1,1992,117
2,1,1992,48
3,1,1992,55
4,1,1992,49
5,1,1992,52
6,1,1992,43
7,1,1992,54
8,1,1992,44
9,1,1992,49
10,1,1992,68
11,1,1992,38
12,1,1992,56
13,1,1992,51
14,1,1992,50
15,1,1992,63
16,1,1992,38
17,1,1992,52
18,1,1992,54
19,1,1992,46
20,1,1992,54
21,1,1992,61
22,1,1992,73
23,1,1992,61
24,1,1992,55
25,1,1992,50
26,1,1992,53
27,1,1992,39
28,1,1992,50
29,1,1992,60
30,1,1992,61
31,1,1992,52
1,2,1992,67
2,2,1992,68
3,2,1992,56
4,2,1992,51
5,2,1992,43
6,2,1992,53
7,2,1992,43
8,2,1992,53
9,2,1992,47
10,2,1992,43
11,2,1992,59
12,2,1992,50
13,2,1992,65
14,2,1992,64
15,2,1992,47
16,2,1992,47
17,2,1992,63
18,2,1992,69
19,2,1992,54
20,2,1992,52
21,2,1992,60
22,2,1992,60
23,2,1992,71
24,2,1992,42
25,2,1992,50
26,2,1992,67
27,2,1992,66
28,2,1992,84
29,2,1992,40
1,3,1992,53
2,3,1992,58
3,3,1992,73
4,3,1992,48
5,3,1992,53
6,3,1992,72
7,3,1992,41
8,3,1992,64
9,3,1992,55
10,3,1992,61
11,3,1992,64
12,3,1992,50
13,3,1992,64
14,3,1992,40
15,3,1992,57
16,3,1992,60
17,3,1992,68
18,3,1992,50
19,3,1992,46
20,3,1992,56
21,3,1992,55
22,3,1992,48
23,3,1992,56
24,3,1992,50
25,3,1992,60
26,3,1992,60
27,3,1992,67
28,3,1992,52
29,3,1992,50
30,3,1992,78
31,3,1992,45
1,4,1992,73
2,4,1992,57
3,4,1992,50
4,4,1992,56
5,4,1992,49
6,4,1992,41
7,4,1992,43
8,4,1992,53
9,4,1992,41
10,4,1992,59
11,4,1992,54
12,4,1992,46
13,4,1992,54
14,4,1992,73
15,4,1992,55
16,4,1992,55
17,4,1992,50
18,4,1992,53
19,4,1992,61
20,4,1992,55
21,4,1992,76
22,4,1992,54
23,4,1992,62
24,4,1992,59
25,4,1992,55
26,4,1992,32
27,4,1992,45
28,4,1992,71
29,4,1992,59
30,4,1992,55
1,5,1992,57
2,5,1992,35
3,5,1992,41
4,5,1992,45
5,5,1992,62
6,5,1992,51
7,5,1992,61
8,5,1992,55
9,5,1992,54
10,5,1992,51
11,5,1992,49
12,5,1992,61
13,5,1992,60
14,5,1992,53
15,5,1992,71
16,5,1992,51
17,5,1992,52
18,5,1992,61
19,5,1992,45
20,5,1992,57
21,5,1992,45
22,5,1992,50
23,5,1992,53
24,5,1992,49
25,5,1992,70
26,5,1992,55
27,5,1992,60
28,5,1992,57
29,5,1992,66
30,5,1992,60
31,5,1992,54
1,6,1992,69
2,6,1992,64
3,6,1992,57
4,6,1992,41
5,6,1992,45
6,6,1992,47
7,6,1992,40
8,6,1992,65
9,6,1992,53
10,6,1992,58
11,6,1992,55
12,6,1992,51
13,6,1992,42
14,6,1992,50
15,6,1992,52
16,6,1992,64
17,6,1992,65
18,6,1992,56
19,6,1992,68
20,6,1992,57
21,6,1992,59
22,6,1992,51
23,6,1992,74
24,6,1992,75
25,6,1992,59
26,6,1992,50
27,6,1992,43
28,6,1992,50
29,6,1992,50
30,6,1992,52
1,7,1992,39
2,7,1992,46
3,7,1992,57
4,7,1992,53
5,7,1992,48
6,7,1992,42
7,7,1992,57
8,7,1992,47
9,7,1992,35
10,7,1992,47
11,7,1992,50
12,7,1992,66
13,7,1992,63
14,7,1992,51
15,7,1992,58
16,7,1992,55
17,7,1992,50
18,7,1992,43
19,7,1992,50
20,7,1992,45
21,7,1992,73
22,7,1992,68
23,7,1992,51
24,7,1992,68
25,7,1992,60
26,7,1992,48
27,7,1992,43
28,7,1992,54
29,7,1992,49
30,7,1992,64
31,7,1992,52
1,8,1992,71
2,8,1992,41
3,8,1992,55
4,8,1992,53
5,8,1992,64
6,8,1992,53
7,8,1992,52
8,8,1992,53
9,8,1992,39
10,8,1992,54
11,8,1992,63
12,8,1992,50
13,8,1992,50
14,8,1992,55
15,8,1992,59
16,8,1992,53
17,8,1992,67
18,8,1992,53
19,8,1992,52
20,8,1992,44
21,8,1992,42
22,8,1992,50
23,8,1992,49
24,8,1992,52
25,8,1992,41
26,8,1992,53
27,8,1992,45
28,8,1992,47
29,8,1992,50
30,8,1992,32
31,8,1992,50
1,9,1992,68
2,9,1992,47
3,9,1992,33
4,9,1992,38
5,9,1992,52
6,9,1992,43
7,9,1992,43
