dd,mm,yy,occurrence
6,7,1967,19
7,7,1967,24
8,7,1967,11
9,7,1967,14
10,7,1967,18
11,7,1967,11
12,7,1967,16
13,7,1967,10
14,7,1967,14
15,7,1967,20
16,7,1967,14
17,7,1967,13
18,7,1967,23
19,7,1967,12
20,7,1967,10
21,7,1967,19
22,7,1967,14
23,7,1967,13
24,7,1967,19
25,7,1967,13
26,7,1967,13
27,7,1967,22
28,7,1967,10
29,7,1967,9
30,7,1967,12
31,7,1967,20
1,8,1967,24
2,8,1967,19
3,8,1967,13
4,8,1967,24
5,8,1967,24
6,8,1967,22
7,8,1967,16
8,8,1967,22
9,8,1967,12
10,8,1967,22
11,8,1967,17
12,8,1967,18
13,8,1967,16
14,8,1967,14
15,8,1967,16
16,8,1967,19
17,8,1967,16
18,8,1967,23
19,8,1967,18
20,8,1967,12
21,8,1967,17
22,8,1967,18
23,8,1967,18
24,8,1967,13
25,8,1967,14
26,8,1967,18
27,8,1967,14
28,8,1967,19
29,8,1967,17
30,8,1967,20
31,8,1967,10
1,9,1967,16
2,9,1967,12
3,9,1967,13
4,9,1967,13
5,9,1967,13
6,9,1967,21
7,9,1967,15
8,9,1967,20
9,9,1967,14
10,9,1967,24
11,9,1967,15
12,9,1967,19
13,9,1967,17
14,9,1967,13
15,9,1967,12
16,9,1967,16
17,9,1967,10
18,9,1967,13
19,9,1967,21
20,9,1967,14
21,9,1967,19
22,9,1967,15
23,9,1967,15
24,9,1967,13
25,9,1967,21
26,9,1967,15
27,9,1967,12
28,9,1967,13
29,9,1967,15
30,9,1967,16
1,10,1967,17
2,10,1967,10
3,10,1967,11
4,10,1967,19
5,10,1967,14
6,10,1967,16
7,10,1967,14
8,10,1967,11
9,10,1967,11
10,10,1967,31
11,10,1967,14
12,10,1967,10
13,10,1967,9
14,10,1967,12
15,10,1967,14
16,10,1967,11
17,10,1967,12
18,10,1967,10
19,10,1967,19
20,10,1967,11
21,10,1967,15
22,10,1967,15
23,10,1967,11
24,10,1967,11
25,10,1967,15
26,10,1967,13
27,10,1967,17
28,10,1967,15
29,10,1967,10
30,10,1967,20
31,10,1967,9
1,11,1967,17
2,11,1967,12
3,11,1967,10
4,11,1967,12
5,11,1967,11
6,11,1967,16
7,11,1967,10
8,11,1967,7
9,11,1967,7
10,11,1967,14
11,11,1967,18
12,11,1967,18
13,11,1967,12
14,11,1967,14
15,11,1967,12
16,11,1967,19
17,11,1967,24
18,11,1967,14
19,11,1967,11
20,11,1967,14
21,11,1967,19
22,11,1967,19
23,11,1967,16
24,11,1967,21
25,11,1967,14
26,11,1967,11
27,11,1967,17
28,11,1967,20
29,11,1967,14
30,11,1967,19
1,12,1967,21
2,12,1967,19
3,12,1967,10
4,12,1967,20
5,12,1967,14
6,12,1967,11
7,12,1967,7
8,12,1967,16
9,12,1967,14
10,12,1967,13
11,12,1967,19
12,12,1967,24
13,12,1967,16
14,12,1967,12
15,12,1967,17
16,12,1967,13
17,12,1967,8
18,12,1967,12
19,12,1967,18
20,12,1967,12
21,12,1967,20
22,12,1967,11
23,12,1967,15
24,12,1967,16
25,12,1967,11
26,12,1967,16
27,12,1967,25
28,12,1967,11
29,12,1967,16
30,12,1967,17
31,12,1967,18
