dd,mm,yy,occurrence
15,7,1998,23
16,7,1998,22
17,7,1998,22
18,7,1998,17
19,7,1998,15
20,7,1998,26
21,7,1998,22
22,7,1998,21
23,7,1998,22
24,7,1998,17
25,7,1998,14
26,7,1998,17
27,7,1998,15
28,7,1998,12
29,7,1998,16
30,7,1998,16
31,7,1998,17
1,8,1998,27
2,8,1998,23
3,8,1998,24
4,8,1998,30
5,8,1998,26
6,8,1998,29
7,8,1998,24
8,8,1998,14
9,8,1998,19
10,8,1998,15
11,8,1998,27
12,8,1998,22
13,8,1998,15
14,8,1998,27
15,8,1998,36
16,8,1998,17
17,8,1998,20
18,8,1998,28
19,8,1998,20
20,8,1998,42
21,8,1998,23
22,8,1998,11
23,8,1998,17
24,8,1998,13
25,8,1998,19
26,8,1998,16
27,8,1998,19
28,8,1998,26
29,8,1998,19
30,8,1998,15
31,8,1998,17
1,9,1998,19
2,9,1998,20
3,9,1998,16
4,9,1998,25
5,9,1998,14
6,9,1998,16
7,9,1998,13
8,9,1998,27
9,9,1998,19
10,9,1998,27
11,9,1998,25
12,9,1998,22
13,9,1998,18
14,9,1998,19
15,9,1998,18
16,9,1998,23
17,9,1998,21
18,9,1998,21
19,9,1998,13
20,9,1998,16
21,9,1998,19
22,9,1998,25
23,9,1998,27
24,9,1998,22
25,9,1998,25
26,9,1998,19
27,9,1998,11
28,9,1998,13
29,9,1998,29
30,9,1998,15
1,10,1998,22
2,10,1998,12
3,10,1998,18
4,10,1998,10
5,10,1998,20
6,10,1998,26
7,10,1998,21
8,10,1998,19
9,10,1998,16
10,10,1998,21
11,10,1998,9
12,10,1998,17
13,10,1998,10
14,10,1998,18
15,10,1998,20
16,10,1998,8
17,10,1998,14
18,10,1998,23
19,10,1998,14
20,10,1998,25
21,10,1998,14
22,10,1998,15
23,10,1998,28
24,10,1998,21
25,10,1998,16
26,10,1998,19
27,10,1998,13
28,10,1998,14
29,10,1998,14
30,10,1998,16
31,10,1998,20
1,11,1998,10
2,11,1998,13
3,11,1998,17
4,11,1998,13
5,11,1998,23
6,11,1998,17
7,11,1998,22
8,11,1998,17
9,11,1998,12
10,11,1998,16
11,11,1998,17
12,11,1998,19
13,11,1998,13
14,11,1998,20
15,11,1998,16
16,11,1998,17
17,11,1998,15
18,11,1998,19
19,11,1998,12
20,11,1998,20
21,11,1998,24
22,11,1998,17
23,11,1998,21
24,11,1998,23
25,11,1998,17
26,11,1998,27
27,11,1998,22
28,11,1998,13
29,11,1998,7
30,11,1998,10
1,12,1998,20
2,12,1998,18
3,12,1998,21
4,12,1998,19
5,12,1998,10
6,12,1998,15
7,12,1998,16
8,12,1998,17
9,12,1998,16
10,12,1998,16
11,12,1998,19
12,12,1998,16
13,12,1998,22
14,12,1998,17
15,12,1998,24
16,12,1998,27
17,12,1998,22
18,12,1998,19
19,12,1998,8
20,12,1998,18
21,12,1998,26
22,12,1998,24
23,12,1998,27
24,12,1998,25
25,12,1998,17
26,12,1998,27
27,12,1998,16
28,12,1998,15
29,12,1998,17
30,12,1998,32
31,12,1998,13
