dd,mm,yy,occurrence
1,1,1984,129
2,1,1984,93
3,1,1984,60
4,1,1984,39
5,1,1984,50
6,1,1984,53
7,1,1984,42
8,1,1984,46
9,1,1984,49
10,1,1984,50
11,1,1984,47
12,1,1984,49
13,1,1984,60
14,1,1984,47
15,1,1984,53
16,1,1984,47
17,1,1984,52
18,1,1984,68
19,1,1984,45
20,1,1984,58
21,1,1984,53
22,1,1984,51
23,1,1984,64
24,1,1984,51
25,1,1984,51
26,1,1984,48
27,1,1984,51
28,1,1984,51
29,1,1984,54
30,1,1984,49
31,1,1984,53
1,2,1984,65
2,2,1984,100
3,2,1984,51
4,2,1984,53
5,2,1984,41
6,2,1984,56
7,2,1984,57
8,2,1984,51
9,2,1984,51
10,2,1984,57
11,2,1984,64
12,2,1984,70
13,2,1984,59
14,2,1984,60
15,2,1984,61
16,2,1984,53
17,2,1984,49
18,2,1984,80
19,2,1984,55
20,2,1984,45
21,2,1984,65
22,2,1984,64
23,2,1984,62
24,2,1984,53
25,2,1984,64
26,2,1984,49
27,2,1984,52
28,2,1984,67
29,2,1984,51
1,3,1984,75
2,3,1984,103
3,3,1984,64
4,3,1984,57
5,3,1984,57
6,3,1984,59
7,3,1984,55
8,3,1984,40
9,3,1984,48
10,3,1984,56
11,3,1984,59
12,3,1984,60
13,3,1984,49
14,3,1984,63
15,3,1984,60
16,3,1984,49
17,3,1984,58
18,3,1984,44
19,3,1984,47
20,3,1984,51
21,3,1984,67
22,3,1984,77
23,3,1984,53
24,3,1984,53
25,3,1984,66
26,3,1984,69
27,3,1984,59
28,3,1984,62
29,3,1984,47
30,3,1984,52
31,3,1984,50
1,4,1984,52
2,4,1984,104
3,4,1984,66
4,4,1984,63
5,4,1984,57
6,4,1984,62
7,4,1984,57
8,4,1984,54
9,4,1984,50
10,4,1984,66
11,4,1984,47
12,4,1984,62
13,4,1984,62
14,4,1984,57
15,4,1984,57
16,4,1984,58
17,4,1984,61
18,4,1984,56
19,4,1984,47
20,4,1984,53
21,4,1984,54
22,4,1984,50
23,4,1984,55
24,4,1984,65
25,4,1984,69
26,4,1984,59
27,4,1984,48
28,4,1984,45
29,4,1984,63
30,4,1984,52
1,5,1984,53
2,5,1984,88
3,5,1984,60
4,5,1984,63
5,5,1984,55
6,5,1984,42
7,5,1984,53
8,5,1984,52
9,5,1984,66
10,5,1984,58
11,5,1984,77
12,5,1984,51
13,5,1984,45
14,5,1984,49
15,5,1984,44
16,5,1984,51
17,5,1984,50
18,5,1984,56
19,5,1984,51
20,5,1984,58
21,5,1984,58
22,5,1984,58
23,5,1984,61
24,5,1984,53
25,5,1984,65
26,5,1984,46
27,5,1984,61
28,5,1984,59
29,5,1984,56
30,5,1984,53
31,5,1984,48
1,6,1984,61
2,6,1984,90
3,6,1984,65
4,6,1984,67
5,6,1984,54
6,6,1984,55
7,6,1984,56
8,6,1984,53
9,6,1984,52
10,6,1984,67
11,6,1984,65
12,6,1984,67
13,6,1984,57
14,6,1984,57
15,6,1984,63
16,6,1984,61
17,6,1984,48
18,6,1984,56
19,6,1984,56
20,6,1984,62
21,6,1984,51
22,6,1984,69
23,6,1984,49
24,6,1984,66
25,6,1984,54
26,6,1984,46
27,6,1984,61
28,6,1984,61
29,6,1984,68
30,6,1984,56
1,7,1984,64
2,7,1984,96
3,7,1984,66
4,7,1984,50
5,7,1984,78
6,7,1984,65
7,7,1984,71
8,7,1984,51
9,7,1984,57
10,7,1984,58
11,7,1984,66
12,7,1984,70
13,7,1984,75
14,7,1984,50
15,7,1984,64
16,7,1984,42
17,7,1984,62
18,7,1984,48
19,7,1984,57
20,7,1984,58
21,7,1984,51
22,7,1984,65
23,7,1984,55
24,7,1984,49
25,7,1984,55
26,7,1984,65
27,7,1984,56
28,7,1984,60
29,7,1984,45
30,7,1984,48
31,7,1984,56
1,8,1984,56
2,8,1984,107
3,8,1984,62
4,8,1984,50
5,8,1984,48
6,8,1984,54
7,8,1984,61
8,8,1984,56
9,8,1984,53
10,8,1984,54
11,8,1984,67
12,8,1984,73
13,8,1984,60
14,8,1984,51
15,8,1984,62
16,8,1984,53
17,8,1984,64
18,8,1984,48
19,8,1984,59
20,8,1984,52
21,8,1984,50
22,8,1984,45
23,8,1984,60
24,8,1984,50
25,8,1984,49
26,8,1984,43
27,8,1984,47
28,8,1984,63
29,8,1984,44
30,8,1984,76
31,8,1984,42
1,9,1984,64
2,9,1984,87
3,9,1984,56
4,9,1984,41
5,9,1984,52
6,9,1984,44
7,9,1984,52
8,9,1984,57
9,9,1984,52
10,9,1984,72
11,9,1984,71
12,9,1984,54
13,9,1984,66
14,9,1984,54
15,9,1984,51
16,9,1984,57
17,9,1984,60
18,9,1984,64
19,9,1984,55
20,9,1984,58
21,9,1984,63
22,9,1984,61
23,9,1984,58
24,9,1984,60
25,9,1984,60
26,9,1984,62
27,9,1984,66
28,9,1984,60
29,9,1984,57
