dd,mm,yy,occurrence
1,1,2000,329
2,1,2000,20
3,1,2000,19
4,1,2000,19
5,1,2000,20
6,1,2000,15
7,1,2000,22
8,1,2000,12
9,1,2000,19
10,1,2000,29
11,1,2000,21
12,1,2000,20
13,1,2000,26
14,1,2000,21
15,1,2000,23
16,1,2000,19
17,1,2000,22
18,1,2000,13
19,1,2000,15
20,1,2000,22
21,1,2000,26
22,1,2000,16
23,1,2000,15
24,1,2000,19
25,1,2000,16
26,1,2000,24
27,1,2000,25
28,1,2000,16
29,1,2000,9
30,1,2000,19
31,1,2000,20
1,2,2000,34
2,2,2000,29
3,2,2000,20
4,2,2000,20
5,2,2000,16
6,2,2000,10
7,2,2000,10
8,2,2000,16
9,2,2000,18
10,2,2000,25
11,2,2000,18
12,2,2000,16
13,2,2000,14
14,2,2000,14
15,2,2000,28
16,2,2000,21
17,2,2000,24
18,2,2000,14
19,2,2000,15
20,2,2000,12
21,2,2000,19
22,2,2000,12
23,2,2000,25
24,2,2000,18
25,2,2000,18
26,2,2000,15
27,2,2000,17
28,2,2000,19
29,2,2000,16
1,3,2000,39
2,3,2000,27
3,3,2000,27
4,3,2000,11
5,3,2000,11
6,3,2000,18
7,3,2000,13
8,3,2000,22
9,3,2000,23
10,3,2000,29
11,3,2000,17
12,3,2000,9
13,3,2000,14
14,3,2000,22
15,3,2000,11
16,3,2000,19
17,3,2000,12
18,3,2000,16
19,3,2000,12
20,3,2000,22
21,3,2000,14
22,3,2000,24
23,3,2000,14
24,3,2000,25
25,3,2000,22
26,3,2000,14
27,3,2000,14
28,3,2000,20
29,3,2000,22
30,3,2000,13
31,3,2000,16
1,4,2000,49
2,4,2000,13
3,4,2000,18
4,4,2000,23
5,4,2000,23
6,4,2000,18
7,4,2000,11
8,4,2000,12
9,4,2000,17
10,4,2000,10
11,4,2000,19
12,4,2000,23
13,4,2000,15
14,4,2000,18
15,4,2000,21
16,4,2000,20
17,4,2000,24
18,4,2000,9
19,4,2000,21
20,4,2000,23
21,4,2000,18
22,4,2000,8
23,4,2000,10
24,4,2000,19
25,4,2000,22
26,4,2000,25
27,4,2000,19
28,4,2000,18
29,4,2000,19
30,4,2000,11
1,5,2000,24
2,5,2000,11
3,5,2000,20
4,5,2000,16
5,5,2000,31
6,5,2000,23
7,5,2000,18
8,5,2000,17
9,5,2000,8
10,5,2000,24
11,5,2000,25
12,5,2000,24
13,5,2000,24
14,5,2000,24
15,5,2000,17
16,5,2000,21
17,5,2000,18
18,5,2000,19
19,5,2000,18
20,5,2000,12
21,5,2000,14
22,5,2000,16
23,5,2000,26
24,5,2000,19
25,5,2000,17
26,5,2000,15
27,5,2000,14
28,5,2000,14
29,5,2000,26
30,5,2000,20
31,5,2000,13
1,6,2000,28
2,6,2000,14
3,6,2000,20
4,6,2000,7
5,6,2000,23
6,6,2000,20
7,6,2000,23
8,6,2000,18
9,6,2000,15
10,6,2000,18
11,6,2000,12
12,6,2000,10
13,6,2000,16
14,6,2000,15
15,6,2000,20
16,6,2000,16
17,6,2000,15
18,6,2000,15
19,6,2000,13
20,6,2000,19
21,6,2000,15
22,6,2000,18
23,6,2000,16
24,6,2000,12
25,6,2000,20
26,6,2000,20
27,6,2000,19
28,6,2000,19
29,6,2000,27
30,6,2000,16
1,7,2000,31
2,7,2000,16
3,7,2000,22
4,7,2000,18
5,7,2000,13
6,7,2000,15
7,7,2000,23
8,7,2000,13
9,7,2000,11
10,7,2000,24
11,7,2000,17
12,7,2000,27
13,7,2000,17
14,7,2000,19
15,7,2000,17
16,7,2000,15
17,7,2000,18
18,7,2000,19
19,7,2000,18
20,7,2000,21
21,7,2000,10
22,7,2000,12
23,7,2000,13
24,7,2000,17
25,7,2000,11
26,7,2000,14
27,7,2000,20
28,7,2000,15
29,7,2000,18
30,7,2000,11
31,7,2000,15
1,8,2000,25
2,8,2000,16
3,8,2000,17
4,8,2000,18
5,8,2000,24
6,8,2000,14
7,8,2000,26
8,8,2000,20
9,8,2000,12
10,8,2000,24
11,8,2000,13
12,8,2000,21
13,8,2000,16
14,8,2000,22
15,8,2000,13
16,8,2000,21
17,8,2000,19
18,8,2000,20
19,8,2000,20
20,8,2000,14
21,8,2000,13
22,8,2000,17
23,8,2000,17
24,8,2000,15
25,8,2000,17
26,8,2000,16
27,8,2000,11
28,8,2000,15
29,8,2000,10
30,8,2000,10
31,8,2000,25
1,9,2000,44
2,9,2000,16
3,9,2000,17
4,9,2000,17
5,9,2000,15
6,9,2000,12
7,9,2000,17
8,9,2000,16
9,9,2000,21
10,9,2000,21
11,9,2000,14
12,9,2000,25
13,9,2000,21
14,9,2000,17
15,9,2000,19
16,9,2000,17
17,9,2000,14
18,9,2000,17
19,9,2000,13
20,9,2000,13
21,9,2000,22
22,9,2000,22
23,9,2000,15
24,9,2000,14
25,9,2000,15
26,9,2000,14
27,9,2000,21
28,9,2000,16
29,9,2000,20
30,9,2000,17
1,10,2000,22
2,10,2000,15
3,10,2000,7
4,10,2000,12
5,10,2000,19
6,10,2000,12
7,10,2000,10
8,10,2000,16
9,10,2000,10
10,10,2000,10
11,10,2000,9
12,10,2000,13
13,10,2000,11
14,10,2000,14
15,10,2000,23
16,10,2000,15
17,10,2000,20
18,10,2000,7
19,10,2000,9
20,10,2000,14
21,10,2000,12
22,10,2000,22
23,10,2000,12
24,10,2000,11
25,10,2000,10
26,10,2000,17
