dd,mm,yy,occurrence
1,1,1966,51
2,1,1966,18
3,1,1966,11
4,1,1966,12
5,1,1966,17
6,1,1966,12
7,1,1966,19
8,1,1966,10
9,1,1966,16
10,1,1966,18
11,1,1966,22
12,1,1966,20
13,1,1966,14
14,1,1966,12
15,1,1966,20
16,1,1966,14
17,1,1966,23
18,1,1966,21
19,1,1966,16
20,1,1966,14
21,1,1966,17
22,1,1966,23
23,1,1966,28
24,1,1966,12
25,1,1966,17
26,1,1966,23
27,1,1966,15
28,1,1966,20
29,1,1966,16
30,1,1966,19
31,1,1966,17
1,2,1966,21
2,2,1966,18
3,2,1966,14
4,2,1966,22
5,2,1966,20
6,2,1966,21
7,2,1966,19
8,2,1966,10
9,2,1966,18
10,2,1966,15
11,2,1966,21
12,2,1966,29
13,2,1966,18
14,2,1966,12
15,2,1966,16
16,2,1966,17
17,2,1966,24
18,2,1966,26
19,2,1966,17
20,2,1966,12
21,2,1966,20
22,2,1966,17
23,2,1966,29
24,2,1966,7
25,2,1966,19
26,2,1966,18
27,2,1966,21
28,2,1966,24
1,3,1966,31
2,3,1966,24
3,3,1966,25
4,3,1966,24
5,3,1966,14
6,3,1966,9
7,3,1966,12
8,3,1966,32
9,3,1966,14
10,3,1966,18
11,3,1966,22
12,3,1966,14
13,3,1966,15
14,3,1966,15
15,3,1966,13
16,3,1966,25
17,3,1966,16
18,3,1966,25
19,3,1966,21
20,3,1966,18
21,3,1966,26
22,3,1966,16
23,3,1966,21
24,3,1966,13
25,3,1966,14
26,3,1966,15
27,3,1966,19
28,3,1966,20
29,3,1966,15
30,3,1966,10
31,3,1966,11
1,4,1966,24
2,4,1966,21
3,4,1966,21
4,4,1966,16
5,4,1966,19
6,4,1966,12
7,4,1966,8
8,4,1966,17
9,4,1966,24
10,4,1966,16
11,4,1966,14
12,4,1966,18
13,4,1966,18
14,4,1966,21
15,4,1966,20
16,4,1966,13
17,4,1966,15
18,4,1966,23
19,4,1966,21
20,4,1966,14
21,4,1966,19
22,4,1966,30
23,4,1966,19
24,4,1966,18
25,4,1966,20
26,4,1966,21
27,4,1966,18
28,4,1966,17
29,4,1966,12
30,4,1966,9
1,5,1966,28
2,5,1966,15
3,5,1966,15
4,5,1966,17
5,5,1966,15
6,5,1966,11
7,5,1966,7
8,5,1966,18
9,5,1966,20
10,5,1966,24
11,5,1966,21
12,5,1966,21
13,5,1966,16
14,5,1966,10
15,5,1966,17
16,5,1966,11
17,5,1966,24
18,5,1966,17
19,5,1966,13
20,5,1966,17
21,5,1966,17
22,5,1966,15
23,5,1966,19
24,5,1966,27
25,5,1966,14
26,5,1966,13
27,5,1966,13
28,5,1966,20
29,5,1966,18
30,5,1966,19
31,5,1966,12
1,6,1966,18
2,6,1966,18
3,6,1966,10
4,6,1966,17
5,6,1966,10
6,6,1966,26
7,6,1966,15
8,6,1966,22
9,6,1966,18
10,6,1966,24
11,6,1966,14
12,6,1966,12
13,6,1966,15
14,6,1966,17
15,6,1966,17
16,6,1966,25
17,6,1966,19
18,6,1966,13
19,6,1966,11
20,6,1966,12
21,6,1966,17
22,6,1966,20
23,6,1966,16
24,6,1966,15
25,6,1966,14
26,6,1966,17
27,6,1966,15
28,6,1966,17
29,6,1966,12
30,6,1966,12
1,7,1966,21
2,7,1966,18
3,7,1966,22
4,7,1966,21
5,7,1966,8
6,7,1966,18
7,7,1966,14
8,7,1966,15
9,7,1966,18
10,7,1966,23
11,7,1966,13
12,7,1966,14
13,7,1966,18
14,7,1966,14
15,7,1966,15
16,7,1966,13
17,7,1966,18
18,7,1966,17
19,7,1966,21
20,7,1966,16
21,7,1966,16
22,7,1966,16
23,7,1966,15
24,7,1966,9
25,7,1966,12
26,7,1966,20
27,7,1966,12
28,7,1966,17
29,7,1966,14
30,7,1966,17
31,7,1966,20
1,8,1966,32
2,8,1966,9
3,8,1966,16
4,8,1966,17
5,8,1966,8
6,8,1966,19
7,8,1966,18
8,8,1966,13
9,8,1966,21
10,8,1966,17
11,8,1966,16
12,8,1966,11
13,8,1966,19
14,8,1966,18
15,8,1966,21
16,8,1966,18
17,8,1966,23
18,8,1966,10
19,8,1966,17
20,8,1966,14
21,8,1966,14
22,8,1966,15
23,8,1966,18
24,8,1966,16
25,8,1966,8
26,8,1966,15
27,8,1966,19
28,8,1966,14
29,8,1966,12
30,8,1966,12
31,8,1966,20
1,9,1966,28
2,9,1966,13
3,9,1966,8
4,9,1966,10
5,9,1966,22
6,9,1966,17
7,9,1966,13
8,9,1966,18
9,9,1966,13
10,9,1966,11
11,9,1966,14
12,9,1966,20
13,9,1966,11
14,9,1966,11
15,9,1966,15
16,9,1966,16
17,9,1966,20
18,9,1966,19
19,9,1966,13
20,9,1966,14
21,9,1966,20
22,9,1966,14
23,9,1966,23
24,9,1966,14
25,9,1966,17
26,9,1966,20
27,9,1966,14
28,9,1966,15
29,9,1966,11
30,9,1966,17
1,10,1966,13
2,10,1966,16
3,10,1966,16
4,10,1966,7
5,10,1966,11
6,10,1966,22
7,10,1966,9
8,10,1966,13
9,10,1966,20
10,10,1966,10
11,10,1966,13
12,10,1966,5
13,10,1966,13
14,10,1966,18
15,10,1966,22
16,10,1966,7
17,10,1966,12
18,10,1966,12
19,10,1966,11
20,10,1966,22
21,10,1966,22
22,10,1966,11
23,10,1966,16
24,10,1966,8
25,10,1966,16
26,10,1966,12
27,10,1966,9
28,10,1966,13
29,10,1966,12
30,10,1966,13
31,10,1966,16
1,11,1966,15
2,11,1966,14
3,11,1966,16
4,11,1966,19
5,11,1966,13
6,11,1966,16
7,11,1966,19
8,11,1966,12
9,11,1966,21
10,11,1966,21
11,11,1966,14
12,11,1966,13
13,11,1966,11
14,11,1966,10
15,11,1966,19
16,11,1966,12
17,11,1966,10
18,11,1966,20
19,11,1966,15
20,11,1966,14
21,11,1966,17
22,11,1966,15
23,11,1966,4
24,11,1966,11
25,11,1966,19
26,11,1966,18
27,11,1966,12
28,11,1966,11
29,11,1966,24
30,11,1966,12
1,12,1966,17
2,12,1966,16
3,12,1966,12
4,12,1966,17
5,12,1966,16
6,12,1966,16
7,12,1966,16
8,12,1966,12
9,12,1966,14
10,12,1966,18
11,12,1966,14
12,12,1966,24
13,12,1966,15
14,12,1966,14
15,12,1966,13
16,12,1966,16
17,12,1966,17
18,12,1966,14
19,12,1966,12
20,12,1966,14
21,12,1966,11
22,12,1966,17
23,12,1966,10
24,12,1966,17
25,12,1966,9
26,12,1966,18
27,12,1966,21
28,12,1966,17
29,12,1966,10
30,12,1966,13
31,12,1966,16
