dd,mm,yy,occurrence
10,8,1961,12
11,8,1961,7
12,8,1961,22
13,8,1961,15
14,8,1961,14
15,8,1961,19
16,8,1961,17
17,8,1961,13
18,8,1961,17
19,8,1961,10
20,8,1961,17
21,8,1961,19
22,8,1961,11
23,8,1961,8
24,8,1961,17
25,8,1961,14
26,8,1961,12
27,8,1961,17
28,8,1961,23
29,8,1961,11
30,8,1961,24
31,8,1961,13
1,9,1961,16
2,9,1961,14
3,9,1961,17
4,9,1961,21
5,9,1961,13
6,9,1961,18
7,9,1961,11
8,9,1961,11
9,9,1961,19
10,9,1961,22
11,9,1961,16
12,9,1961,23
13,9,1961,13
14,9,1961,12
15,9,1961,8
16,9,1961,16
17,9,1961,20
18,9,1961,13
19,9,1961,19
20,9,1961,14
21,9,1961,15
22,9,1961,10
23,9,1961,13
24,9,1961,18
25,9,1961,8
26,9,1961,23
27,9,1961,10
28,9,1961,11
29,9,1961,12
30,9,1961,8
1,10,1961,17
2,10,1961,12
3,10,1961,10
4,10,1961,12
5,10,1961,10
6,10,1961,14
7,10,1961,11
8,10,1961,16
9,10,1961,12
10,10,1961,6
11,10,1961,16
12,10,1961,7
13,10,1961,7
14,10,1961,10
15,10,1961,12
16,10,1961,12
17,10,1961,8
18,10,1961,17
19,10,1961,15
20,10,1961,7
21,10,1961,11
22,10,1961,13
23,10,1961,11
24,10,1961,14
25,10,1961,8
26,10,1961,10
27,10,1961,16
28,10,1961,13
29,10,1961,12
30,10,1961,30
31,10,1961,8
1,11,1961,17
2,11,1961,14
3,11,1961,14
4,11,1961,12
5,11,1961,19
6,11,1961,8
7,11,1961,17
8,11,1961,14
9,11,1961,13
10,11,1961,12
11,11,1961,10
12,11,1961,17
13,11,1961,16
14,11,1961,19
15,11,1961,9
16,11,1961,18
17,11,1961,17
18,11,1961,14
19,11,1961,17
20,11,1961,11
21,11,1961,13
22,11,1961,15
23,11,1961,14
24,11,1961,25
25,11,1961,21
26,11,1961,13
27,11,1961,16
28,11,1961,24
29,11,1961,10
30,11,1961,17
1,12,1961,14
2,12,1961,16
3,12,1961,15
4,12,1961,11
5,12,1961,14
6,12,1961,11
7,12,1961,11
8,12,1961,10
9,12,1961,11
10,12,1961,16
11,12,1961,15
12,12,1961,12
13,12,1961,10
14,12,1961,16
15,12,1961,11
16,12,1961,16
17,12,1961,15
18,12,1961,16
19,12,1961,14
20,12,1961,12
21,12,1961,10
22,12,1961,17
23,12,1961,15
24,12,1961,14
25,12,1961,11
26,12,1961,12
27,12,1961,17
28,12,1961,12
29,12,1961,16
30,12,1961,9
31,12,1961,9
