dd,mm,yy,occurrence
1,5,2001,14
2,5,2001,11
3,5,2001,9
4,5,2001,16
5,5,2001,18
6,5,2001,11
7,5,2001,17
8,5,2001,9
9,5,2001,13
10,5,2001,11
11,5,2001,12
12,5,2001,9
13,5,2001,10
14,5,2001,12
15,5,2001,15
16,5,2001,14
17,5,2001,16
18,5,2001,10
19,5,2001,11
20,5,2001,7
21,5,2001,10
22,5,2001,15
23,5,2001,4
24,5,2001,17
25,5,2001,10
26,5,2001,12
27,5,2001,8
28,5,2001,9
29,5,2001,11
30,5,2001,11
31,5,2001,12
1,6,2001,15
2,6,2001,8
3,6,2001,15
4,6,2001,14
5,6,2001,13
6,6,2001,9
7,6,2001,16
8,6,2001,9
9,6,2001,8
10,6,2001,14
11,6,2001,14
12,6,2001,19
13,6,2001,20
14,6,2001,13
15,6,2001,10
16,6,2001,5
17,6,2001,12
18,6,2001,15
19,6,2001,14
20,6,2001,14
21,6,2001,12
22,6,2001,12
23,6,2001,9
24,6,2001,6
25,6,2001,7
26,6,2001,19
27,6,2001,7
28,6,2001,10
29,6,2001,15
30,6,2001,9
1,7,2001,7
2,7,2001,10
3,7,2001,8
4,7,2001,15
5,7,2001,12
6,7,2001,16
7,7,2001,9
8,7,2001,14
9,7,2001,11
10,7,2001,15
11,7,2001,17
12,7,2001,16
13,7,2001,14
14,7,2001,14
15,7,2001,7
16,7,2001,14
17,7,2001,9
18,7,2001,13
19,7,2001,9
20,7,2001,7
21,7,2001,14
22,7,2001,8
23,7,2001,7
24,7,2001,16
25,7,2001,9
26,7,2001,6
27,7,2001,9
28,7,2001,4
29,7,2001,10
30,7,2001,18
31,7,2001,11
1,8,2001,12
2,8,2001,9
3,8,2001,13
4,8,2001,11
5,8,2001,11
6,8,2001,5
7,8,2001,9
8,8,2001,15
9,8,2001,9
10,8,2001,21
11,8,2001,6
12,8,2001,9
13,8,2001,10
14,8,2001,10
15,8,2001,7
16,8,2001,7
17,8,2001,18
18,8,2001,8
19,8,2001,13
20,8,2001,8
21,8,2001,13
22,8,2001,18
23,8,2001,8
24,8,2001,10
25,8,2001,7
26,8,2001,10
27,8,2001,14
28,8,2001,9
29,8,2001,13
30,8,2001,9
31,8,2001,13
1,9,2001,13
2,9,2001,5
3,9,2001,6
4,9,2001,12
5,9,2001,11
6,9,2001,10
7,9,2001,8
8,9,2001,10
9,9,2001,14
10,9,2001,7
11,9,2001,29
12,9,2001,9
13,9,2001,14
14,9,2001,9
15,9,2001,13
16,9,2001,10
17,9,2001,7
18,9,2001,15
19,9,2001,12
20,9,2001,7
21,9,2001,12
22,9,2001,8
23,9,2001,8
24,9,2001,10
25,9,2001,12
26,9,2001,11
27,9,2001,9
28,9,2001,9
29,9,2001,14
30,9,2001,9
1,10,2001,10
2,10,2001,9
3,10,2001,9
4,10,2001,9
5,10,2001,12
6,10,2001,13
7,10,2001,10
8,10,2001,9
9,10,2001,9
10,10,2001,9
11,10,2001,9
12,10,2001,6
13,10,2001,10
14,10,2001,9
15,10,2001,8
16,10,2001,10
17,10,2001,16
18,10,2001,11
19,10,2001,14
20,10,2001,7
21,10,2001,15
22,10,2001,5
23,10,2001,10
24,10,2001,12
25,10,2001,8
26,10,2001,8
27,10,2001,12
28,10,2001,6
29,10,2001,14
30,10,2001,6
31,10,2001,9
1,11,2001,15
2,11,2001,15
3,11,2001,15
4,11,2001,7
5,11,2001,7
6,11,2001,13
7,11,2001,11
8,11,2001,9
9,11,2001,8
10,11,2001,12
11,11,2001,7
12,11,2001,15
13,11,2001,14
14,11,2001,10
15,11,2001,9
16,11,2001,11
17,11,2001,15
18,11,2001,9
19,11,2001,10
20,11,2001,13
21,11,2001,10
22,11,2001,6
23,11,2001,9
24,11,2001,12
25,11,2001,12
26,11,2001,11
27,11,2001,13
28,11,2001,14
29,11,2001,10
30,11,2001,9
1,12,2001,12
2,12,2001,9
3,12,2001,17
4,12,2001,13
5,12,2001,14
6,12,2001,8
7,12,2001,14
8,12,2001,12
9,12,2001,4
10,12,2001,12
11,12,2001,14
12,12,2001,9
13,12,2001,19
14,12,2001,9
15,12,2001,10
16,12,2001,4
17,12,2001,12
18,12,2001,12
19,12,2001,11
20,12,2001,5
21,12,2001,14
22,12,2001,7
23,12,2001,11
24,12,2001,8
25,12,2001,15
26,12,2001,11
27,12,2001,9
28,12,2001,5
29,12,2001,8
30,12,2001,3
31,12,2001,11
