dd,mm,yy,occurrence
1,1,1947,11
2,1,1947,8
3,1,1947,4
4,1,1947,3
5,1,1947,6
6,1,1947,4
7,1,1947,3
8,1,1947,6
9,1,1947,3
10,1,1947,2
11,1,1947,3
12,1,1947,5
13,1,1947,4
14,1,1947,5
15,1,1947,1
16,1,1947,4
17,1,1947,5
18,1,1947,4
19,1,1947,4
20,1,1947,2
21,1,1947,5
22,1,1947,3
23,1,1947,7
24,1,1947,0
25,1,1947,6
26,1,1947,2
27,1,1947,2
28,1,1947,3
29,1,1947,1
30,1,1947,4
31,1,1947,2
1,2,1947,4
2,2,1947,10
3,2,1947,1
4,2,1947,1
5,2,1947,8
6,2,1947,3
7,2,1947,5
8,2,1947,3
9,2,1947,7
10,2,1947,7
11,2,1947,7
12,2,1947,4
13,2,1947,1
14,2,1947,1
15,2,1947,1
16,2,1947,3
17,2,1947,5
18,2,1947,2
19,2,1947,4
20,2,1947,4
21,2,1947,6
22,2,1947,2
23,2,1947,4
24,2,1947,2
25,2,1947,5
26,2,1947,5
27,2,1947,3
28,2,1947,2
1,3,1947,3
2,3,1947,5
3,3,1947,4
4,3,1947,3
5,3,1947,2
6,3,1947,5
7,3,1947,1
8,3,1947,10
9,3,1947,6
10,3,1947,1
11,3,1947,5
12,3,1947,5
13,3,1947,2
14,3,1947,6
15,3,1947,2
16,3,1947,3
17,3,1947,4
18,3,1947,2
19,3,1947,3
20,3,1947,3
21,3,1947,4
22,3,1947,4
23,3,1947,2
24,3,1947,2
25,3,1947,5
26,3,1947,6
27,3,1947,1
28,3,1947,4
29,3,1947,9
30,3,1947,3
31,3,1947,2
1,4,1947,4
2,4,1947,2
3,4,1947,2
4,4,1947,7
5,4,1947,3
6,4,1947,2
7,4,1947,3
8,4,1947,5
9,4,1947,2
10,4,1947,3
11,4,1947,5
12,4,1947,0
13,4,1947,8
14,4,1947,4
15,4,1947,2
16,4,1947,3
17,4,1947,5
18,4,1947,3
19,4,1947,4
20,4,1947,4
21,4,1947,3
22,4,1947,3
23,4,1947,2
24,4,1947,4
25,4,1947,3
26,4,1947,1
27,4,1947,3
28,4,1947,3
29,4,1947,1
30,4,1947,3
1,5,1947,5
2,5,1947,2
3,5,1947,1
4,5,1947,2
5,5,1947,3
6,5,1947,1
7,5,1947,4
8,5,1947,4
9,5,1947,4
10,5,1947,8
11,5,1947,1
12,5,1947,6
13,5,1947,5
14,5,1947,2
15,5,1947,6
16,5,1947,2
17,5,1947,6
18,5,1947,4
19,5,1947,1
20,5,1947,3
21,5,1947,5
22,5,1947,2
23,5,1947,4
24,5,1947,3
25,5,1947,5
26,5,1947,3
27,5,1947,2
28,5,1947,6
29,5,1947,5
30,5,1947,2
31,5,1947,4
1,6,1947,6
2,6,1947,3
3,6,1947,1
4,6,1947,4
5,6,1947,1
6,6,1947,3
7,6,1947,2
8,6,1947,4
9,6,1947,3
10,6,1947,1
11,6,1947,4
12,6,1947,4
13,6,1947,3
14,6,1947,3
15,6,1947,6
16,6,1947,4
17,6,1947,7
18,6,1947,6
19,6,1947,4
20,6,1947,2
21,6,1947,3
22,6,1947,1
23,6,1947,1
24,6,1947,3
25,6,1947,1
26,6,1947,7
27,6,1947,3
28,6,1947,1
29,6,1947,2
30,6,1947,5
1,7,1947,5
2,7,1947,5
3,7,1947,5
4,7,1947,1
5,7,1947,2
6,7,1947,1
7,7,1947,3
8,7,1947,3
9,7,1947,4
10,7,1947,4
11,7,1947,4
12,7,1947,4
13,7,1947,7
14,7,1947,3
15,7,1947,4
16,7,1947,3
17,7,1947,4
18,7,1947,3
19,7,1947,4
20,7,1947,1
21,7,1947,5
22,7,1947,4
23,7,1947,0
24,7,1947,5
25,7,1947,3
26,7,1947,4
27,7,1947,1
28,7,1947,2
29,7,1947,6
30,7,1947,3
31,7,1947,6
1,8,1947,4
2,8,1947,1
3,8,1947,5
4,8,1947,3
5,8,1947,6
6,8,1947,4
7,8,1947,4
8,8,1947,0
9,8,1947,3
10,8,1947,2
11,8,1947,6
12,8,1947,2
13,8,1947,4
14,8,1947,2
15,8,1947,6
16,8,1947,1
17,8,1947,1
18,8,1947,2
19,8,1947,2
20,8,1947,0
21,8,1947,3
22,8,1947,2
23,8,1947,5
24,8,1947,2
25,8,1947,3
26,8,1947,2
27,8,1947,3
28,8,1947,3
29,8,1947,1
30,8,1947,1
31,8,1947,0
1,9,1947,1
2,9,1947,5
3,9,1947,3
4,9,1947,0
5,9,1947,5
6,9,1947,3
7,9,1947,3
8,9,1947,3
9,9,1947,1
10,9,1947,3
11,9,1947,2
12,9,1947,4
13,9,1947,3
14,9,1947,1
15,9,1947,3
16,9,1947,4
17,9,1947,2
18,9,1947,5
19,9,1947,5
20,9,1947,1
21,9,1947,1
22,9,1947,5
23,9,1947,6
24,9,1947,4
25,9,1947,0
26,9,1947,3
27,9,1947,5
28,9,1947,2
29,9,1947,5
30,9,1947,5
1,10,1947,7
2,10,1947,0
3,10,1947,2
4,10,1947,2
5,10,1947,5
6,10,1947,3
