29081974,26
19041993,59
06091969,26
19111980,37
26061962,12
18041968,19
05031980,45
07091990,81
11041960,13
17031983,59
09051945,121
13041996,28
13071982,66
13011972,37
05031971,25
09071974,27
13111969,20
21121985,70
08111946,3
13081945,2
09022004,5
13031987,91
17121965,13
29121988,68
19011984,45
16031999,24
20021970,32
30011980,57
13021983,52
07071957,14
12051993,74
04121975,29
14121987,57
10061971,28
23011979,33
15091988,75
29011988,61
13081990,62
02012000,20
30041991,77
03091970,12
17061988,83
03021985,50
09021973,28
15122000,18
22122000,28
28111977,29
05021988,72
01011981,163
05021996,38
18031980,54
28031984,62
01071966,21
01051961,21
01012005,49
23041983,55
21121984,63
01011900,84
10091968,20
26091994,40
14011971,21
01011947,11
05112009,10
26011996,28
01012001,177
23012012,3
25012012,3
27012012,2
29012012,1
18051993,57
18071983,63
25011950,7
30071990,66
04051983,60
26061987,89
13071988,59
18011973,22
24041987,55
17081986,51
17011971,34
27041967,20
24011963,11
10081973,33
06061995,34
11121962,18
22011941,1
09061972,37
13021979,35
19091939,1
31071979,43
20011960,14
22032001,17
16071984,42
03011984,60
25011998,24
24071984,49
02061994,41
02081959,19
02121980,51
16021979,30
17011967,18
25021960,18
26031979,37
15021986,77
02061956,10
30061996,19
03021978,46
02071971,66
16021995,35
08111984,63
13051984,45
22021963,15
25111985,57
02121985,56
12051967,22
16011978,42
01081980,56
10021959,24
02111987,70
08021959,12
10111984,41
07092003,7
17092005,10
23091990,51
07021948,2
03041998,38
05031994,41
26121982,40
23021978,50
19031994,27
06111982,48
27091987,66
03041941,1
20081986,66
10031989,80
02031993,65
01051970,41
26031978,34
10061996,29
03091976,35
20082001,10
17091999,17
27031983,64
14081974,29
16111958,12
13022003,7
13031990,65
01031993,50
17031990,51
09031984,48
14021978,48
01051995,34
01041957,11
02041982,98
04051966,17
04051972,24
07041989,65
13042001,9
12042008,11
22051982,55
26041979,36
03061994,45
05091985,53
07111992,51
11041988,65
21012000,26
20051965,16
18071985,43
01022000,34
23021989,85
28041984,45
02031992,58
25061983,51
21031977,48
30121985,68
12041958,11
23012002,7
08041996,30
30041986,86
21081983,41
08091991,51
05062001,13
05051948,4
16111995,33
15041995,34
28041980,48
05081962,9
18061987,66
05071989,59
15051975,37
15051985,76
19021971,22
16051974,36
26051977,36
22051962,12
22051965,18
24051981,42
25051982,46
30051986,66
10051986,70
30051988,70
20051995,40
13051996,43
17121967,8
21081974,30
22051972,25
19051993,52
23052006,7
14011989,71
06011954,7
30041967,20
18091975,32
26011982,37
03051975,35
06051986,70
05021963,14
30031988,83
07062001,16
10111968,17
29031981,43
15061975,44
20051991,58
02031978,76
23041978,42
07121975,30
20052001,8
05091996,31
24051986,60
21011985,65
30071951,5
06051968,22
01111983,56
17021976,33
17031900,2
25091983,53
15011978,40
15061981,42
20061993,46
06021956,15
29061962,18
01051981,44
14111994,35
26061989,67
24021986,60
28092002,8
14121998,17
22111984,50
23042000,10
23061980,59
27121999,17
30061993,34
29061949,8
04071982,52
01071991,57
12031964,20
01012000,329
07081964,19
22021984,64
06061993,31
19071978,30
13071979,51
07121974,19
18071973,29
01071972,22
02071978,76
01071983,65
12071996,33
08021969,20
20082000,17
08031965,18
09051980,43
30121987,76
07061983,46
03011992,55
31051970,20
27111998,22
30071974,25
31011985,69
10021947,7
03051950,8
08051991,44
26021990,66
17111969,19
28031980,44
03111980,46
17081980,32
08011973,32
05081988,71
08081967,22
26041983,60
24031973,18
08111947,4
08121985,50
17081981,46
07081984,61
13081988,58
28081992,47
22081997,30
29081972,18
24121996,27
04041952,12
01032008,23
08031958,13
28011975,38
08061977,41
12051977,34
18022000,14
26011980,35
05081989,71
15111983,40
14031995,30
11071994,46
05071988,77
26081986,68
28071985,64
20031990,68
05092006,7
09051984,66
09091989,68
27081957,9
17091994,41
27091954,8
28091980,36
24091986,71
21091988,62
03091991,58
08021996,22
17092017,1
08092009,4
23091985,69
01012011,604
17091975,29
15051992,71
12041950,4
19061906,9
21091990,68
11061967,17
13121992,52
09091996,36
26091999,16
01011984,129
26091993,37
09031952,6
16091988,70
17091987,72
21111986,66
13031978,38
15111988,75
16011980,33
23011958,10
12091960,13
08031987,69
29091965,17
18111975,43
14071991,47
01121954,8
09121988,47
03081975,38
02011984,93
16111986,58
26081988,52
02041995,39
04041988,87
10041984,66
10031977,31
15121987,69
10061976,30
23011985,80
16051986,64
04031992,48
09121987,61
13041991,69
01041980,68
10121985,68
08031949,10
03032006,12
10081980,50
