00,447979
01,424797
11,580350
09,236346
99,382479
59,93021
92,130535
27,137580
74,98597
49,71999
63,92595
34,280877
42,107379
25,171933
52,116604
69,149162
91,218522
17,148777
70,173346
03,227093
10,448059
06,216105
68,97897
72,104807
21,369457
22,233955
75,108937
54,115848
45,269589
77,202937
88,176568
20,390826
02,253378
30,216147
12,738934
19,991845
24,156474
26,136699
62,98175
28,145795
80,198749
29,124382
90,222099
08,224540
81,193926
97,263429
44,106058
66,164336
13,197133
38,80131
82,118810
98,413128
89,201842
23,520240
33,140861
55,154950
04,214115
41,177830
93,105818
32,155813
94,108597
05,228869
58,101074
40,159807
60,162705
96,208061
56,237582
67,147424
83,104325
39,71457
15,169131
79,110312
78,179719
48,85486
61,170018
51,188554
71,180959
95,153457
50,185873
18,153551
57,95676
07,229083
16,139512
65,113495
46,86360
86,118086
73,89723
64,84676
85,125302
53,93069
14,163437
87,142447
84,107234
43,97258
76,107004
36,93913
35,98782
47,91417
37,81300
31,231628
