1288,1
613,3
485,3
543,2
679,1
1677,1
534,3
504,2
2213,1
283,8
728,1
967,1
470,3
400,1
1139,1
507,1
1492,1
956,2
531,2
648,1
1048,1
588,1
133,22
427,4
839,3
1389,1
300,5
498,1
313,4
699,3
286,5
1491,1
959,1
736,1
137,20
195,11
205,13
267,5
1369,2
597,3
553,1
893,1
705,1
1520,1
259,4
332,5
249,4
1146,1
850,2
158,20
101,50
860,2
107,40
199,13
742,1
255,4
548,1
262,10
240,9
1141,1
715,1
1044,1
661,1
475,3
397,2
351,4
472,3
220,8
3927,1
453,2
494,2
142,28
375,4
307,2
1338,1
642,2
403,4
488,2
2665,1
654,1
206,7
945,1
1015,1
1149,1
1813,1
1327,1
187,16
1314,1
669,2
143,30
360,2
337,5
270,9
922,1
194,11
1563,2
1591,1
2296,1
428,1
709,1
422,2
2797,1
1080,1
200,12
525,1
573,1
482,4
1493,1
413,3
211,6
407,2
322,3
996,1
1073,1
419,4
1699,1
526,1
442,3
261,6
396,3
294,10
1329,1
799,1
848,1
628,1
891,1
1128,1
1323,1
425,2
520,2
524,2
402,2
481,1
1070,1
366,6
621,1
657,2
224,12
228,9
193,14
3511,1
818,1
1860,1
2315,1
153,15
571,2
586,4
128,27
271,5
591,2
418,3
1100,1
381,4
1335,1
331,5
167,15
483,1
277,5
444,2
664,2
426,1
342,3
1238,1
838,1
1224,1
603,1
501,1
154,17
1361,1
3565,1
409,4
637,1
559,2
1024,1
387,3
323,2
207,10
1094,1
386,3
881,2
391,2
752,1
188,11
325,4
97,64
820,2
555,1
412,3
218,6
658,1
308,4
719,1
1243,1
130,38
432,1
382,5
750,1
376,3
356,3
1058,1
695,1
1575,1
1192,1
320,3
708,1
414,3
723,2
1251,1
994,1
333,2
972,2
345,3
468,3
509,2
688,1
554,2
420,5
570,1
260,7
625,1
1188,1
1012,1
437,3
321,4
933,1
431,1
1282,1
1692,1
416,1
1465,1
272,6
527,5
858,1
849,1
905,1
675,1
256,10
578,2
618,1
885,1
986,1
558,1
461,3
355,2
1349,1
508,3
264,7
456,1
927,1
296,1
160,8
389,1
476,1
623,2
582,2
536,1
668,1
291,4
808,1
795,1
460,1
1154,1
234,6
312,2
265,4
183,13
704,2
727,2
646,2
367,5
350,5
2931,1
1050,1
362,1
515,1
302,5
583,1
377,2
226,4
457,1
645,1
767,1
607,1
609,1
1113,1
289,1
1196,1
755,1
1567,1
616,1
336,2
746,2
341,2
778,1
1040,1
533,2
303,4
1130,1
434,1
663,1
222,6
440,1
385,1
725,1
529,1
733,2
441,1
279,5
438,1
1253,1
997,1
713,1
364,3
349,2
299,1
384,1
639,1
521,1
685,1
1330,1
680,1
462,2
241,5
335,2
608,2
516,1
495,1
1201,1
464,1
720,1
503,1
492,1
479,1
747,1
357,1
421,1
563,1
776,1
348,3
768,1
545,1
369,1
574,1
846,1
647,1
1705,1
