0.0,63578
2.25,24775
1.2857142857142858,9858
0.2,3996
0.14285714285714285,973
4.0,570678
2.4,78891
4.5,163519
5.4,71264
6.6,11283
2.9166666666666665,2573
3.7142857142857144,179045
4.285714285714286,171837
3.2857142857142856,118836
3.5,177044
4.428571428571429,164332
3.0,416723
2.8333333333333335,73566
3.8333333333333335,110735
4.8,121453
4.857142857142857,108237
4.75,53346
5.0,331366
3.6666666666666665,150022
6.25,9230
3.3333333333333335,135843
5.333333333333333,63286
2.6666666666666665,87986
2.6,98069
4.833333333333333,73114
3.2,148325
0.8,11321
2.5714285714285716,57515
4.4,144982
2.75,45578
3.8,174672
4.666666666666667,117897
1.8,40438
7.8,1787
1.0,199397
1.125,1621
5.666666666666667,41961
3.75,74187
0.1111111111111111,164
1.875,5156
4.333333333333333,141729
5.6,53545
5.2,82937
2.2,69152
3.142857142857143,112932
3.875,34054
4.142857142857143,181554
2.857142857142857,82635
3.625,30839
3.4285714285714284,135422
1.8571428571428572,18871
6.4,17506
2.7142857142857144,71428
3.6,165360
3.25,61082
3.857142857142857,175167
4.125,33868
1.3846153846153846,131
4.25,69156
4.571428571428571,149170
1.8333333333333333,17891
2.5,84600
4.875,19214
3.066666666666667,819
1.5,25290
2.8,120319
7.0,18378
0.6666666666666666,7173
1.6666666666666667,26762
3.4,154799
5.5,61082
1.6,30072
4.6,131433
5.166666666666667,45243
2.3333333333333335,61833
5.444444444444445,4880
5.571428571428571,43028
2.142857142857143,31918
1.2,23708
2.2857142857142856,40355
4.052631578947368,159
5.714285714285714,34530
4.2,166220
3.1666666666666665,88237
2.4285714285714284,48776
5.833333333333333,20594
5.75,18197
4.166666666666667,106995
5.285714285714286,59678
3.7,10835
6.5,12923
5.25,34810
1.375,2661
6.75,4224
3.7777777777777777,21387
1.4285714285714286,18604
3.5714285714285716,149079
5.8,40211
4.714285714285714,132948
4.583333333333333,3830
1.5714285714285714,13289
3.375,28295
4.375,30102
5.428571428571429,52131
3.125,22685
2.0,138741
6.0,96166
1.3333333333333333,16992
0.8571428571428571,4406
1.7142857142857142,14659
0.75,2461
4.625,24796
4.636363636363637,5227
5.857142857142857,27069
4.384615384615385,2326
5.909090909090909,487
3.3636363636363638,6620
3.5454545454545454,7055
7.142857142857143,2303
0.3333333333333333,2608
0.6,6169
3.3,9392
1.25,8802
0.25,1157
2.727272727272727,3316
2.3,3135
3.1,8513
3.111111111111111,15138
4.222222222222222,19584
3.9166666666666665,5386
7.5,2323
0.4,6824
3.9,11110
5.875,4518
8.0,5424
2.5555555555555554,8922
4.363636363636363,6220
5.181818181818182,2282
2.6923076923076925,1164
2.0714285714285716,221
5.142857142857143,72919
4.444444444444445,16952
2.1666666666666665,29544
3.2222222222222223,16897
3.4545454545454546,6940
4.2727272727272725,6615
3.4444444444444446,19832
2.9,7183
2.625,14875
6.2,24274
2.2222222222222223,5173
3.3125,423
4.818181818181818,3934
5.888888888888889,2118
7.25,1341
6.833333333333333,3317
8.666666666666666,530
4.7,6794
2.875,18461
4.3,9550
4.090909090909091,7293
1.9166666666666667,414
7.333333333333333,3337
3.888888888888889,21688
1.4,36141
4.555555555555555,15462
6.090909090909091,351
2.8823529411764706,173
5.375,10303
6.571428571428571,6764
7.666666666666667,1489
4.111111111111111,20335
6.333333333333333,16196
5.125,14605
6.285714285714286,10384
0.7142857142857143,1625
0.8333333333333334,2352
6.166666666666667,11529
4.176470588235294,302
2.6153846153846154,996
5.111111111111111,8405
4.888888888888889,11266
2.7,5940
5.090909090909091,2646
2.111111111111111,4464
1.4545454545454546,1485
3.0714285714285716,1162
5.2727272727272725,1918
6.142857142857143,17592
0.5714285714285714,2162
4.777777777777778,12665
3.588235294117647,395
4.9,5133
2.6363636363636362,2957
6.8,8153
9.333333333333334,44
6.714285714285714,5216
4.454545454545454,5769
2.375,10312
2.7777777777777777,11472
3.272727272727273,5993
1.75,12225
4.545454545454546,5391
3.466666666666667,1379
4.071428571428571,1887
1.9285714285714286,150
3.727272727272727,7536
8.6,274
2.388888888888889,40
3.3076923076923075,2342
1.5384615384615385,132
2.9375,268
4.076923076923077,2677
1.5555555555555556,2041
